broker_epoch,utc,tick_volume,official_band,raw_native_band
1754580300,2025-08-07T12:25:00+00:00,707,False,False
1754580600,2025-08-07T12:30:00+00:00,1074,False,False
1754580900,2025-08-07T12:35:00+00:00,877,False,False
1754581200,2025-08-07T12:40:00+00:00,1039,False,False
1754581500,2025-08-07T12:45:00+00:00,728,False,False
1754581800,2025-08-07T12:50:00+00:00,748,False,False
1754582100,2025-08-07T12:55:00+00:00,888,False,False
1754582400,2025-08-07T13:00:00+00:00,963,False,False
1754582700,2025-08-07T13:05:00+00:00,942,False,False
1754583000,2025-08-07T13:10:00+00:00,718,False,False
1754583300,2025-08-07T13:15:00+00:00,846,False,False
1754583600,2025-08-07T13:20:00+00:00,811,False,False
1754583900,2025-08-07T13:25:00+00:00,887,False,False
1754584200,2025-08-07T13:30:00+00:00,1124,False,False
1754584500,2025-08-07T13:35:00+00:00,1039,False,False
1754584800,2025-08-07T13:40:00+00:00,896,False,False
1754585100,2025-08-07T13:45:00+00:00,939,False,True
1754585400,2025-08-07T13:50:00+00:00,791,False,True
1754585700,2025-08-07T13:55:00+00:00,877,False,True
1754586000,2025-08-07T14:00:00+00:00,928,False,True
1754586300,2025-08-07T14:05:00+00:00,1421,False,True
1754586600,2025-08-07T14:10:00+00:00,1438,False,True
1754586900,2025-08-07T14:15:00+00:00,1211,False,True
1754587200,2025-08-07T14:20:00+00:00,1181,False,False
1754587500,2025-08-07T14:25:00+00:00,1095,False,False
1754587800,2025-08-07T14:30:00+00:00,926,False,False
1754588100,2025-08-07T14:35:00+00:00,915,False,False
1754588400,2025-08-07T14:40:00+00:00,997,False,False
1754588700,2025-08-07T14:45:00+00:00,919,False,False
1754589000,2025-08-07T14:50:00+00:00,869,False,False
1754589300,2025-08-07T14:55:00+00:00,878,False,False
1754589600,2025-08-07T15:00:00+00:00,1095,False,False
1754589900,2025-08-07T15:05:00+00:00,1025,False,False
1754590200,2025-08-07T15:10:00+00:00,971,False,False
1754590500,2025-08-07T15:15:00+00:00,743,False,False
1754590800,2025-08-07T15:20:00+00:00,770,False,False
1754591100,2025-08-07T15:25:00+00:00,626,False,False
1754591400,2025-08-07T15:30:00+00:00,640,False,False
1754591700,2025-08-07T15:35:00+00:00,716,False,False
1754592000,2025-08-07T15:40:00+00:00,470,False,False
1754592300,2025-08-07T15:45:00+00:00,569,False,False
1754592600,2025-08-07T15:50:00+00:00,534,False,False
1754592900,2025-08-07T15:55:00+00:00,578,False,False
1754593200,2025-08-07T16:00:00+00:00,706,False,False
