broker_epoch,utc,tick_volume,official_band,raw_native_band
1738263300,2025-01-30T16:55:00+00:00,408,False,False
1738263600,2025-01-30T17:00:00+00:00,419,False,False
1738263900,2025-01-30T17:05:00+00:00,532,False,False
1738264200,2025-01-30T17:10:00+00:00,566,False,False
1738264500,2025-01-30T17:15:00+00:00,717,False,False
1738264800,2025-01-30T17:20:00+00:00,600,False,False
1738265100,2025-01-30T17:25:00+00:00,368,False,False
1738265400,2025-01-30T17:30:00+00:00,271,False,False
1738265700,2025-01-30T17:35:00+00:00,353,False,False
1738266000,2025-01-30T17:40:00+00:00,335,False,False
1738266300,2025-01-30T17:45:00+00:00,307,False,False
1738266600,2025-01-30T17:50:00+00:00,337,False,False
1738266900,2025-01-30T17:55:00+00:00,360,False,False
1738267200,2025-01-30T18:00:00+00:00,330,False,False
1738267500,2025-01-30T18:05:00+00:00,256,False,False
1738267800,2025-01-30T18:10:00+00:00,252,False,False
1738268100,2025-01-30T18:15:00+00:00,193,False,False
