broker_epoch,utc,tick_volume,official_band,raw_native_band
1738856700,2025-02-06T13:45:00+00:00,951,False,False
1738857000,2025-02-06T13:50:00+00:00,834,False,False
1738857300,2025-02-06T13:55:00+00:00,842,False,False
1738857600,2025-02-06T14:00:00+00:00,726,False,False
1738857900,2025-02-06T14:05:00+00:00,550,False,False
1738858200,2025-02-06T14:10:00+00:00,749,False,False
1738858500,2025-02-06T14:15:00+00:00,763,False,False
1738858800,2025-02-06T14:20:00+00:00,822,False,False
1738859100,2025-02-06T14:25:00+00:00,837,False,False
1738859400,2025-02-06T14:30:00+00:00,896,False,False
1738859700,2025-02-06T14:35:00+00:00,1110,False,False
1738860000,2025-02-06T14:40:00+00:00,907,False,False
1738860300,2025-02-06T14:45:00+00:00,1085,False,True
1738860600,2025-02-06T14:50:00+00:00,920,False,True
1738860900,2025-02-06T14:55:00+00:00,743,False,True
1738861200,2025-02-06T15:00:00+00:00,1001,False,True
1738861500,2025-02-06T15:05:00+00:00,902,False,True
1738861800,2025-02-06T15:10:00+00:00,741,False,True
1738862100,2025-02-06T15:15:00+00:00,832,False,True
1738862400,2025-02-06T15:20:00+00:00,836,False,False
1738862700,2025-02-06T15:25:00+00:00,823,False,False
1738863000,2025-02-06T15:30:00+00:00,1017,False,False
1738863300,2025-02-06T15:35:00+00:00,978,False,False
1738863600,2025-02-06T15:40:00+00:00,911,False,False
1738863900,2025-02-06T15:45:00+00:00,1023,False,False
1738864200,2025-02-06T15:50:00+00:00,1048,False,False
1738864500,2025-02-06T15:55:00+00:00,1435,False,False
1738864800,2025-02-06T16:00:00+00:00,1090,False,False
1738865100,2025-02-06T16:05:00+00:00,888,False,False
1738865400,2025-02-06T16:10:00+00:00,840,False,False
1738865700,2025-02-06T16:15:00+00:00,759,False,False
1738866000,2025-02-06T16:20:00+00:00,792,False,False
1738866300,2025-02-06T16:25:00+00:00,751,False,False
1738866600,2025-02-06T16:30:00+00:00,650,False,False
1738866900,2025-02-06T16:35:00+00:00,682,False,False
1738867200,2025-02-06T16:40:00+00:00,603,False,False
1738867500,2025-02-06T16:45:00+00:00,573,False,False
1738867800,2025-02-06T16:50:00+00:00,576,False,False
1738868100,2025-02-06T16:55:00+00:00,422,False,False
1738868400,2025-02-06T17:00:00+00:00,659,False,False
