broker_epoch,utc,tick_volume,official_band,raw_native_band
1755026700,2025-08-12T16:25:00+00:00,532,False,False
1755027000,2025-08-12T16:30:00+00:00,480,False,False
1755027300,2025-08-12T16:35:00+00:00,448,False,False
1755027600,2025-08-12T16:40:00+00:00,450,False,False
1755027900,2025-08-12T16:45:00+00:00,491,False,False
1755028200,2025-08-12T16:50:00+00:00,563,False,False
1755028500,2025-08-12T16:55:00+00:00,423,False,False
1755028800,2025-08-12T17:00:00+00:00,720,False,False
1755029100,2025-08-12T17:05:00+00:00,492,False,False
1755029400,2025-08-12T17:10:00+00:00,459,False,False
1755029700,2025-08-12T17:15:00+00:00,416,False,False
1755030000,2025-08-12T17:20:00+00:00,503,False,False
1755030300,2025-08-12T17:25:00+00:00,483,False,False
1755030600,2025-08-12T17:30:00+00:00,400,False,False
