broker_epoch,utc,tick_volume,official_band,raw_native_band
1749216900,2025-06-06T10:35:00+00:00,306,False,False
1749217200,2025-06-06T10:40:00+00:00,248,False,False
1749217500,2025-06-06T10:45:00+00:00,300,False,False
1749217800,2025-06-06T10:50:00+00:00,242,False,False
1749218100,2025-06-06T10:55:00+00:00,349,False,False
1749218400,2025-06-06T11:00:00+00:00,362,False,False
1749218700,2025-06-06T11:05:00+00:00,261,False,False
1749219000,2025-06-06T11:10:00+00:00,236,False,False
1749219300,2025-06-06T11:15:00+00:00,205,False,False
1749219600,2025-06-06T11:20:00+00:00,221,False,False
1749219900,2025-06-06T11:25:00+00:00,247,False,False
1749220200,2025-06-06T11:30:00+00:00,403,False,False
1749220500,2025-06-06T11:35:00+00:00,332,False,False
1749220800,2025-06-06T11:40:00+00:00,287,False,False
1749221100,2025-06-06T11:45:00+00:00,329,False,False
1749221400,2025-06-06T11:50:00+00:00,426,False,False
1749221700,2025-06-06T11:55:00+00:00,575,False,False
1749222000,2025-06-06T12:00:00+00:00,455,False,False
1749222300,2025-06-06T12:05:00+00:00,356,False,False
1749222600,2025-06-06T12:10:00+00:00,544,False,False
1749222900,2025-06-06T12:15:00+00:00,512,True,True
1749223200,2025-06-06T12:20:00+00:00,539,True,True
1749223500,2025-06-06T12:25:00+00:00,592,True,True
1749223800,2025-06-06T12:30:00+00:00,2005,True,True
1749224100,2025-06-06T12:35:00+00:00,1722,True,True
1749224400,2025-06-06T12:40:00+00:00,1580,True,True
1749224700,2025-06-06T12:45:00+00:00,1469,True,True
1749225000,2025-06-06T12:50:00+00:00,1237,False,False
1749225300,2025-06-06T12:55:00+00:00,1114,False,False
1749225600,2025-06-06T13:00:00+00:00,1189,False,False
1749225900,2025-06-06T13:05:00+00:00,1127,False,False
1749226200,2025-06-06T13:10:00+00:00,860,False,False
1749226500,2025-06-06T13:15:00+00:00,859,False,False
1749226800,2025-06-06T13:20:00+00:00,973,False,False
1749227100,2025-06-06T13:25:00+00:00,777,False,False
1749227400,2025-06-06T13:30:00+00:00,1062,False,False
1749227700,2025-06-06T13:35:00+00:00,930,False,False
1749228000,2025-06-06T13:40:00+00:00,945,False,False
1749228300,2025-06-06T13:45:00+00:00,731,False,False
1749228600,2025-06-06T13:50:00+00:00,879,False,False
1749228900,2025-06-06T13:55:00+00:00,1022,False,False
1749229200,2025-06-06T14:00:00+00:00,1218,False,False
1749229500,2025-06-06T14:05:00+00:00,852,False,False
1749229800,2025-06-06T14:10:00+00:00,988,False,False
1749230100,2025-06-06T14:15:00+00:00,892,False,False
1749230400,2025-06-06T14:20:00+00:00,938,False,False
1749230700,2025-06-06T14:25:00+00:00,845,False,False
1749231000,2025-06-06T14:30:00+00:00,812,False,False
1749231300,2025-06-06T14:35:00+00:00,646,False,False
1749231600,2025-06-06T14:40:00+00:00,661,False,False
1749231900,2025-06-06T14:45:00+00:00,756,False,False
1749232200,2025-06-06T14:50:00+00:00,626,False,False
1749232500,2025-06-06T14:55:00+00:00,909,False,False
1749232800,2025-06-06T15:00:00+00:00,690,False,False
1749233100,2025-06-06T15:05:00+00:00,809,False,False
1749233400,2025-06-06T15:10:00+00:00,660,False,False
1749233700,2025-06-06T15:15:00+00:00,835,False,False
1749234000,2025-06-06T15:20:00+00:00,757,False,False
1749234300,2025-06-06T15:25:00+00:00,643,False,False
1749234600,2025-06-06T15:30:00+00:00,571,False,False
1749234900,2025-06-06T15:35:00+00:00,728,False,False
1749235200,2025-06-06T15:40:00+00:00,574,False,False
1749235500,2025-06-06T15:45:00+00:00,475,False,False
1749235800,2025-06-06T15:50:00+00:00,453,False,False
1749236100,2025-06-06T15:55:00+00:00,453,False,False
1749236400,2025-06-06T16:00:00+00:00,502,False,False
1749236700,2025-06-06T16:05:00+00:00,438,False,False
1749237000,2025-06-06T16:10:00+00:00,412,False,False
1749237300,2025-06-06T16:15:00+00:00,392,False,False
1749237600,2025-06-06T16:20:00+00:00,369,False,False
1749237900,2025-06-06T16:25:00+00:00,366,False,False
1749238200,2025-06-06T16:30:00+00:00,362,False,False
1749238500,2025-06-06T16:35:00+00:00,405,False,False
1749238800,2025-06-06T16:40:00+00:00,395,False,False
1749239100,2025-06-06T16:45:00+00:00,323,False,False
1749239400,2025-06-06T16:50:00+00:00,474,False,False
1749239700,2025-06-06T16:55:00+00:00,540,False,False
1749240000,2025-06-06T17:00:00+00:00,493,False,False
1749240300,2025-06-06T17:05:00+00:00,301,False,False
1749240600,2025-06-06T17:10:00+00:00,346,False,False
1749240900,2025-06-06T17:15:00+00:00,296,False,False
1749241200,2025-06-06T17:20:00+00:00,318,False,False
1749241500,2025-06-06T17:25:00+00:00,316,False,False
1749241800,2025-06-06T17:30:00+00:00,250,False,False
