baseline_id,symbol,era,weekday,broker_hour,minute_of_hour,bar_epoch,entry_price,ret_p5,ret_p15,ret_p30,ret_p60,ret_p90,ret_p120,atr_m5_bp,bars_missing,window_ok
b1f9e886ef84,EURUSD.DWX,IS,3,15,35,1701963300,1.07747,12.52935117,11.8796811,10.48753098,4.918930457,1.392150129,8.260090768,4.700164009,0,1
73db8a9be269,EURUSD.DWX,IS,3,15,40,1701963600,1.07881,0.3707789138,6.859409905,-2.502757668,-11.21606214,-17.89008259,2.41006294,5.416020562,0,1
72948789e0bc,EURUSD.DWX,IS,3,15,45,1701963900,1.07885,-0.9269129165,1.575751958,-5.932242666,-13.53292858,-10.56680725,-2.409973583,5.488648627,0,1
63781ccb1890,EURUSD.DWX,IS,3,15,35,1703172900,1.0993,3.365778223,-4.45738197,-4.912216865,5.821886655,-7.004457382,-0.272900937,4.424893764,0,1
b018b781a4f8,EURUSD.DWX,IS,3,15,40,1703173200,1.09967,-3.910263988,-5.547118681,-7.547718861,0.6365546027,-18.7328926,-7.00210063,4.845609527,0,1
7309f783581b,EURUSD.DWX,IS,3,15,45,1703173500,1.09917,-3.275198559,-0.5458664265,0.1819554755,5.094753314,-4.275953674,-3.457154034,5.484657904,0,1
2cbb8c7ef85f,EURUSD.DWX,IS,4,15,35,1703259300,1.10125,3.723041998,5.357548241,18.8876277,18.9784336,23.06469921,13.07604994,6.311010216,0,1
fa1e2e8246d7,EURUSD.DWX,IS,4,15,40,1703259600,1.10165,5.083284165,9.62193074,18.06381337,14.88676077,17.60994871,5.809467617,6.600488877,0,1
7d0aea7d1ac4,EURUSD.DWX,IS,4,15,45,1703259900,1.1022,-3.266194883,6.078751588,8.437670114,14.42569407,14.2442388,-2.812556705,6.75272831,0,1
d7650a2c0ebc,EURUSD.DWX,IS,3,15,35,1703777700,1.11143,1.259638484,-8.637521031,-30.41127196,-23.39328613,-6.118244064,-7.377882548,3.521846373,0,1
d13b8c16d740,EURUSD.DWX,IS,3,15,40,1703778000,1.11156,-7.646910648,-16.64327612,-27.34895102,-21.14145885,-8.45658354,-5.847637554,3.425044853,0,1
98725ddb24cc,EURUSD.DWX,IS,3,15,45,1703778300,1.11069,-1.980750705,-30.52156767,-16.38621037,-16.02607388,-1.170443598,0.8103071064,3.794295181,0,1
a5a3d22f9a07,EURUSD.DWX,IS,4,15,35,1703864100,1.10544,-3.618468664,-0.9950788826,-3.528006947,2.171081198,15.01664496,18.0018816,4.852624941,0,1
0add9ed14222,EURUSD.DWX,IS,4,15,40,1703864400,1.10504,1.447911388,-1.357416926,0.361977847,3.891261855,16.19850865,22.17114313,5.164648209,0,1
1c891f8accd9,EURUSD.DWX,IS,4,15,45,1703864700,1.10521,1.085766506,-3.34778006,0.8143248794,5.247871445,19.81523873,12.57679536,5.034595882,0,1
f72f9180ad14,USDJPY.DWX,IS,3,15,35,1515080100,112.799,2.304984973,-1.418452291,-0.9751859502,-2.659598046,3.014211119,3.191517655,3.33716231,0,1
fb5aa46746ae,USDJPY.DWX,IS,3,15,40,1515080400,112.824,1.240870737,0,-3.899879458,-5.052116571,0.1772672481,0.3545344962,3.627647613,0,1
5de1301d8746,USDJPY.DWX,IS,3,15,45,1515080700,112.839,-4.962823137,-1.063462101,-6.11490708,-5.140066821,-3.899361037,-2.835898936,3.652485906,0,1
c6264c37b6a2,USDJPY.DWX,IS,3,15,35,1515684900,111.431,2.243540846,10.32028789,6.102431101,2.692249015,-0.7179330707,-3.589665353,6.166532268,0,1
d7b351a994ab,USDJPY.DWX,IS,3,15,40,1515685200,111.456,2.512202125,7.26744186,2.332759116,-0.986936549,-5.65245478,-9.151593454,6.389452853,0,1
eaa27b508eee,USDJPY.DWX,IS,3,15,45,1515685500,111.483,5.651085816,4.754088067,2.063094822,-3.498291219,-9.328776585,-8.790577936,6.253355733,0,1
14742fb3f3e1,USDJPY.DWX,IS,4,15,35,1515771300,111.366,4.310112602,13.82827793,27.56676185,9.069195266,3.771348526,-0.8979401254,4.701357942,0,1
cafc5df2a963,USDJPY.DWX,IS,4,15,40,1515771600,111.414,12.47599045,17.41253343,13.73256503,1.346329905,-0.5385319619,-3.500457752,5.116053638,0,1
ed80cb2d9fc2,USDJPY.DWX,IS,4,15,45,1515771900,111.553,-2.958235099,7.171479028,-0.8964348785,-12.37080132,-13.62581015,-14.34295806,5.910067092,0,1
0c5d18fde46b,USDJPY.DWX,IS,3,15,35,1516289700,111.22,-0.3596475454,-0.5394713181,-8.002157885,-15.55475634,-30.57004136,-23.64682611,3.98181211,0,1
996445583a52,USDJPY.DWX,IS,3,15,40,1516290000,111.217,-1.258800363,-4.405801271,-13.30731813,-17.44337646,-27.24403643,-19.51140563,4.155325689,0,1
ad75ce21b0b7,USDJPY.DWX,IS,3,15,45,1516290300,111.204,0.8992482285,-6.114887954,-11.15067803,-26.70767239,-29.04571778,-20.8625589,4.200773867,0,1
e05418ad3efe,USDJPY.DWX,IS,4,15,35,1516376100,110.571,0.4521981351,-0.1808792541,1.266154778,7.868247551,-5.426377622,1.808792541,4.121463003,0,1
af130b67a72a,USDJPY.DWX,IS,4,15,40,1516376400,110.575,-0.9043635541,0.9947999096,4.34094506,9.495817319,-1.085236265,1.446981687,4.211750266,0,1
57df1cde573f,USDJPY.DWX,IS,4,15,45,1516376700,110.565,0.3617781396,0.09044453489,4.612671279,8.863564419,-0.4522226744,4.793560349,4.457623505,0,1
9b4e0a2c3304,USDJPY.DWX,IS,3,15,35,1516894500,108.899,-2.47936161,-1.928392364,-16.25359278,8.356366909,-4.407753974,-17.17187486,4.991519009,0,1
707338bc2a8f,USDJPY.DWX,IS,3,15,40,1516894800,108.873,-1.469602197,-3.306604943,-4.133256179,10.01166497,-12.67531895,-13.50197019,5.301065068,0,1
88017b74998b,USDJPY.DWX,IS,3,15,45,1516895100,108.858,1.837255875,-9.645593342,1.010490731,18.55628433,-13.50383068,-10.56422128,5.452712971,0,1
ad8fc60f199e,USDJPY.DWX,IS,4,15,35,1516980900,109.234,-0.6408261164,13.45734844,21.60499478,-23.06974019,-45.86484062,-43.39308274,6.244785114,0,1
ec885ff68867,USDJPY.DWX,IS,4,15,40,1516981200,109.227,0.4577622749,10.80318969,30.3038626,-21.33172201,-52.09334688,-52.00179443,6.487145381,0,1
3a6b6d203790,USDJPY.DWX,IS,4,15,45,1516981500,109.233,13.54901907,11.62652312,29.02053409,-23.98542565,-48.79477813,-51.99893805,6.643727497,0,1
e4a22343ab57,USDJPY.DWX,IS,3,15,35,1517499300,109.532,-3.743198335,-10.13402476,-13.14684293,-8.399371873,-2.191140489,-25.92849578,4.79964107,0,1
8fbd8864a1ee,USDJPY.DWX,IS,3,15,40,1517499600,109.49,-3.013973879,-5.205954882,-11.05123756,-5.11462234,-11.78189789,-19.54516394,5.029813551,0,1
9ea9b8982d7c,USDJPY.DWX,IS,3,15,45,1517499900,109.457,-3.288962789,-2.375362014,-14.25217209,-5.116164339,-11.78544999,-18.72881588,5.338038812,0,1
b4e9688f7cd8,USDJPY.DWX,IS,3,15,35,1518104100,109.695,-2.826017594,-9.207347646,-12.85382196,-23.97556862,-21.05838917,-21.78768403,5.000879061,0,1
6a7da2adb3c2,USDJPY.DWX,IS,3,15,40,1518104400,109.662,-3.282814466,-7.112764677,-5.836114607,-19.14975105,-12.49293283,-20.79115829,5.315032945,0,1
5e08a9d43625,USDJPY.DWX,IS,3,15,45,1518104700,109.627,-3.010207339,-5.473104254,-7.023817125,-18.33489925,-11.31108212,-21.43632499,5.635994261,0,1
36749bf116d6,USDJPY.DWX,IS,4,15,35,1518190500,108.861,9.369746741,10.65579041,11.29881225,8.543004382,-5.419755468,-2.663947603,6.154637565,0,1
798f6e89af16,USDJPY.DWX,IS,4,15,40,1518190800,108.963,-9.452750016,4.955810688,4.221616512,-6.791296128,-12.66484954,-17.89598304,6.089878478,0,1
a2fe455fd893,USDJPY.DWX,IS,4,15,45,1518191100,108.861,10.65579041,12.58485592,12.95229697,1.929065506,-2.755807865,-11.6662533,6.463025588,0,1
44a388bbe38c,USDJPY.DWX,IS,3,15,35,1518708900,106.567,-3.753507183,-4.879559338,0.5630260775,-15.57705481,-18.67369824,-22.80255614,5.945287271,0,1
1f9ea8d1f291,USDJPY.DWX,IS,3,15,40,1518709200,106.526,-6.571165725,1.595854533,3.191709066,-7.791525074,-11.64035071,-16.05241913,6.001217677,0,1
e1aa69990c20,USDJPY.DWX,IS,3,15,45,1518709500,106.457,5.448209136,5.823947697,9.393464028,-7.796575143,-5.636078417,-12.49330716,6.213105493,0,1
00c2fdc3a9ea,USDJPY.DWX,IS,4,15,35,1518795300,106.249,0.09411853288,-0.6588297302,-0.6588297302,4.988282243,2.164726256,-17.03545445,4.786599672,0,1
8ed206e111a8,USDJPY.DWX,IS,4,15,40,1518795600,106.251,3.199969883,-5.647005675,-2.823502838,9.317559364,6.964640333,-20.51745395,4.699115437,0,1
478c0d74c0e2,USDJPY.DWX,IS,4,15,45,1518795900,106.286,-4.139773818,-12.70157876,-4.422031124,1.97580114,-2.446229983,-22.86284177,4.831976258,0,1
78f16ad006da,USDJPY.DWX,IS,3,15,35,1519313700,107.031,-0.6540161262,-8.595640515,-10.46425802,-18.87303678,-26.3475068,-29.15043305,6.680307574,0,1
3ae0a80b5bce,USDJPY.DWX,IS,3,15,40,1519314000,107.025,-6.447091801,-14.01541696,-19.06096706,-9.997664097,-24.38682551,-23.26559215,6.714052124,0,1
7e726def509f,USDJPY.DWX,IS,3,15,45,1519314300,106.956,-1.589438648,-7.479711283,-9.162646322,-1.682935039,-18.97976738,-14.95942257,6.477964236,0,1
9d16efd3f6b2,USDJPY.DWX,IS,4,15,35,1519400100,106.802,-1.21720567,-3.557985806,-4.307035449,4.119773038,-6.554184379,-8.426808487,3.243652473,0,1
584491d6a0ad,USDJPY.DWX,IS,4,15,40,1519400400,106.789,1.872852073,-2.902920713,-3.652061542,5.899484029,-8.334191724,-10.95618463,3.357756216,0,1
78c910f3d42e,USDJPY.DWX,IS,4,15,45,1519400700,106.809,-4.213128107,-2.621501933,-4.96212866,3.276877417,-10.20513253,-12.54575925,3.210002367,0,1
a360327df0e6,USDJPY.DWX,IS,3,15,35,1519918500,106.866,-0.3743005259,4.678756574,4.398031179,10.85471525,9.170362884,28.63399023,3.990310964,0,1
29c24e0c7967,USDJPY.DWX,IS,3,15,40,1519918800,106.862,-0.1871572683,8.60923434,8.796391608,6.456925755,12.72669424,27.32496116,4.023881267,0,1
7e94f16abdd0,USDJPY.DWX,IS,3,15,45,1519919100,106.859,5.334131893,5.708456939,11.79123892,1.029393874,14.03718919,23.11457154,4.244578637,0,1
628591f6baca,USDJPY.DWX,IS,4,15,35,1520004900,105.407,-1.707666474,5.4076105,0.6640925176,7.779369492,-7.020406614,4.079425465,6.457960911,0,1
ff4d385eaeec,USDJPY.DWX,IS,4,15,40,1520005200,105.389,-3.605689398,9.963089127,1.802844699,3.321029709,-4.364781903,10.81706819,6.547172855,0,1
4234dff5196e,USDJPY.DWX,IS,4,15,45,1520005500,105.351,10.72604911,6.169851259,7.308900722,5.315564162,-3.322227601,17.56034589,6.81395661,0,1
4235b4c7fb3b,USDJPY.DWX,IS,3,15,35,1520523300,106.048,0.2828907664,7.260863005,5.374924562,13.29586602,9.806879903,10.84414605,4.270303474,0,1
c54204359eb9,USDJPY.DWX,IS,3,15,40,1520523600,106.052,5.563308566,3.960321352,7.072002414,12.72960435,8.863576359,4.148908083,4.384641497,0,1
dc15ec3a26a0,USDJPY.DWX,IS,3,15,45,1520523900,106.112,1.225120627,-3.392641737,3.863841978,1.60208082,5.842882992,-1.036640531,4.725465277,0,1
2ee02ea084ed,USDJPY.DWX,IS,3,15,35,1521128100,106.023,0.565914943,0.4715957858,2.169340615,-5.847787744,-7.63985173,-8.488724145,3.93445627,0,1
d4b2b9e6d413,USDJPY.DWX,IS,3,15,40,1521128400,106.03,-1.603319815,-3.300952561,-0.6601905121,-3.961143073,-9.808544751,-10.94029992,3.954406435,0,1
1df23f2665cd,USDJPY.DWX,IS,3,15,45,1521128700,106.012,1.509263102,-1.320605215,5.282420858,2.641210429,-4.339131419,-9.055578614,4.083095714,0,1
ff2eb0a9de72,USDJPY.DWX,IS,4,15,35,1521214500,105.704,4.824793764,0.662226595,11.92007871,16.17724968,31.69227276,34.15197154,3.507097988,0,1
a919212e055a,USDJPY.DWX,IS,4,15,40,1521214800,105.756,-2.647603918,-5.673436968,8.321040887,19.47880026,26.09781005,29.40731495,3.741766762,0,1
f4b37c26e438,USDJPY.DWX,IS,4,15,45,1521215100,105.727,-1.513331505,6.620825333,11.06623663,32.53662735,32.15829448,33.86079242,3.884667925,0,1
5bd94f4ff329,USDJPY.DWX,IS,3,15,35,1521732900,105.423,-4.932509984,-8.252468626,-4.078806333,-3.509670565,7.209053053,8.821604394,4.878306577,0,1
36d917fecf4e,USDJPY.DWX,IS,3,15,40,1521733200,105.37,-2.372591819,-0.8541330549,-0.1898073455,11.10372971,13.09670684,15.18458764,4.894317982,0,1
6b59fdfb17a3,USDJPY.DWX,IS,3,15,45,1521733500,105.344,-0.7594167679,6.170261239,0.379708384,11.96081409,25.72524301,9.587636695,5.085380142,0,1
9cc2eb3bb7b6,USDJPY.DWX,IS,4,15,35,1521819300,105.183,1.711303157,-1.99652035,-6.750140232,7.415647015,-0.6655067834,-5.038837074,6.397014183,0,1
57c51febf642,USDJPY.DWX,IS,4,15,40,1521819600,105.201,-3.802245226,-6.083592361,-11.97707246,-1.711010352,-9.600669195,-12.35729698,6.28728407,0,1
f463f49d1c17,USDJPY.DWX,IS,4,15,45,1521819900,105.161,0.09509228707,-7.417198391,-7.13192153,-2.472399464,-4.184060631,-5.705537224,6.228544803,0,1
aeec1cecf9e2,USDJPY.DWX,IS,3,15,35,1522337700,106.452,1.033329576,7.421185135,4.227257355,1.22120768,-8.83027092,-3.569683989,3.851501146,0,1
c4aadaa7e8ff,USDJPY.DWX,IS,3,15,40,1522338000,106.464,4.60249474,9.111061016,4.414637812,-4.320709348,-13.52569883,-6.199278629,3.770556915,0,1
6d6c3432a88e,USDJPY.DWX,IS,3,15,45,1522338300,106.514,1.596034324,1.971571812,-5.069756088,-8.261824737,-16.61753385,-11.82943087,3.902907465,0,1
8a6500f95300,USDJPY.DWX,IS,4,15,35,1522424100,106.197,-0.5649877115,-1.506633897,-0.8474815673,0.1883292372,1.412469279,1.600798516,0.7936732138,0,1
2697f4e9cccb,USDJPY.DWX,IS,4,15,40,1522424400,106.191,-0.4708496954,-1.789228842,-0.1883398781,1.977568721,2.448418416,2.07173866,0.7600859368,0,1
686241a6ee58,USDJPY.DWX,IS,4,15,45,1522424700,106.185,-0.3767010406,-1.412628902,-0.3767010406,2.542732024,3.107783585,2.542732024,0.7735824942,0,1
10efb19df6aa,USDJPY.DWX,IS,3,15,35,1522942500,107.056,0.9340905694,-2.054999253,2.895680765,5.884770587,7.472724555,20.26976536,3.983229071,0,1
bd93beeefb4e,USDJPY.DWX,IS,3,15,40,1522942800,107.067,-0.09339946015,0.6537962211,0.7471956812,0.9339946015,12.14192982,23.9102618,4.222989877,0,1
b4ce97fa2ea5,USDJPY.DWX,IS,3,15,45,1522943100,107.067,-3.082182185,1.307592442,1.120793522,-1.587790823,14.10331848,30.63502293,4.229661267,0,1
8cb166468b02,USDJPY.DWX,IS,3,15,35,1523547300,107.226,-0.2797828885,-5.782179695,-2.518045996,13.52283961,11.56435939,13.8026225,3.770407497,0,1
8fad35ba3db0,USDJPY.DWX,IS,3,15,40,1523547600,107.223,-3.077697882,-3.357488599,2.424852877,15.85480727,11.75121009,12.12426438,3.783836357,0,1
01bb0ffcca88,USDJPY.DWX,IS,3,15,45,1523547900,107.191,-2.518868189,4.104822233,5.037736377,19.31132278,18.65828288,14.9266263,3.758311265,0,1
b38d5dbf001e,USDJPY.DWX,IS,4,15,35,1523633700,107.695,-0.2785644645,-0.09285482149,2.878499466,-2.599935002,-9.842611078,-13.8353684,2.619832463,0,1
5ec6b71cde14,USDJPY.DWX,IS,4,15,40,1523634000,107.69,0.5571547962,0.1857182654,4.550097502,-1.114309592,-14.4860247,-15.97177082,2.686282053,0,1
34f823341189,USDJPY.DWX,IS,4,15,45,1523634300,107.695,-0.09285482149,0.3714192859,5.571289289,-7.056966433,-14.29964251,-15.32104555,2.633097438,0,1
7110ff54b2c2,USDJPY.DWX,IS,3,15,35,1524152100,107.38,-1.490035388,-2.421307506,-4.470106165,-2.886943565,-1.024399329,-2.793816353,3.053242157,0,1
44b030336ef5,USDJPY.DWX,IS,3,15,40,1524152400,107.363,-2.049123068,-3.259968518,-0.9314195766,4.936523756,-2.514832857,-1.490271323,3.093643594,0,1
a9ab53c62fd8,USDJPY.DWX,IS,3,15,45,1524152700,107.341,1.211093618,0.4658052375,2.142704093,5.775984945,2.142704093,2.329026188,3.307217186,0,1
9e8f89759a72,USDJPY.DWX,IS,4,15,35,1524238500,107.59,-0.9294544103,4.926108374,7.063853518,12.82647086,13.75592527,18.77497909,2.69541779,0,1
15dab4cc780d,USDJPY.DWX,IS,4,15,40,1524238800,107.58,1.022494888,6.692693809,9.202453988,15.61628555,14.12902026,19.79921919,2.775343266,0,1
3a8c01eba2f5,USDJPY.DWX,IS,4,15,45,1524239100,107.592,4.740129378,9.573202469,11.06030188,14.96393784,10.96735817,24.07242174,2.788311399,0,1
bcc5fbda506b,USDJPY.DWX,IS,3,15,35,1524756900,109.22,-3.11298297,-9.430507233,-7.59934078,-9.247390588,-1.73960813,5.310382714,3.819290031,0,1
ac293af410c7,USDJPY.DWX,IS,3,15,40,1524757200,109.185,-4.029857581,-5.678435683,-2.472867152,-2.839217841,2.839217841,11.08210835,4.186865019,0,1
1d4380144818,USDJPY.DWX,IS,3,15,45,1524757500,109.14,-2.10738501,2.748763057,2.473886751,1.740883269,11.4531794,13.19406267,4.476556978,0,1
6be81541aa04,USDJPY.DWX,IS,4,15,35,1524843300,109.444,2.375644165,0.09137092942,-11.60410804,-22.75136143,-20.10160447,-29.14732649,2.878184277,0,1
90a8a26c02df,USDJPY.DWX,IS,4,15,40,1524843600,109.47,-1.46158765,-9.500319722,-17.72175025,-29.14040376,-21.28437015,-40.37635882,3.347296715,0,1
4b437763a162,USDJPY.DWX,IS,4,15,45,1524843900,109.455,-0.9136174684,-12.97336805,-16.62783792,-27.22580056,-19.91686081,-37.73240144,3.869822562,0,1
d870f929f351,USDJPY.DWX,IS,3,15,35,1525361700,109.284,-4.39222576,-3.01965521,0,5.124263387,1.189561143,-8.875956224,4.882429528,0,1
97c6893034f7,USDJPY.DWX,IS,3,15,40,1525362000,109.236,2.38016771,0.7323592955,8.51367681,10.16148522,7.323592955,-8.147497162,5.394610882,0,1
1d83677ab814,USDJPY.DWX,IS,3,15,45,1525362300,109.262,-1.006754407,-0.5491387674,6.406618953,2.471124453,0.4576156395,-12.17257601,5.380252447,0,1
a474261db9e4,USDJPY.DWX,IS,3,15,35,1525966500,109.424,-9.869864015,8.955987718,-1.005263927,0.8224886679,9.961251645,3.107179412,4.386606229,0,1
63d20132152d,USDJPY.DWX,IS,3,15,40,1525966800,109.317,15.82553491,12.25792878,3.842037378,14.45337871,22.04597638,15.82553491,4.94629642,0,1
7b16d03fa353,USDJPY.DWX,IS,3,15,45,1525967100,109.489,3.014001407,-6.119336189,-9.04200422,5.023335678,4.018668542,1.735334143,5.99538375,0,1
4415215e1973,USDJPY.DWX,IS,4,15,35,1526052900,109.282,0.183012756,-4.209293388,-2.379165828,-6.954484728,-6.40544646,3.568748742,2.954348775,0,1
7a4dde71e8db,USDJPY.DWX,IS,4,15,40,1526053200,109.283,-3.111188382,-6.313882306,-4.758288114,-8.876037444,-2.928177301,5.398826899,2.941249521,0,1
4648f03a9b7a,USDJPY.DWX,IS,4,15,45,1526053500,109.25,-1.281464531,-0.823798627,-2.471395881,-5.125858124,-0.6407322654,11.25858124,3.092513893,0,1
ac100269d775,USDJPY.DWX,IS,3,15,35,1526571300,110.77,-3.069423129,1.444434414,-7.583280672,-1.715265866,-0.7222172068,-0.4513857543,3.404738261,0,1
9fba44e4a357,USDJPY.DWX,IS,3,15,40,1526571600,110.737,2.88972972,-2.438209451,-1.986689182,2.347905397,2.618817559,3.973378365,3.592811281,0,1
b2a44891bad3,USDJPY.DWX,IS,3,15,45,1526571900,110.771,1.354145038,-1.805526717,-2.076355725,-2.888842748,-3.611053435,0.2708290076,3.520777099,0,1
b515bd0843d0,USDJPY.DWX,IS,4,15,35,1526657700,110.935,0.2704286294,0.9014287646,3.515572182,-1.802857529,-5.679001217,-15.41443187,2.569071979,0,1
5de5321f5fae,USDJPY.DWX,IS,4,15,40,1526658000,110.937,0.1802825027,3.605650054,3.515508802,-2.70423754,-0.4507062567,-20.46206405,2.601218967,0,1
fb665c29c331,USDJPY.DWX,IS,4,15,45,1526658300,110.942,0.2704115664,0.6309603216,-2.97452723,-4.777271006,-3.695624741,-19.01894684,2.581786622,0,1
4520af76ff55,USDJPY.DWX,IS,3,15,35,1527176100,109.623,5.017195297,4.925973564,-3.466425841,-16.69357708,-42.50932742,-55.82770039,3.740091039,0,1
84bcbcf7c517,USDJPY.DWX,IS,3,15,40,1527176400,109.678,3.647039516,-1.823519758,-12.21758238,-17.87049363,-46.77328179,-50.32914532,4.135482308,0,1
884b27436be3,USDJPY.DWX,IS,3,15,45,1527176700,109.716,-3.554631959,-7.109263918,-16.40599366,-35.27288636,-48.67111451,-53.59291261,4.413993531,0,1
30eb4e6f2598,USDJPY.DWX,IS,4,15,35,1527262500,109.476,-3.014359312,-7.490226168,-20.18707297,-24.48025138,-24.02353027,-18.81690964,5.271866502,0,1
306f2f9b4a45,USDJPY.DWX,IS,4,15,40,1527262800,109.442,-0.5482355951,-3.198040971,-23.39138539,-19.46236363,-19.73648142,-19.09687323,5.299610753,0,1
1b27458ae22c,USDJPY.DWX,IS,4,15,45,1527263100,109.437,-3.929201276,-7.858402551,-24.03209152,-24.76310571,-17.72709413,-14.25477672,5.378175832,0,1
be494cc9393d,USDJPY.DWX,IS,3,15,35,1527780900,108.883,-3.949193171,-5.510502099,-14.23546375,-17.81729012,-34.07327131,-33.98142961,3.627747215,0,1
0b0720b5933c,USDJPY.DWX,IS,3,15,40,1527781200,108.84,-0.9187798603,-5.237045204,-14.88423374,-21.40757075,-37.30246233,-32.61668504,3.957316113,0,1
fa6c46be893c,USDJPY.DWX,IS,3,15,45,1527781500,108.83,-0.6432049986,-1.10263714,-14.70182854,-20.12312781,-36.11136635,-26.64706423,3.990496318,0,1
00943d5c3bab,USDJPY.DWX,IS,3,15,35,1528385700,110.03,-0.5453058257,-2.908297737,-3.453603563,-5.362173953,-4.45333091,-13.35999273,3.025148985,0,1
6504d93625de,USDJPY.DWX,IS,3,15,40,1528386000,110.022,-1.181581865,-3.181181945,-1.090690953,-6.453254804,-2.817618295,-10.63423679,3.005892328,0,1
8fc25d54d922,USDJPY.DWX,IS,3,15,45,1528386300,110.006,-0.72723306,-1.727178518,0.6363289275,-5.09063142,-3.727069433,-5.726960348,2.947891154,0,1
55d0faf4f0a8,USDJPY.DWX,IS,4,15,35,1528472100,109.453,1.187724411,-0.5481804976,7.765890382,5.024987894,0.9136341626,-4.933624478,4.281028648,0,1
6d7130d10c21,USDJPY.DWX,IS,4,15,40,1528472400,109.465,-4.29360983,0.5481204038,9.866167268,1.644361211,5.663910839,-4.110903028,3.902095255,0,1
9a7d2fe9bbbc,USDJPY.DWX,IS,4,15,45,1528472700,109.42,2.467556205,11.05830744,13.9828185,5.849022117,0.7311277646,-0.09139097057,4.243152205,0,1
14b3e7287613,USDJPY.DWX,IS,3,15,35,1528990500,110.184,1.179844624,-1.542873738,5.899223118,9.438756988,13.06904814,14.88419371,4.699930506,0,1
9d43e2b3038c,USDJPY.DWX,IS,3,15,40,1528990800,110.197,-2.813143733,-7.441218908,7.894951768,7.168979192,17.42334183,12.88601323,4.932724381,0,1
381572aa0265,USDJPY.DWX,IS,3,15,45,1528991100,110.164,0.2723212665,0.363095022,15.43153843,15.97618097,22.05802258,19.24403616,5.135201025,0,1
56c3bf23744b,USDJPY.DWX,IS,4,15,35,1529076900,110.51,-1.357343227,-4.524477423,-3.800561035,2.986155099,11.5826622,0.7239163877,4.576185736,0,1
d2903ecde841,USDJPY.DWX,IS,4,15,40,1529077200,110.496,-1.176513177,1.086012163,-1.086012163,7.783087171,8.145091225,-1.629018245,4.712517066,0,1
e7a6c56320f9,USDJPY.DWX,IS,4,15,45,1529077500,110.486,-2.353239324,0.8145828431,-0.5430552287,10.68008616,5.430552287,4.615969444,4.603039558,0,1
20cead1a3eb3,USDJPY.DWX,IS,3,15,35,1529595300,110.44,-2.354219486,-16.5700833,-16.29844259,-19.92031873,-31.96305686,-38.75407461,3.195012159,0,1
0e641537ad63,USDJPY.DWX,IS,3,15,40,1529595600,110.41,-11.6837243,-11.95543882,-11.23086677,-26.17516529,-31.06602663,-39.3986052,3.435247842,0,1
60bf81d0ec97,USDJPY.DWX,IS,3,15,45,1529595900,110.28,-2.08560029,-0.9974610083,0.7254261879,-14.50852376,-18.77040261,-32.00943054,4.164723561,0,1
0b0e2e55e53b,USDJPY.DWX,IS,4,15,35,1529681700,110.111,-1.634714061,-1.816348957,-2.996975779,-5.449046871,-5.085777079,-15.71141848,2.270436196,0,1
59a177cbd5cd,USDJPY.DWX,IS,4,15,40,1529682000,110.094,1.453303541,-1.907460897,-1.271640598,-5.540719749,-0.1816629426,-15.98633895,2.400546027,0,1
bf9ffb17fd17,USDJPY.DWX,IS,4,15,45,1529682300,110.109,-1.634743754,-4.450135775,-2.633753826,-5.994060431,-1.998020144,-21.61494519,2.445628552,0,1
1d36b74b7404,USDJPY.DWX,IS,3,15,35,1530200100,110.192,-7.532307246,-8.530564832,0.6352548279,6.987803107,10.79933207,5.808044141,3.014219337,0,1
842ba37e8770,USDJPY.DWX,IS,3,15,40,1530200400,110.108,-3.814436735,-3.360337124,9.172812148,14.98528717,17.16496531,11.53413013,3.554951243,0,1
2d71f57fab84,USDJPY.DWX,IS,3,15,45,1530200700,110.067,2.816466334,7.268300217,13.08294039,18.35245805,17.62562803,19.35184933,3.737982969,0,1
193aca20e8c2,USDJPY.DWX,IS,4,15,35,1530286500,110.698,-3.884442357,-4.968472782,-4.878136913,3.884442357,2.258396719,-2.529404325,3.181113093,0,1
eb2c25c4a99e,USDJPY.DWX,IS,4,15,40,1530286800,110.653,-1.265216488,-1.807452125,-2.982296006,10.66396754,6.868318075,2.440060369,3.395427921,0,1
6f38a540c4d0,USDJPY.DWX,IS,4,15,45,1530287100,110.639,0.3615361672,-2.801905296,1.174992543,11.47877331,5.06150634,3.796129755,3.499153618,0,1
fd0f00e258f5,USDJPY.DWX,IS,3,15,35,1530804900,110.551,1.085471864,4.975079375,1.809119773,1.085471864,12.03064649,2.442311693,3.043197903,0,1
9b35aac1403f,USDJPY.DWX,IS,3,15,40,1530805200,110.564,1.356680294,1.718461705,0.2713360588,3.165587352,11.21522376,4.070040881,3.152666587,0,1
8bcddabcd3de,USDJPY.DWX,IS,3,15,45,1530805500,110.578,2.532149252,-0.9043390186,1.356508528,3.436488271,4.159959486,2.260847547,3.236241774,0,1
644dfeb1c819,USDJPY.DWX,IS,3,15,35,1531409700,112.565,-7.995380447,-9.594456536,-5.507928752,-10.03864434,-5.507928752,-3.46466486,3.001440438,0,1
93ea39d48021,USDJPY.DWX,IS,3,15,40,1531410000,112.475,-6.045787953,0.6223605246,-3.378528562,-3.467437208,0.8001778173,3.200711269,3.613501413,0,1
56df7bb8bdd4,USDJPY.DWX,IS,3,15,45,1531410300,112.406,4.537124353,7.117057808,-2.490970233,-0.8006690034,7.739800367,8.807359038,4.111371787,0,1
