event_id,cluster_id,currency,era,symbol,currency_leg,trade_dir,cluster_trade_dir,entry_delay_min,entry_bar_epoch,entry_lag_sec,entry_price,px_p5,px_p15,px_p30,px_p60,px_p90,px_p120,ret_p5,ret_p15,ret_p30,ret_p60,ret_p90,ret_p120,ret_raw_p5,ret_raw_p15,ret_raw_p30,ret_raw_p60,ret_raw_p90,ret_raw_p120,mae_p90_bp,mfe_p90_bp,atr_m5_bp,bars_missing,session_intact,window_ok,weekday,broker_hour,minute_of_hour
79df39d9402f,7f4ece1505e1,USD,IS,USDJPY.DWX,1,-1,-1,10,1585928400,0,108.342,108.473,108.498,108.556,108.502,108.596,108.619,-12.09134039,-14.39884809,-19.75226597,-14.76804933,-23.4442783,-25.56718539,12.09134039,14.39884809,19.75226597,14.76804933,23.4442783,25.56718539,-30.92060327,3.322811098,5.584168651,0,1,1,4,15,40
79df39d9402f,7f4ece1505e1,USD,IS,USDJPY.DWX,1,-1,-1,15,1585928700,0,108.473,108.507,108.586,108.553,108.533,108.596,108.622,-3.134420547,-10.41733888,-7.37510717,-5.531330377,-11.33922727,-13.7361371,3.134420547,10.41733888,7.37510717,5.531330377,11.33922727,13.7361371,-18.80652328,7.928240207,5.577424797,0,1,1,4,15,45
7a6e9f2fc972,0fd6a60ec160,USD,IS,EURUSD.DWX,-1,-1,-1,5,1520609700,0,1.23023,1.2287,1.22837,1.22998,1.23,1.23114,1.23271,12.43669883,15.11912407,2.032140331,1.869569105,-7.396990807,-20.15883209,-12.43669883,-15.11912407,-2.032140331,-1.869569105,7.396990807,20.15883209,-10.56712972,23.65411346,3.477863024,0,1,1,4,15,35
7a6e9f2fc972,0fd6a60ec160,USD,IS,EURUSD.DWX,-1,-1,-1,10,1520610000,0,1.22871,1.22767,1.22902,1.22974,1.22946,1.23243,1.23197,8.4641616,-2.522971246,-8.382775431,-6.103962693,-30.27565496,-26.53189117,-8.4641616,2.522971246,8.382775431,6.103962693,30.27565496,26.53189117,-32.55446769,11.31267752,3.482165384,0,1,1,4,15,40
7a6e9f2fc972,0fd6a60ec160,USD,IS,EURUSD.DWX,-1,-1,-1,15,1520610300,0,1.22767,1.22837,1.22933,1.22979,1.23026,1.23253,1.23187,-5.701857991,-13.52154895,-17.2684842,-21.09687457,-39.58718548,-34.21114795,5.701857991,13.52154895,17.2684842,21.09687457,39.58718548,34.21114795,-41.05337754,2.850928996,3.485115242,0,1,1,4,15,45
7a6e9f2fc972,0fd6a60ec160,USD,IS,USDJPY.DWX,1,1,1,5,1520609700,0,106.839,106.93,106.909,106.849,106.905,106.923,106.96,8.517488932,6.551914563,0.9359877947,6.177519445,7.862297476,11.32545232,8.517488932,6.551914563,0.9359877947,6.177519445,7.862297476,11.32545232,-5.054334091,14.97580472,2.547223927,0,1,1,4,15,35
7a6e9f2fc972,0fd6a60ec160,USD,IS,USDJPY.DWX,1,1,1,10,1520610000,0,106.93,106.968,106.894,106.881,106.878,106.937,106.978,3.553726737,-3.366688488,-4.582437108,-4.862994482,0.6546338726,4.488917984,3.553726737,-3.366688488,-4.582437108,-4.862994482,0.6546338726,4.488917984,-9.258393341,6.452819602,2.545056178,0,1,1,4,15,40
7a6e9f2fc972,0fd6a60ec160,USD,IS,USDJPY.DWX,1,1,1,15,1520610300,0,106.968,106.909,106.87,106.854,106.87,106.949,107,-5.515668237,-9.161618428,-10.65739287,-9.161618428,-1.776232144,2.991548874,-5.515668237,-9.161618428,-10.65739287,-9.161618428,-1.776232144,2.991548874,-12.80756862,2.898062972,2.544152056,0,1,1,4,15,45
7c32d9dd946f,0a623a85183b,USD,OOS,EURUSD.DWX,-1,-1,-1,5,1704468900,0,1.08977,1.08997,1.09148,1.09325,1.09468,1.09877,1.09876,-1.83524964,-15.69138442,-31.93334373,-45.05537866,-82.58623379,-82.49447131,1.83524964,15.69138442,31.93334373,45.05537866,82.58623379,82.49447131,-84.6050084,6.973948631,3.716380521,0,1,1,4,15,35
7c32d9dd946f,0a623a85183b,USD,OOS,EURUSD.DWX,-1,-1,-1,10,1704469200,0,1.08996,1.09174,1.09242,1.09285,1.09402,1.0992,1.09878,-16.33087453,-22.56963558,-26.51473449,-37.24907336,-84.77375317,-80.92040075,16.33087453,22.56963558,26.51473449,37.24907336,84.77375317,80.92040075,-85.04899262,4.862563764,3.715732687,0,1,1,4,15,40
7c32d9dd946f,0a623a85183b,USD,OOS,EURUSD.DWX,-1,-1,-1,15,1704469500,0,1.09174,1.09148,1.09211,1.0926,1.09405,1.09853,1.09894,2.381519409,-3.389085313,-7.877333431,-21.15888398,-62.19429535,-65.94976826,-2.381519409,3.389085313,7.877333431,21.15888398,62.19429535,65.94976826,-74.10189239,11.17482184,3.709674465,0,1,1,4,15,45
7c32d9dd946f,0a623a85183b,USD,OOS,USDJPY.DWX,1,1,1,5,1704468900,0,145.745,145.743,145.583,145.334,145.045,144.186,143.921,-0.1372259769,-11.11530413,-28.19993825,-48.02909191,-106.967649,-125.1500909,-0.1372259769,-11.11530413,-28.19993825,-48.02909191,-106.967649,-125.1500909,-107.9282308,11.32114309,4.200095078,0,1,1,4,15,35
7c32d9dd946f,0a623a85183b,USD,OOS,USDJPY.DWX,1,1,1,10,1704469200,0,145.743,145.571,145.403,145.419,145.193,144.063,143.967,-11.80159596,-23.3287362,-22.23091332,-37.7376615,-115.2714024,-121.8583397,-11.80159596,-23.3287362,-22.23091332,-37.7376615,-115.2714024,-121.8583397,-116.643681,4.94020296,4.200152715,0,1,1,4,15,40
7c32d9dd946f,0a623a85183b,USD,OOS,USDJPY.DWX,1,1,1,15,1704469500,0,145.574,145.583,145.463,145.446,145.186,144.071,143.963,0.6182422685,-7.624987979,-8.79277893,-26.65311113,-103.2464588,-110.6653661,0.6182422685,-7.624987979,-8.79277893,-26.65311113,-103.2464588,-110.6653661,-115.1304491,12.09007103,4.205028763,0,1,1,4,15,45
7ccd75886247,689bceb91e13,USD,IS,EURUSD.DWX,-1,1,1,5,1683300900,0,1.09904,1.09731,1.0985,1.09795,1.09841,1.0987,1.10033,-15.74101034,-4.913378949,-9.917746397,-5.73227544,-3.093608968,11.73751638,-15.74101034,-4.913378949,-9.917746397,-5.73227544,-3.093608968,11.73751638,-21.56427428,5.095355947,3.509556392,0,1,1,4,15,35
7ccd75886247,689bceb91e13,USD,IS,EURUSD.DWX,-1,1,1,10,1683301200,0,1.09731,1.09726,1.09764,1.09818,1.09837,1.09895,1.1001,-0.4556597498,3.007354348,7.928479646,9.659986695,14.94563979,25.42581404,-0.4556597498,3.007354348,7.928479646,9.659986695,14.94563979,25.42581404,-5.832444797,20.86921654,3.515089498,0,1,1,4,15,40
7ccd75886247,689bceb91e13,USD,IS,EURUSD.DWX,-1,1,1,15,1683301500,0,1.09723,1.0985,1.0976,1.0989,1.09835,1.0992,1.10008,11.5746015,3.372127995,15.22014527,10.20752258,17.95430311,25.97449942,11.5746015,3.372127995,15.22014527,10.20752258,17.95430311,25.97449942,-5.10376129,21.59984689,3.515345786,0,1,1,4,15,45
7ccd75886247,689bceb91e13,USD,IS,USDJPY.DWX,1,-1,-1,5,1683300900,0,134.769,134.936,134.908,134.845,134.935,134.768,134.741,-12.39157373,-10.3139446,-5.639279063,-12.31737269,0.0742010403,2.077629128,12.39157373,10.3139446,5.639279063,12.31737269,-0.0742010403,-2.077629128,-26.19296723,5.713480103,4.197658851,0,1,1,4,15,35
7ccd75886247,689bceb91e13,USD,IS,USDJPY.DWX,1,-1,-1,10,1683301200,0,134.936,135.059,135.044,134.797,134.922,134.799,134.789,-9.115432501,-8.003794391,10.30117982,1.037528903,10.1529614,10.89405348,9.115432501,8.003794391,-10.30117982,-1.037528903,-10.1529614,-10.89405348,-13.78431256,16.37813482,4.192463729,0,1,1,4,15,40
7ccd75886247,689bceb91e13,USD,IS,USDJPY.DWX,1,-1,-1,15,1683301500,0,135.071,134.908,134.971,134.739,135.04,134.768,134.775,12.06772734,7.403513708,24.57966551,2.295089249,22.43264653,21.91440057,-12.06772734,-7.403513708,-24.57966551,-2.295089249,-22.43264653,-21.91440057,-3.775791991,26.3565088,4.188273469,0,1,1,4,15,45
7fe71c1c4cfc,43ba1d848f77,USD,IS,EURUSD.DWX,-1,-1,-1,5,1702049700,0,1.07398,1.07478,1.07687,1.07431,1.07474,1.0754,1.07804,-7.448928285,-26.90925343,-3.072682918,-7.076481871,-13.22184771,-37.80331105,7.448928285,26.90925343,3.072682918,7.076481871,13.22184771,37.80331105,-28.7714855,8.752490735,3.711162485,0,1,1,4,15,35
7fe71c1c4cfc,43ba1d848f77,USD,IS,EURUSD.DWX,-1,-1,-1,10,1702050000,0,1.07478,1.07662,1.07551,1.07442,1.07414,1.07631,1.07733,-17.11978265,-6.792087683,3.349522693,5.95470701,-14.23547145,-23.72578574,17.11978265,6.792087683,-3.349522693,-5.95470701,14.23547145,23.72578574,-21.30668602,16.18935968,3.708400124,0,1,1,4,15,40
7fe71c1c4cfc,43ba1d848f77,USD,IS,EURUSD.DWX,-1,-1,-1,15,1702050300,0,1.07658,1.07687,1.07468,1.07358,1.0752,1.07741,1.07719,-2.693715284,17.64847944,27.86602017,12.81836928,-7.709598915,-5.666090769,2.693715284,-17.64847944,-27.86602017,-12.81836928,7.709598915,5.666090769,-9.660220327,32.88190381,3.702199823,0,1,1,4,15,45
7fe71c1c4cfc,43ba1d848f77,USD,IS,USDJPY.DWX,1,1,1,5,1702049700,0,144.985,144.588,143.951,144.468,144.397,144.092,144.192,-27.38214298,-71.31772252,-35.65886126,-40.55591958,-61.59257854,-54.69531331,-27.38214298,-71.31772252,-35.65886126,-40.55591958,-61.59257854,-54.69531331,-84.97430769,2.758906094,6.128712823,0,1,1,4,15,35
7fe71c1c4cfc,43ba1d848f77,USD,IS,USDJPY.DWX,1,1,1,10,1702050000,0,144.59,144.144,144.183,144.497,144.493,143.94,144.326,-30.84583996,-28.14855799,-6.431980082,-6.708624386,-44.9546995,-18.2585241,-30.84583996,-28.14855799,-6.431980082,-6.708624386,-44.9546995,-18.2585241,-57.88782073,13.76305415,6.145455623,0,1,1,4,15,40
7fe71c1c4cfc,43ba1d848f77,USD,IS,USDJPY.DWX,1,1,1,15,1702050300,0,144.146,143.951,144.19,144.749,144.316,143.943,144.32,-13.52795083,3.0524607,41.83258641,11.79359816,-14.08294368,12.07109458,-13.52795083,3.0524607,41.83258641,11.79359816,-14.08294368,12.07109458,-27.26402398,44.60755068,6.164384919,0,1,1,4,15,45
807d8352a5c6,0cd265e4a985,USD,IS,EURUSD.DWX,-1,-1,1,5,1628264100,0,1.17986,1.17995,1.17816,1.1782,1.17834,1.17706,1.17643,-0.7628023664,14.40848914,14.06946587,12.88288441,23.73162918,29.07124574,0.7628023664,-14.40848914,-14.06946587,-12.88288441,-23.73162918,-29.07124574,-7.967046938,26.52857119,2.911967764,0,1,1,4,15,35
807d8352a5c6,0cd265e4a985,USD,IS,EURUSD.DWX,-1,-1,1,10,1628264400,0,1.17997,1.17847,1.17861,1.178,1.17818,1.17738,1.17609,12.7121876,11.52571676,16.69533971,15.1698772,21.94971059,32.88219192,-12.7121876,-11.52571676,-16.69533971,-15.1698772,-21.94971059,-32.88219192,-0.8474791732,27.45832521,2.911696302,0,1,1,4,15,40
807d8352a5c6,0cd265e4a985,USD,IS,EURUSD.DWX,-1,-1,1,15,1628264700,0,1.17846,1.17816,1.17841,1.17843,1.17805,1.17705,1.17642,2.545695229,0.4242825382,0.2545695229,3.479116813,11.96476758,17.31072756,-2.545695229,-0.4242825382,-0.2545695229,-3.479116813,-11.96476758,-17.31072756,-6.873377119,14.68017582,2.915427156,0,1,1,4,15,45
807d8352a5c6,0cd265e4a985,USD,IS,USDJPY.DWX,1,1,-1,5,1628264100,0,109.991,109.981,110.079,110.162,110.202,110.3,110.289,-0.9091652953,8.000654599,15.54672655,19.18338773,28.09320763,27.0931258,-0.9091652953,8.000654599,15.54672655,19.18338773,28.09320763,27.0931258,-6.545990126,29.09328945,2.337853617,0,1,1,4,15,35
807d8352a5c6,0cd265e4a985,USD,IS,USDJPY.DWX,1,1,-1,10,1628264400,0,109.982,110.061,110.114,110.16,110.156,110.279,110.284,7.182993581,12.00196396,16.18446655,15.82077067,27.0044189,27.45903875,7.182993581,12.00196396,16.18446655,15.82077067,27.0044189,27.45903875,-2.000327326,29.91398592,2.338044927,0,1,1,4,15,40
807d8352a5c6,0cd265e4a985,USD,IS,USDJPY.DWX,1,1,-1,15,1628264700,0,110.062,110.079,110.113,110.138,110.199,110.296,110.275,1.544583962,4.633751885,6.905198888,12.44752957,21.26074394,19.35272846,1.544583962,4.633751885,6.905198888,12.44752957,21.26074394,19.35272846,-6.087477967,22.62361215,2.336345488,0,1,1,4,15,45
83179e42d6a1,be38bd85c205,USD,IS,EURUSD.DWX,-1,1,1,5,1578670500,0,1.1112,1.11096,1.11061,1.10936,1.10976,1.11001,1.11079,-2.159827214,-5.309575234,-16.55867531,-12.95896328,-10.70914327,-3.689704824,-2.159827214,-5.309575234,-16.55867531,-12.95896328,-10.70914327,-3.689704824,-23.12814975,0.08999280058,2.269104186,0,1,1,4,15,35
83179e42d6a1,be38bd85c205,USD,IS,EURUSD.DWX,-1,1,1,10,1578670800,0,1.11097,1.11068,1.11004,1.10969,1.10994,1.11064,1.11153,-2.610331512,-8.371063125,-11.52146323,-9.27117744,-2.970377238,5.040640161,-2.610331512,-8.371063125,-11.52146323,-9.27117744,-2.970377238,5.040640161,-21.06267496,0.3600457258,2.26957395,0,1,1,4,15,40
83179e42d6a1,be38bd85c205,USD,IS,EURUSD.DWX,-1,1,1,15,1578671100,0,1.11067,1.11061,1.10967,1.10948,1.10992,1.11065,1.11124,-0.5402144651,-9.003574419,-10.71425356,-6.752680814,-0.1800714884,5.132037419,-0.5402144651,-9.003574419,-10.71425356,-6.752680814,-0.1800714884,5.132037419,-18.36729181,2.701072326,2.270186979,0,1,1,4,15,45
83179e42d6a1,be38bd85c205,USD,IS,USDJPY.DWX,1,-1,-1,5,1578670500,0,109.561,109.584,109.619,109.674,109.576,109.593,109.628,-2.099287155,-5.293854565,-10.31388907,-1.369100319,-2.920747346,-6.115314756,2.099287155,5.293854565,10.31388907,1.369100319,2.920747346,6.115314756,-11.77426274,4.837487792,1.499490825,0,1,1,4,15,35
83179e42d6a1,be38bd85c205,USD,IS,USDJPY.DWX,1,-1,-1,10,1578670800,0,109.584,109.577,109.664,109.65,109.554,109.568,109.589,0.6387793839,-7.300335815,-6.022777048,2.737625931,1.460067163,-0.4562709885,-0.6387793839,7.300335815,6.022777048,-2.737625931,-1.460067163,0.4562709885,-9.672944955,6.935319025,1.499176105,0,1,1,4,15,40
83179e42d6a1,be38bd85c205,USD,IS,USDJPY.DWX,1,-1,-1,15,1578671100,0,109.578,109.619,109.65,109.634,109.525,109.579,109.608,-3.741626969,-6.570661994,-5.110514884,4.836737301,-0.09125919436,-2.737775831,3.741626969,6.570661994,5.110514884,-4.836737301,0.09125919436,2.737775831,-10.22102977,6.388143605,1.499258193,0,1,1,4,15,45
86b6c86f087d,2caba4dcacf5,USD,IS,EURUSD.DWX,-1,-1,-1,5,1527867300,0,1.16686,1.16849,1.16684,1.1666,1.16769,1.1676,1.16568,-13.96911369,0.171400168,2.228202184,-7.113106971,-6.341806215,10.11260991,13.96911369,-0.171400168,-2.228202184,7.113106971,6.341806215,-10.11260991,-16.28301596,12.68361243,6.035734486,0,1,1,4,15,35
86b6c86f087d,2caba4dcacf5,USD,IS,EURUSD.DWX,-1,-1,-1,10,1527867600,0,1.16849,1.16789,1.1671,1.16733,1.16787,1.16694,1.16585,5.134832134,11.89569444,9.927342125,5.305993205,13.26498301,22.59326139,-5.134832134,-11.89569444,-9.927342125,-5.305993205,-13.26498301,-22.59326139,-0.1711610711,26.61554656,6.027314862,0,1,1,4,15,40
86b6c86f087d,2caba4dcacf5,USD,IS,EURUSD.DWX,-1,-1,-1,15,1527867900,0,1.16788,1.16684,1.16582,1.16757,1.16769,1.1648,1.16455,8.905024489,17.63879851,2.6543823,1.626879474,26.37257252,28.51320341,-8.905024489,-17.63879851,-2.6543823,-1.626879474,-26.37257252,-28.51320341,-3.853135596,29.11258006,6.030463012,0,1,1,4,15,45
86b6c86f087d,2caba4dcacf5,USD,IS,USDJPY.DWX,1,1,1,5,1527867300,0,109.549,109.502,109.559,109.668,109.638,109.658,109.573,-4.290317575,0.9128335265,10.86271897,8.124218386,9.949885439,2.190800464,-4.290317575,0.9128335265,10.86271897,8.124218386,9.949885439,2.190800464,-6.207267981,16.24843677,4.212074701,0,1,1,4,15,35
86b6c86f087d,2caba4dcacf5,USD,IS,USDJPY.DWX,1,1,1,10,1527867600,0,109.503,109.552,109.652,109.679,109.616,109.621,109.576,4.474763248,13.60693314,16.07261902,10.31935198,10.77596048,6.666484023,4.474763248,13.60693314,16.07261902,10.31935198,10.77596048,6.666484023,-0.1826433979,20.45606056,4.213844109,0,1,1,4,15,40
86b6c86f087d,2caba4dcacf5,USD,IS,USDJPY.DWX,1,1,1,15,1527867900,0,109.553,109.559,109.685,109.688,109.609,109.55,109.582,0.5476801183,12.0489626,12.32280266,5.111681104,-0.2738400591,2.647120572,0.5476801183,12.0489626,12.32280266,5.111681104,-0.2738400591,2.647120572,-4.198880907,15.88272343,4.21192091,0,1,1,4,15,45
87dcf521fa13,bf3f34548c30,USD,OOS,EURUSD.DWX,-1,1,-1,5,1743780900,0,1.10552,1.10423,1.10298,1.10324,1.10273,1.09885,1.0984,-11.66871698,-22.97561329,-20.62377886,-25.23699255,-60.33359867,-64.40408134,-11.66871698,-22.97561329,-20.62377886,-25.23699255,-60.33359867,-64.40408134,-60.87632969,5.789130907,14.48574943,0,1,1,4,15,35
87dcf521fa13,bf3f34548c30,USD,OOS,EURUSD.DWX,-1,1,-1,10,1743781200,0,1.10424,1.10284,1.10148,1.10322,1.10278,1.10007,1.09782,-12.67840325,-24.9945664,-9.237122365,-13.22176338,-37.76352967,-58.13953488,-12.67840325,-24.9945664,-9.237122365,-13.22176338,-37.76352967,-58.13953488,-49.35521263,6.701441716,14.50254086,0,1,1,4,15,40
87dcf521fa13,bf3f34548c30,USD,OOS,EURUSD.DWX,-1,1,-1,15,1743781500,0,1.10287,1.10298,1.10197,1.10356,1.10253,1.10066,1.09705,0.9973976987,-8.160526626,6.256403747,-3.082865614,-20.03862649,-52.77140551,0.9973976987,-8.160526626,6.256403747,-3.082865614,-20.03862649,-52.77140551,-36.99438737,17.49979599,14.52055611,0,1,1,4,15,45
87dcf521fa13,bf3f34548c30,USD,OOS,USDJPY.DWX,1,-1,1,5,1743780900,0,145.547,145.284,145.417,145.731,145.411,145.851,145.35,18.06976441,8.93182271,-12.64196445,9.344060681,-20.88672388,13.53514672,-18.06976441,-8.93182271,12.64196445,-9.344060681,20.88672388,-13.53514672,-22.19214412,25.69616687,16.38645936,0,1,1,4,15,35
87dcf521fa13,bf3f34548c30,USD,OOS,USDJPY.DWX,1,-1,1,10,1743781200,0,145.282,145.49,145.411,145.577,145.287,145.715,145.393,-14.31698352,-8.87928305,-20.30533721,-0.3441582577,-29.80410512,-7.640313322,14.31698352,8.87928305,20.30533721,0.3441582577,29.80410512,7.640313322,-40.81716937,7.502650019,16.41634889,0,1,1,4,15,40
87dcf521fa13,bf3f34548c30,USD,OOS,USDJPY.DWX,1,-1,1,15,1743781500,0,145.492,145.417,145.599,145.41,145.32,145.461,145.227,5.154922607,-7.354356253,5.636048717,11.82195585,2.130701344,18.21405988,-5.154922607,7.354356253,-5.636048717,-11.82195585,-2.130701344,-18.21405988,-26.32447145,21.92560416,16.39265389,0,1,1,4,15,45
8830c57c7b46,7002268311a2,USD,IS,EURUSD.DWX,-1,-1,-1,5,1562340900,0,1.12524,1.12395,1.12435,1.12373,1.1226,1.12231,1.12156,11.46422097,7.909423767,13.41935943,23.46166151,26.03888948,32.70413423,-11.46422097,-7.909423767,-13.41935943,-23.46166151,-26.03888948,-32.70413423,-1.599658739,33.14848388,2.748619977,0,1,1,4,15,35
8830c57c7b46,7002268311a2,USD,IS,EURUSD.DWX,-1,-1,-1,10,1562341200,0,1.12395,1.12364,1.12454,1.1232,1.1222,1.12196,1.12093,2.75812981,-5.249343832,6.672894702,15.57008764,17.70541394,26.86952267,-2.75812981,5.249343832,-6.672894702,-15.57008764,-17.70541394,-26.86952267,-7.473642066,21.70915076,2.751774672,0,1,1,4,15,40
8830c57c7b46,7002268311a2,USD,IS,EURUSD.DWX,-1,-1,-1,15,1562341500,0,1.12363,1.12435,1.12439,1.12351,1.12197,1.12121,1.12091,-6.40780328,-6.763792352,1.067967213,14.77354645,21.5373388,24.20725684,6.40780328,6.763792352,-1.067967213,-14.77354645,-21.5373388,-24.20725684,-10.32368306,22.07132241,2.752558354,0,1,1,4,15,45
8830c57c7b46,7002268311a2,USD,IS,USDJPY.DWX,1,1,1,5,1562340900,0,108.263,108.394,108.398,108.464,108.413,108.544,108.589,12.10016349,12.46963413,18.56589971,13.85514904,25.95531253,30.11185724,12.10016349,12.46963413,18.56589971,13.85514904,25.95531253,30.11185724,-1.200779583,30.11185724,2.876592847,0,1,1,4,15,35
8830c57c7b46,7002268311a2,USD,IS,USDJPY.DWX,1,1,1,10,1562341200,0,108.395,108.438,108.391,108.494,108.438,108.578,108.601,3.966972646,-0.3690207113,9.133262604,3.966972646,16.88269754,19.00456663,3.966972646,-0.3690207113,9.133262604,3.966972646,16.88269754,19.00456663,-2.029613912,17.8975045,2.873089824,0,1,1,4,15,40
8830c57c7b46,7002268311a2,USD,IS,USDJPY.DWX,1,1,1,15,1562341500,0,108.437,108.398,108.426,108.424,108.487,108.589,108.581,-3.59655837,-1.014413899,-1.19885279,4.61097227,14.0173557,13.27960014,-3.59655837,-1.014413899,-1.19885279,4.61097227,14.0173557,13.27960014,-5.902044505,14.29401404,2.871977014,0,1,1,4,15,45
892d4a49367f,93879a710f72,USD,IS,EURUSD.DWX,-1,1,1,5,1614958500,0,1.19071,1.19138,1.19228,1.19319,1.19276,1.19142,1.1921,5.626894878,13.18541039,20.8279094,17.21661866,5.9628289,11.67370728,5.626894878,13.18541039,20.8279094,17.21661866,5.9628289,11.67370728,-4.535109305,32.83755071,4.145185885,0,1,1,4,15,35
892d4a49367f,93879a710f72,USD,IS,EURUSD.DWX,-1,1,1,10,1614958800,0,1.19138,1.19227,1.19209,1.19338,1.19199,1.19206,1.19188,7.470328527,5.959475566,16.78725512,5.12011281,5.707666739,4.196813779,7.470328527,5.959475566,16.78725512,5.12011281,5.707666739,4.196813779,-5.875539291,27.19535329,4.142854745,0,1,1,4,15,40
892d4a49367f,93879a710f72,USD,IS,EURUSD.DWX,-1,1,1,15,1614959100,0,1.19228,1.19228,1.19177,1.19343,1.19255,1.19139,1.19189,0,-4.277518704,9.645385312,2.264568725,-7.464689502,-3.271043715,0,-4.277518704,9.645385312,2.264568725,-7.464689502,-3.271043715,-13.41966652,19.62626229,4.139727485,0,1,1,4,15,45
892d4a49367f,93879a710f72,USD,IS,USDJPY.DWX,1,-1,-1,5,1614958500,0,108.546,108.512,108.399,108.358,108.321,108.247,108.132,3.132312568,13.54264551,17.31984596,20.72853905,27.54592523,38.14051186,-3.132312568,-13.54264551,-17.31984596,-20.72853905,-27.54592523,-38.14051186,-2.763805207,37.7720045,5.12620061,0,1,1,4,15,35
892d4a49367f,93879a710f72,USD,IS,USDJPY.DWX,1,-1,-1,10,1614958800,0,108.515,108.398,108.464,108.314,108.359,108.209,108.195,10.78191955,4.699811086,18.52278487,14.37589273,28.19886652,29.48901074,-10.78191955,-4.699811086,-18.52278487,-14.37589273,-28.19886652,-29.48901074,-2.303828964,34.92604709,5.127665036,0,1,1,4,15,40
892d4a49367f,93879a710f72,USD,IS,USDJPY.DWX,1,-1,-1,15,1614959100,0,108.396,108.399,108.463,108.257,108.316,108.252,108.169,-0.2767629802,-6.181039891,12.82335142,7.380346138,13.28462305,20.94173217,0.2767629802,6.181039891,-12.82335142,-7.380346138,-13.28462305,-20.94173217,-9.225432673,23.98612495,5.133294323,0,1,1,4,15,45
89a69ca4d1cc,6960957a25ab,USD,IS,EURUSD.DWX,-1,1,1,5,1669995300,0,1.04502,1.04597,1.04415,1.04567,1.04813,1.04648,1.04658,9.090735106,-8.325199518,6.219976651,29.76019598,13.97102448,14.92794396,9.090735106,-8.325199518,6.219976651,29.76019598,13.97102448,14.92794396,-21.14792061,39.04231498,5.461276203,0,1,1,4,15,35
89a69ca4d1cc,6960957a25ab,USD,IS,EURUSD.DWX,-1,1,1,10,1669995600,0,1.04597,1.04485,1.04496,1.04629,1.04851,1.04623,1.04668,-10.70776409,-9.656108684,3.059361167,24.28367926,2.485730948,6.78795759,-10.70776409,-9.656108684,3.059361167,24.28367926,2.485730948,6.78795759,-30.21119153,29.92437642,5.45631601,0,1,1,4,15,40
89a69ca4d1cc,6960957a25ab,USD,IS,EURUSD.DWX,-1,1,1,15,1669995900,0,1.04484,1.04415,1.04622,1.04718,1.04783,1.04706,1.04732,-6.603881934,13.20776387,22.39577352,28.61682171,21.24727231,23.73569159,-6.603881934,13.20776387,22.39577352,28.61682171,21.24727231,23.73569159,-19.42881207,40.77179281,5.462217045,0,1,1,4,15,45
89a69ca4d1cc,6960957a25ab,USD,IS,USDJPY.DWX,1,-1,-1,5,1669995300,0,135.686,135.632,135.75,135.655,135.283,135.454,135.314,3.979776838,-4.716772548,2.284686703,29.70092714,17.09830049,27.41624044,-3.979776838,4.716772548,-2.284686703,-29.70092714,-17.09830049,-27.41624044,-21.74137347,42.37725336,8.085895797,0,1,1,4,15,35
89a69ca4d1cc,6960957a25ab,USD,IS,USDJPY.DWX,1,-1,-1,10,1669995600,0,135.631,135.88,135.403,135.563,135.226,135.426,135.394,-18.35863483,16.81031623,5.013603085,29.86043014,15.11453871,17.47388134,18.35863483,-16.81031623,-5.013603085,-29.86043014,-15.11453871,-17.47388134,-25.80531,38.33931771,8.089174725,0,1,1,4,15,40
89a69ca4d1cc,6960957a25ab,USD,IS,USDJPY.DWX,1,-1,-1,15,1669995900,0,135.881,135.75,135.398,135.457,135.245,135.308,135.383,9.640788631,35.54580846,31.20377389,46.80566084,42.16925104,36.64971556,-9.640788631,-35.54580846,-31.20377389,-46.80566084,-42.16925104,-36.64971556,-7.212193022,56.66723089,8.074291896,0,1,1,4,15,45
8d1bdae3e0ba,788ba2f4fd8e,USD,IS,EURUSD.DWX,-1,1,1,5,1612539300,0,1.20004,1.20037,1.20159,1.20096,1.20124,1.20215,1.2029,2.749908336,12.91623613,7.66641112,9.999666678,17.58274724,23.83253892,2.749908336,12.91623613,7.66641112,9.999666678,17.58274724,23.83253892,-2.499916669,19.49935002,3.160608932,0,1,1,4,15,35
8d1bdae3e0ba,788ba2f4fd8e,USD,IS,EURUSD.DWX,-1,1,1,10,1612539600,0,1.20037,1.20011,1.20115,1.20072,1.20138,1.20291,1.20255,-2.165998817,6.497996451,2.915767638,8.414072328,21.16014229,18.161067,-2.165998817,6.497996451,2.915767638,8.414072328,21.16014229,18.161067,-5.248381749,22.90960287,3.159740033,0,1,1,4,15,40
8d1bdae3e0ba,788ba2f4fd8e,USD,IS,EURUSD.DWX,-1,1,1,15,1612539900,0,1.20012,1.20159,1.20039,1.20051,1.20175,1.20247,1.20222,12.24877512,2.249775022,3.249675032,13.58197514,19.5813752,17.49825017,12.24877512,2.249775022,3.249675032,13.58197514,19.5813752,17.49825017,-0.4166250042,27.08062527,3.160398246,0,1,1,4,15,45
