event_id,cluster_id,currency,event,raw_datetime_utc,applied_offset_min,release_utc,us_dst,release_broker_epoch,year,weekday,broker_hhmm,era,actual,forecast,surprise,surprise_n_3y,surprise_mean_3y,surprise_sd_3y,surprise_z,polarity,direction,is_confounded,instant_verified,instant_void_reason,home_tz,home_local_hhmm,local_peak_offset_min,cluster_rank,cluster_is_primary,cluster_direction,cluster_dir_rule
214d88b29a6d,c16b79c90dee,USD,Unemployment Rate,2022.09.01 19:30,1020,2022-09-02T12:30:00Z,1,1662132600,2022,4,15:30,IS,3.7,3.5,0.2,36,-0.35,1.056067127,0.5208002273,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
d2c90a1b7d52,59b5eae5e750,USD,Average Hourly Earnings m/m,2022.10.06 20:30,1020,2022-10-07T13:30:00Z,1,1665160200,2022,4,16:30,IS,0.3,0.3,0,35,0.1114285714,0.825926814,-0.1349133719,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,15,0,,primary_event_rank
778fc753b52d,59b5eae5e750,USD,Non-Farm Employment Change,2022.10.06 20:30,1020,2022-10-07T13:30:00Z,1,1665160200,2022,4,16:30,IS,263000,248000,15000,35,352885.7143,1758117.334,-0.1921861004,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,2,0,,primary_event_rank
8bea0e5efb8b,59b5eae5e750,USD,Unemployment Rate,2022.10.06 20:30,1020,2022-10-07T13:30:00Z,1,1665160200,2022,4,16:30,IS,3.5,3.7,-0.2,35,-0.3485714286,1.073145291,0.1384448404,-1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,13,0,,primary_event_rank
de4cb87ab7ad,d6ab65a92758,USD,Average Hourly Earnings m/m,2022.11.03 20:30,1020,2022-11-04T13:30:00Z,1,1667579400,2022,4,16:30,IS,0.4,0.3,0.1,35,0.1142857143,0.8253632472,-0.01730839644,1,,0,0,home_clock_mismatch,America/New_York,09:30,-30,15,0,,primary_event_rank
6fb12e0fa6cb,d6ab65a92758,USD,Non-Farm Employment Change,2022.11.03 20:30,1020,2022-11-04T13:30:00Z,1,1667579400,2022,4,16:30,IS,261000,197000,64000,35,352228.5714,1758239.202,-0.1639302384,1,,0,0,home_clock_mismatch,America/New_York,09:30,-30,2,0,,primary_event_rank
623c510bb294,d6ab65a92758,USD,Unemployment Rate,2022.11.03 20:30,1020,2022-11-04T13:30:00Z,1,1667579400,2022,4,16:30,IS,3.7,3.6,0.1,35,-0.3542857143,1.071805648,0.4238508308,-1,,0,0,home_clock_mismatch,America/New_York,09:30,-30,13,0,,primary_event_rank
61b7f7dd0da0,6960957a25ab,USD,Average Hourly Earnings m/m,2022.12.01 20:30,1020,2022-12-02T13:30:00Z,0,1669995000,2022,4,15:30,IS,0.6,0.3,0.3,36,0.1138888889,0.8138225229,0.2286875896,1,1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
89a69ca4d1cc,6960957a25ab,USD,Non-Farm Employment Change,2022.12.01 20:30,1020,2022-12-02T13:30:00Z,0,1669995000,2022,4,15:30,IS,263000,200000,63000,36,344222.2222,1734294.175,-0.1621537028,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
e08e6e328397,6960957a25ab,USD,Unemployment Rate,2022.12.01 20:30,1020,2022-12-02T13:30:00Z,0,1669995000,2022,4,15:30,IS,3.7,3.7,0,36,-0.3416666667,1.059448232,0.3224949143,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
134f9fa2234f,9524326c6a37,USD,Average Hourly Earnings m/m,2023.01.05 20:30,1020,2023-01-06T13:30:00Z,0,1673019000,2023,4,15:30,IS,0.3,0.4,-0.1,36,0.125,0.8135570048,-0.2765632877,1,,0,0,local_peak_elsewhere,America/New_York,08:30,90,15,0,,primary_event_rank
6090fc75436e,9524326c6a37,USD,Non-Farm Employment Change,2023.01.05 20:30,1020,2023-01-06T13:30:00Z,0,1673019000,2023,4,15:30,IS,223000,200000,23000,36,343611.1111,1734389.282,-0.1848553346,1,,0,0,local_peak_elsewhere,America/New_York,08:30,90,2,0,,primary_event_rank
dd75a01e4f6f,9524326c6a37,USD,Unemployment Rate,2023.01.05 20:30,1020,2023-01-06T13:30:00Z,0,1673019000,2023,4,15:30,IS,3.5,3.7,-0.2,36,-0.3388888889,1.060209041,0.1310014191,-1,,0,0,local_peak_elsewhere,America/New_York,08:30,90,13,0,,primary_event_rank
af414b8600a2,0120f8bea956,USD,Non-Farm Employment Change,2023.02.02 20:30,1020,2023-02-03T13:30:00Z,0,1675438200,2023,4,15:30,IS,517000,193000,324000,36,344722.2222,1734170.705,-0.01194935548,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
e90bbe7be620,0120f8bea956,USD,Unemployment Rate,2023.02.02 20:30,1020,2023-02-03T13:30:00Z,0,1675438200,2023,4,15:30,IS,3.4,3.6,-0.2,36,-0.3444444444,1.058941936,0.1364044991,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
50538ba8af9a,fc1071a04b92,USD,Average Hourly Earnings m/m,2023.02.03 13:30,1020,2023-02-04T06:30:00Z,0,1675499400,2023,5,08:30,IS,0.3,0.3,0,36,0.1277777778,0.8126127652,-0.1572431338,1,,0,0,home_clock_mismatch,America/New_York,01:30,,15,0,,primary_event_rank
a61470392c04,c951ab3d40b7,USD,Average Hourly Earnings m/m,2023.03.09 20:30,1020,2023-03-10T13:30:00Z,0,1678462200,2023,4,15:30,IS,0.2,0.3,-0.1,35,0.1342857143,0.8232142082,-0.2845987253,1,-1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
57603110caee,c951ab3d40b7,USD,Non-Farm Employment Change,2023.03.09 20:30,1020,2023-03-10T13:30:00Z,0,1678462200,2023,4,15:30,IS,311000,224000,87000,35,359257.1429,1757569.431,-0.1549054837,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
2ae2263c7642,c951ab3d40b7,USD,Unemployment Rate,2023.03.09 20:30,1020,2023-03-10T13:30:00Z,0,1678462200,2023,4,15:30,IS,3.6,3.4,0.2,35,-0.36,1.070700705,0.5230219774,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
b697dc9683a2,c4aa795312f0,USD,Non-Farm Employment Change,2023.04.06 19:30,1020,2023-04-07T12:30:00Z,1,1680881400,2023,4,15:30,IS,236000,228000,8000,35,378914.2857,1750553.11,-0.2118840517,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
df36959f0832,c4aa795312f0,USD,Unemployment Rate,2023.04.06 19:30,1020,2023-04-07T12:30:00Z,1,1680881400,2023,4,15:30,IS,3.5,3.6,-0.1,35,-0.3714285714,1.062496098,0.255463123,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
771a43793443,4ba39100f5e4,USD,Average Hourly Earnings m/m,2023.04.07 11:30,1020,2023-04-08T04:30:00Z,1,1680939000,2023,5,07:30,IS,0.3,0.3,0,35,0.1257142857,0.8240467591,-0.1525572236,1,,0,0,home_clock_mismatch,America/New_York,00:30,,15,0,,primary_event_rank
abb34fd3c91d,689bceb91e13,USD,Average Hourly Earnings m/m,2023.05.04 19:30,1020,2023-05-05T12:30:00Z,1,1683300600,2023,4,15:30,IS,0.5,0.3,0.2,36,0.1222222222,0.8127836637,0.09569308692,1,1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
7ccd75886247,689bceb91e13,USD,Non-Farm Employment Change,2023.05.04 19:30,1020,2023-05-05T12:30:00Z,1,1683300600,2023,4,15:30,IS,253000,181000,72000,36,368611.1111,1727144.581,-0.1717349632,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
541c0c18bacc,689bceb91e13,USD,Unemployment Rate,2023.05.04 19:30,1020,2023-05-05T12:30:00Z,1,1683300600,2023,4,15:30,IS,3.4,3.6,-0.2,36,-0.3638888889,1.048584437,0.1562953665,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
9812ae034bb2,f777eddb3935,USD,Non-Farm Employment Change,2023.06.01 19:30,1020,2023-06-02T12:30:00Z,1,1685719800,2023,4,15:30,IS,339000,193000,146000,36,329972.2222,1717763.137,-0.1070998779,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
21882079c127,f777eddb3935,USD,Unemployment Rate,2023.06.01 19:30,1020,2023-06-02T12:30:00Z,1,1685719800,2023,4,15:30,IS,3.7,3.5,0.2,36,-0.3333333333,1.036822068,0.5143923436,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
5f139aac0049,1b5c40c7acb8,USD,Average Hourly Earnings m/m,2023.06.02 11:30,1020,2023-06-03T04:30:00Z,1,1685777400,2023,5,07:30,IS,0.3,0.3,0,36,0.01111111111,0.4319064828,-0.02572573359,1,,0,0,home_clock_mismatch,America/New_York,00:30,,15,0,,primary_event_rank
a16a36cb5675,e40966ede63d,USD,Average Hourly Earnings m/m,2023.07.06 19:30,1020,2023-07-07T12:30:00Z,1,1688743800,2023,4,15:30,IS,0.4,0.3,0.1,35,0.08,0.2583463898,0.07741544216,1,1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
b5f0bbc46633,e40966ede63d,USD,Non-Farm Employment Change,2023.07.06 19:30,1020,2023-07-07T12:30:00Z,1,1688743800,2023,4,15:30,IS,209000,224000,-15000,35,85.71428571,227493.9712,-0.06631258932,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
1b67e757d9f4,e40966ede63d,USD,Unemployment Rate,2023.07.06 19:30,1020,2023-07-07T12:30:00Z,1,1688743800,2023,4,15:30,IS,3.6,3.6,0,35,-0.1257142857,0.3064477183,0.4102307773,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
98121ad04d07,8a21bb517cb9,USD,Average Hourly Earnings m/m,2023.08.03 19:30,1020,2023-08-04T12:30:00Z,1,1691163000,2023,4,15:30,IS,0.4,0.3,0.1,36,0.08055555556,0.2547541783,0.07632630238,1,1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
480583c81d1b,8a21bb517cb9,USD,Non-Farm Employment Change,2023.08.03 19:30,1020,2023-08-04T12:30:00Z,1,1691163000,2023,4,15:30,IS,187000,205000,-18000,36,-333.3333333,224325.78,-0.07875450904,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
330b26ece25b,8a21bb517cb9,USD,Unemployment Rate,2023.08.03 19:30,1020,2023-08-04T12:30:00Z,1,1691163000,2023,4,15:30,IS,3.5,3.6,-0.1,36,-0.1222222222,0.3028669593,0.07337288382,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
f2f105ed6fc5,1092b82775bb,USD,Average Hourly Earnings m/m,2023.08.31 19:30,1020,2023-09-01T12:30:00Z,1,1693582200,2023,4,15:30,IS,0.2,0.3,-0.1,36,0.06388888889,0.2323225461,-0.7054368663,1,-1,0,1,,America/New_York,08:30,0,15,0,1,primary_event_rank
8f862d4fd921,1092b82775bb,USD,Non-Farm Employment Change,2023.08.31 19:30,1020,2023-09-01T12:30:00Z,1,1693582200,2023,4,15:30,IS,187000,169000,18000,36,-7305.555556,220838.7823,0.1145883676,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
556ca34bf3fc,1092b82775bb,USD,Unemployment Rate,2023.08.31 19:30,1020,2023-09-01T12:30:00Z,1,1693582200,2023,4,15:30,IS,3.8,3.5,0.3,36,-0.1166666667,0.3013856887,1.382503159,-1,-1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
0a95e0b81753,ff81e559d428,USD,Average Hourly Earnings m/m,2023.10.05 20:30,1020,2023-10-06T13:30:00Z,1,1696609800,2023,4,16:30,IS,0.2,0.3,-0.1,35,0.06285714286,0.2165782132,-0.7519553349,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,15,0,,primary_event_rank
15ca952a4636,ff81e559d428,USD,Non-Farm Employment Change,2023.10.05 20:30,1020,2023-10-06T13:30:00Z,1,1696609800,2023,4,16:30,IS,336000,171000,165000,35,-57.14285714,220442.4049,0.7487540473,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,2,0,,primary_event_rank
c711522bdf5c,ff81e559d428,USD,Unemployment Rate,2023.10.05 20:30,1020,2023-10-06T13:30:00Z,1,1696609800,2023,4,16:30,IS,3.8,3.7,0.1,35,-0.06285714286,0.2178934396,0.747416458,-1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,13,0,,primary_event_rank
ec508d13ccdc,23dbaf750850,USD,Average Hourly Earnings m/m,2023.11.02 20:30,1020,2023-11-03T13:30:00Z,1,1699029000,2023,4,16:30,IS,0.2,0.3,-0.1,36,0.05833333333,0.2152195262,-0.735682938,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,15,0,,primary_event_rank
9bd3bc1239fa,23dbaf750850,USD,Non-Farm Employment Change,2023.11.02 20:30,1020,2023-11-03T13:30:00Z,1,1699029000,2023,4,16:30,IS,150000,178000,-28000,36,4527.777778,219045.0849,-0.1484980948,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,2,0,,primary_event_rank
35a9a7f5ef55,23dbaf750850,USD,Unemployment Rate,2023.11.02 20:30,1020,2023-11-03T13:30:00Z,1,1699029000,2023,4,16:30,IS,3.9,3.8,0.1,36,-0.05833333333,0.2165063509,0.731310341,-1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,13,0,,primary_event_rank
b39e69014045,43ba1d848f77,USD,Average Hourly Earnings m/m,2023.12.07 20:30,1020,2023-12-08T13:30:00Z,0,1702049400,2023,4,15:30,IS,0.4,0.3,0.1,35,0.05428571429,0.216917176,0.2107453479,1,1,0,1,,America/New_York,08:30,0,15,0,1,primary_event_rank
7fe71c1c4cfc,43ba1d848f77,USD,Non-Farm Employment Change,2023.12.07 20:30,1020,2023-12-08T13:30:00Z,0,1702049400,2023,4,15:30,IS,199000,184000,15000,35,9342.857143,218350.9551,0.02590848689,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
8d53244140a3,43ba1d848f77,USD,Unemployment Rate,2023.12.07 20:30,1020,2023-12-08T13:30:00Z,0,1702049400,2023,4,15:30,IS,3.7,3.9,-0.2,35,-0.03142857143,0.180113343,-0.9359186042,-1,1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
7c32d9dd946f,0a623a85183b,USD,Average Hourly Earnings m/m,2024.01.04 20:30,1020,2024-01-05T13:30:00Z,0,1704468600,2024,4,15:30,OOS,0.4,0.3,0.1,36,0.05555555556,0.2140151143,0.2076696527,1,1,0,1,,America/New_York,08:30,0,15,0,1,primary_event_rank
dc8dfb647556,0a623a85183b,USD,Non-Farm Employment Change,2024.01.04 20:30,1020,2024-01-05T13:30:00Z,0,1704468600,2024,4,15:30,OOS,216000,168000,48000,36,9500,215298.9524,0.1788211209,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
c7daf6109552,0a623a85183b,USD,Unemployment Rate,2024.01.04 20:30,1020,2024-01-05T13:30:00Z,0,1704468600,2024,4,15:30,OOS,3.7,3.8,-0.1,36,-0.03611111111,0.1797417558,-0.3554482297,-1,1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
52e50c8dfdbe,4698436f331a,USD,Non-Farm Employment Change,2024.02.01 20:30,1020,2024-02-02T13:30:00Z,0,1706887800,2024,4,15:30,OOS,353000,187000,166000,36,16388.88889,212433.9476,0.7042711996,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
000d539973da,4698436f331a,USD,Unemployment Rate,2024.02.01 20:30,1020,2024-02-02T13:30:00Z,0,1706887800,2024,4,15:30,OOS,3.7,3.8,-0.1,36,-0.03611111111,0.1797417558,-0.3554482297,-1,1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
f57fc58a5be3,a8d52da6ae92,USD,Average Hourly Earnings m/m,2024.02.02 13:30,1020,2024-02-03T06:30:00Z,0,1706949000,2024,5,08:30,OOS,0.6,0.3,0.3,36,0.04166666667,0.1934697794,1.335264526,1,,0,0,home_clock_mismatch,America/New_York,01:30,,15,0,,primary_event_rank
b8f60e95afc3,c9388b9c18b7,USD,Average Hourly Earnings m/m,2024.03.07 20:30,1020,2024-03-08T13:30:00Z,0,1709911800,2024,4,15:30,OOS,0.1,0.2,-0.1,35,0.05428571429,0.1990590108,-0.7750752585,1,-1,0,1,,America/New_York,08:30,0,15,0,1,primary_event_rank
b28400cef0e2,c9388b9c18b7,USD,Non-Farm Employment Change,2024.03.07 20:30,1020,2024-03-08T13:30:00Z,0,1709911800,2024,4,15:30,OOS,275000,198000,77000,35,17428.57143,214927.7999,0.2771694894,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
f1e32935f504,c9388b9c18b7,USD,Unemployment Rate,2024.03.07 20:30,1020,2024-03-08T13:30:00Z,0,1709911800,2024,4,15:30,OOS,3.9,3.7,0.2,35,-0.02571428571,0.1712856547,1.317765262,-1,-1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
3bb365d5cbe2,4d17e29a4690,USD,Average Hourly Earnings m/m,2024.04.04 19:30,1020,2024-04-05T12:30:00Z,1,1712331000,2024,4,15:30,OOS,0.3,0.3,0,35,0.05714285714,0.1960841136,-0.2914201263,1,-1,0,1,,America/New_York,08:30,0,15,0,1,primary_event_rank
23375aef8d79,4d17e29a4690,USD,Non-Farm Employment Change,2024.04.04 19:30,1020,2024-04-05T12:30:00Z,1,1712331000,2024,4,15:30,OOS,303000,212000,91000,35,12085.71429,211020.6992,0.3739646679,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
aaa196acec57,4d17e29a4690,USD,Unemployment Rate,2024.04.04 19:30,1020,2024-04-05T12:30:00Z,1,1712331000,2024,4,15:30,OOS,3.8,3.9,-0.1,35,-0.02,0.1753364113,-0.4562657544,-1,1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
411fbc55dd6c,927ea718d949,USD,Non-Farm Employment Change,2024.05.02 19:30,1020,2024-05-03T12:30:00Z,1,1714750200,2024,4,15:30,OOS,175000,238000,-63000,36,14277.77778,208472.968,-0.3706848831,1,,0,0,local_peak_elsewhere,America/New_York,08:30,90,2,0,,primary_event_rank
316d8b44ea93,927ea718d949,USD,Unemployment Rate,2024.05.02 19:30,1020,2024-05-03T12:30:00Z,1,1714750200,2024,4,15:30,OOS,3.9,3.8,0.1,36,-0.02222222222,0.1733831837,0.7049254697,-1,,0,0,local_peak_elsewhere,America/New_York,08:30,90,13,0,,primary_event_rank
30865d9fda97,b605d297b677,USD,Average Hourly Earnings m/m,2024.05.03 11:30,1020,2024-05-04T04:30:00Z,1,1714807800,2024,5,07:30,OOS,0.2,0.3,-0.1,36,0.05555555556,0.1935694599,-0.8036162091,1,,0,0,home_clock_mismatch,America/New_York,00:30,,15,0,,primary_event_rank
96af051016d1,25eeb0fee115,USD,Average Hourly Earnings m/m,2024.06.06 19:30,1020,2024-06-07T12:30:00Z,1,1717774200,2024,4,15:30,OOS,0.4,0.3,0.1,35,0.02571428571,0.1573764498,0.4720256074,1,1,0,1,,America/New_York,08:30,0,15,0,1,primary_event_rank
1a515ccf7e58,25eeb0fee115,USD,Non-Farm Employment Change,2024.06.06 19:30,1020,2024-06-07T12:30:00Z,1,1717774200,2024,4,15:30,OOS,272000,182000,90000,35,36028.57143,168937.7714,0.3194752015,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
c468f2486306,25eeb0fee115,USD,Unemployment Rate,2024.06.06 19:30,1020,2024-06-07T12:30:00Z,1,1717774200,2024,4,15:30,OOS,4,3.9,0.1,35,-0.02571428571,0.1679164029,0.7486718601,-1,-1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
60f8de3dc42f,d6ce684ceaea,USD,Average Hourly Earnings m/m,2024.07.04 19:30,1020,2024-07-05T12:30:00Z,1,1720193400,2024,4,15:30,OOS,0.3,0.3,0,35,0.02857142857,0.1577908717,-0.1810714921,1,-1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
73f6781c535b,d6ce684ceaea,USD,Non-Farm Employment Change,2024.07.04 19:30,1020,2024-07-05T12:30:00Z,1,1720193400,2024,4,15:30,OOS,206000,191000,15000,35,35028.57143,168511.2096,-0.1188560184,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
e5c9a39cc413,d6ce684ceaea,USD,Unemployment Rate,2024.07.04 19:30,1020,2024-07-05T12:30:00Z,1,1720193400,2024,4,15:30,OOS,4.1,4,0.1,35,-0.03142857143,0.1599489715,0.8216906319,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
c6c284ddb1e6,42f7d17bc448,USD,Non-Farm Employment Change,2024.08.01 19:30,1020,2024-08-02T12:30:00Z,1,1722612600,2024,4,15:30,OOS,114000,176000,-62000,36,34472.22222,166186.8905,-0.5805044065,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
c2f684e29020,42f7d17bc448,USD,Unemployment Rate,2024.08.01 19:30,1020,2024-08-02T12:30:00Z,1,1722612600,2024,4,15:30,OOS,4.3,4.1,0.2,36,-0.02777777778,0.1591838754,1.430909866,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
983d19792888,4a56ce690f37,USD,Average Hourly Earnings m/m,2024.08.02 11:30,1020,2024-08-03T04:30:00Z,1,1722670200,2024,5,07:30,OOS,0.2,0.3,-0.1,36,0.02777777778,0.1556547303,-0.8209052018,1,,0,0,home_clock_mismatch,America/New_York,00:30,,15,0,,primary_event_rank
cf0b5dfbc47e,76e7a256cbc5,USD,Average Hourly Earnings m/m,2024.09.05 19:30,1020,2024-09-06T12:30:00Z,1,1725636600,2024,4,15:30,OOS,0.4,0.3,0.1,35,0.01428571429,0.1514555232,0.5659370084,1,1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
9f5ea92341ac,76e7a256cbc5,USD,Non-Farm Employment Change,2024.09.05 19:30,1020,2024-09-06T12:30:00Z,1,1725636600,2024,4,15:30,OOS,142000,164000,-22000,35,45457.14286,144221.9208,-0.467731552,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
3990d4fb5f97,76e7a256cbc5,USD,Unemployment Rate,2024.09.05 19:30,1020,2024-09-06T12:30:00Z,1,1725636600,2024,4,15:30,OOS,4.2,4.2,0,35,-0.01428571429,0.1588221955,0.08994784537,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
41e716d5f28a,4d3d869c96a0,USD,Non-Farm Employment Change,2024.10.03 20:30,1020,2024-10-04T13:30:00Z,1,1728059400,2024,4,16:30,OOS,254000,147000,107000,36,43583.33333,142636.1679,0.4446043918,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,2,0,,primary_event_rank
f9ea39fa9d91,4d3d869c96a0,USD,Unemployment Rate,2024.10.03 20:30,1020,2024-10-04T13:30:00Z,1,1728059400,2024,4,16:30,OOS,4.1,4.2,-0.1,36,-0.01388888889,0.1566183929,-0.5498148048,-1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,13,0,,primary_event_rank
ead0ba505ab4,3e806ee227c8,USD,Average Hourly Earnings m/m,2024.10.04 12:30,1020,2024-10-05T05:30:00Z,1,1728117000,2024,5,08:30,OOS,0.4,0.3,0.1,36,0.01666666667,0.15,0.5555555556,1,,0,0,home_clock_mismatch,America/New_York,01:30,,15,0,,primary_event_rank
16737e0c8620,6cda53df471d,USD,Non-Farm Employment Change,2024.10.31 20:30,1020,2024-11-01T13:30:00Z,1,1730478600,2024,4,16:30,OOS,12000,106000,-94000,36,54777.77778,130874.8578,-1.136794189,1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,2,0,,primary_event_rank
938ae929f2a1,6cda53df471d,USD,Unemployment Rate,2024.10.31 20:30,1020,2024-11-01T13:30:00Z,1,1730478600,2024,4,16:30,OOS,4.1,4.1,0,36,-0.008333333333,0.1497683396,0.05564148841,-1,,0,0,home_clock_mismatch,America/New_York,09:30,-60,13,0,,primary_event_rank
facc3aa9009e,a96f34f789a8,USD,Average Hourly Earnings m/m,2024.11.01 12:30,1020,2024-11-02T05:30:00Z,1,1730536200,2024,5,08:30,OOS,0.4,0.3,0.1,36,0.01388888889,0.1474840439,0.583867304,1,,0,0,home_clock_mismatch,America/New_York,01:30,,15,0,,primary_event_rank
c4d0a24e1f80,6ee4e1f60f91,USD,Average Hourly Earnings m/m,2024.12.05 20:30,1020,2024-12-06T13:30:00Z,0,1733499000,2024,4,15:30,OOS,0.4,0.3,0.1,35,0.02,0.148900734,0.5372706895,1,1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
58a587639722,6ee4e1f60f91,USD,Non-Farm Employment Change,2024.12.05 20:30,1020,2024-12-06T13:30:00Z,0,1733499000,2024,4,15:30,OOS,227000,218000,9000,35,61285.71429,116936.0195,-0.4471309569,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
617169edc631,6ee4e1f60f91,USD,Unemployment Rate,2024.12.05 20:30,1020,2024-12-06T13:30:00Z,0,1733499000,2024,4,15:30,OOS,4.2,4.1,0.1,35,0.002857142857,0.1423992662,0.6821865008,-1,-1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
03b559e76f68,8b688e238576,USD,Average Hourly Earnings m/m,2025.01.09 20:30,1020,2025-01-10T13:30:00Z,0,1736523000,2025,4,15:30,OOS,0.3,0.3,0,35,0.01714285714,0.1463571254,-0.1171303214,1,-1,0,1,,America/New_York,08:30,0,15,0,1,primary_event_rank
a6df2b8dd643,8b688e238576,USD,Non-Farm Employment Change,2025.01.09 20:30,1020,2025-01-10T13:30:00Z,0,1736523000,2025,4,15:30,OOS,256000,164000,92000,35,68028.57143,106452.5342,0.2251841983,1,1,0,1,,America/New_York,08:30,0,2,1,1,primary_event_rank
2fde7bf837b1,8b688e238576,USD,Unemployment Rate,2025.01.09 20:30,1020,2025-01-10T13:30:00Z,0,1736523000,2025,4,15:30,OOS,4.1,4.2,-0.1,35,0.01142857143,0.1389170946,-0.802122818,-1,1,0,1,,America/New_York,08:30,0,13,0,1,primary_event_rank
ec3ddbc85d50,43ae1fd41396,USD,Average Hourly Earnings m/m,2025.02.06 20:30,1020,2025-02-07T13:30:00Z,0,1738942200,2025,4,15:30,OOS,0.5,0.3,0.2,35,0.01142857143,0.1429713829,1.318945266,1,1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
d14393c13ffb,43ae1fd41396,USD,Non-Farm Employment Change,2025.02.06 20:30,1020,2025-02-07T13:30:00Z,0,1738942200,2025,4,15:30,OOS,143000,169000,-26000,35,60457.14286,94368.37935,-0.9161664475,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
ecfd2e78e4f8,43ae1fd41396,USD,Unemployment Rate,2025.02.06 20:30,1020,2025-02-07T13:30:00Z,0,1738942200,2025,4,15:30,OOS,4,4.1,-0.1,35,0.005714285714,0.1392692298,-0.7590641944,-1,1,0,1,,America/New_York,08:30,0,13,0,-1,primary_event_rank
d4ea3983a6d5,7565b72e2527,USD,Average Hourly Earnings m/m,2025.03.06 20:30,1020,2025-03-07T13:30:00Z,0,1741361400,2025,4,15:30,OOS,0.3,0.3,0,35,0.03142857143,0.1165490175,-0.2696596858,1,-1,0,1,,America/New_York,08:30,0,15,0,-1,primary_event_rank
3bc61aa33139,7565b72e2527,USD,Non-Farm Employment Change,2025.03.06 20:30,1020,2025-03-07T13:30:00Z,0,1741361400,2025,4,15:30,OOS,151000,159000,-8000,35,51971.42857,88206.73305,-0.6798962675,1,-1,0,1,,America/New_York,08:30,0,2,1,-1,primary_event_rank
