ea_id,symbol,gate,verdict,updated_at,expected_hash_prefix,current_hash_prefix
QM5_10000,EURUSD.DWX,Q02,INFRA_FAIL,2026-07-28T11:59:26+00:00,6046003fff14bad6,334bef9ee9cd7f87
QM5_10000,GBPUSD.DWX,Q02,PASS,2026-07-23T00:13:58+00:00,6046003fff14bad6,334bef9ee9cd7f87
QM5_10000,GBPUSD.DWX,Q03,INFRA_FAIL,2026-07-29T12:18:03+00:00,6046003fff14bad6,334bef9ee9cd7f87
QM5_10000,XAUUSD.DWX,Q02,FAIL,2026-08-13T14:32:31+00:00,6046003fff14bad6,334bef9ee9cd7f87
QM5_10008,EURUSD.DWX,Q02,PASS,2026-07-27T22:18:47+00:00,97c182de67f9733d,a9f9e22e97a62f78
QM5_10008,USDJPY.DWX,Q02,PASS,2026-07-27T19:31:25+00:00,97c182de67f9733d,a9f9e22e97a62f78
QM5_10008,USDJPY.DWX,Q03,PASS,2026-07-27T20:19:26+00:00,97c182de67f9733d,a9f9e22e97a62f78
QM5_10025,AUDCHF.DWX,Q02,INFRA_FAIL,2026-08-04T00:38:48+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10025,AUDNZD.DWX,Q02,INFRA_FAIL,2026-08-04T01:39:16+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10025,GDAXI.DWX,Q02,ZERO_TRADES,2026-08-02T20:55:52+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10025,NZDCAD.DWX,Q02,ZERO_TRADES,2026-08-03T13:34:24+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10025,NZDCHF.DWX,Q02,ZERO_TRADES,2026-08-03T15:35:35+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10025,UK100.DWX,Q02,ZERO_TRADES,2026-08-02T22:35:31+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10025,XNGUSD.DWX,Q02,ZERO_TRADES,2026-08-03T00:13:38+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10025,XTIUSD.DWX,Q02,ZERO_TRADES,2026-08-03T01:04:51+00:00,bc76d9cc436fc101,9bf2691d4af0a57d
QM5_10128,XAUUSD.DWX,Q02,PASS,2026-07-26T18:59:06+00:00,0d53e12208e39784,19f4981bcef86109
QM5_10128,XAUUSD.DWX,Q03,PASS,2026-07-26T18:42:13+00:00,0d53e12208e39784,19f4981bcef86109
QM5_10145,XAUUSD.DWX,Q03,PASS,2026-07-26T18:39:36+00:00,268c228190d87f06,c3f5476eff34ce65
QM5_10147,AUDCAD.DWX,Q02,FAIL,2026-07-28T03:47:06+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,AUDCHF.DWX,Q02,FAIL,2026-07-28T03:51:32+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,AUDJPY.DWX,Q02,FAIL,2026-07-28T03:59:43+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,AUDNZD.DWX,Q02,FAIL,2026-07-28T04:05:07+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,AUDUSD.DWX,Q02,FAIL,2026-07-28T04:16:00+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,CADCHF.DWX,Q02,FAIL,2026-07-28T04:18:43+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,CADJPY.DWX,Q02,FAIL,2026-07-28T04:27:21+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,CHFJPY.DWX,Q02,FAIL,2026-07-28T04:25:35+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,EURAUD.DWX,Q02,FAIL,2026-07-28T07:34:43+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,EURGBP.DWX,Q02,FAIL,2026-07-28T07:54:22+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,EURJPY.DWX,Q02,FAIL,2026-07-28T08:06:41+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,EURNZD.DWX,Q02,FAIL,2026-07-28T07:49:39+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,EURUSD.DWX,Q02,FAIL,2026-07-23T05:44:16+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,GBPAUD.DWX,Q02,FAIL,2026-07-28T04:53:53+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,GBPCAD.DWX,Q02,FAIL,2026-07-28T04:49:19+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,GBPCHF.DWX,Q02,FAIL,2026-07-28T04:54:07+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,GBPJPY.DWX,Q02,FAIL,2026-07-28T05:01:05+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,GBPNZD.DWX,Q02,FAIL,2026-07-28T05:03:00+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,GBPUSD.DWX,Q02,FAIL,2026-07-23T10:19:18+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,GDAXI.DWX,Q02,FAIL,2026-07-28T03:21:40+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,NDX.DWX,Q02,INFRA_FAIL,2026-07-27T23:23:42+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,NZDCAD.DWX,Q02,FAIL,2026-07-28T05:01:22+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,NZDCHF.DWX,Q02,FAIL,2026-07-28T05:06:56+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,NZDJPY.DWX,Q02,FAIL,2026-07-28T05:09:41+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,NZDUSD.DWX,Q02,FAIL,2026-07-28T05:08:41+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,SP500.DWX,Q02,FAIL,2026-07-27T23:55:32+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,UK100.DWX,Q02,FAIL,2026-07-27T23:01:43+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,USDCAD.DWX,Q02,FAIL,2026-07-28T05:13:14+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,USDCHF.DWX,Q02,FAIL,2026-07-28T05:14:42+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,USDJPY.DWX,Q02,FAIL,2026-07-26T16:16:43+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,WS30.DWX,Q02,FAIL,2026-07-27T23:51:27+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,XAGUSD.DWX,Q02,FAIL,2026-07-27T22:45:27+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,XAUUSD.DWX,Q02,FAIL,2026-07-28T15:45:39+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,XNGUSD.DWX,Q02,INFRA_FAIL,2026-07-27T23:49:53+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10147,XTIUSD.DWX,Q02,INFRA_FAIL,2026-07-27T23:50:24+00:00,dcb983ffbe16a850,12fd25c63ef5aafc
QM5_10304,AUDJPY.DWX,Q02,FAIL,2026-07-24T03:40:49+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10304,CADCHF.DWX,Q02,FAIL,2026-07-24T03:36:38+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10304,EURJPY.DWX,Q02,FAIL,2026-08-07T02:35:19+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10304,GBPAUD.DWX,Q02,FAIL,2026-07-24T04:11:20+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10304,GBPNZD.DWX,Q02,FAIL,2026-07-24T04:12:54+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10304,GBPUSD.DWX,Q02,FAIL,2026-08-05T05:35:23+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10304,NZDCAD.DWX,Q02,FAIL,2026-07-24T04:20:49+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10304,USDCHF.DWX,Q02,FAIL,2026-07-24T04:27:13+00:00,1ec06ff9cbdba9eb,715660cf09ba7653
QM5_10347,EURUSD.DWX,Q02,ZERO_TRADES,2026-08-11T19:00:33+00:00,a4a3e997aa00d784,3f99f9a8eec8c22d
QM5_10440,NDX.DWX,Q03,PASS,2026-08-03T10:32:28+00:00,d9e7d5cdc1998aad,70872f040f407259
QM5_10492,EURUSD.DWX,Q02,PASS,2026-07-27T21:57:10+00:00,defe6f433b9a543b,050192a713b5d30d
QM5_10492,USDJPY.DWX,Q02,PASS,2026-07-26T15:32:34+00:00,defe6f433b9a543b,050192a713b5d30d
QM5_10492,XAUUSD.DWX,Q02,PASS,2026-07-28T06:50:31+00:00,defe6f433b9a543b,050192a713b5d30d
QM5_10565,EURUSD.DWX,Q02,PASS,2026-07-28T20:54:09+00:00,617f604e8bdd0efb,c7637a0a966d6697
QM5_10565,USDCAD.DWX,Q02,PASS,2026-07-26T19:42:33+00:00,617f604e8bdd0efb,c7637a0a966d6697
QM5_10565,XAUUSD.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,617f604e8bdd0efb,c7637a0a966d6697
QM5_10571,GBPUSD.DWX,Q02,PASS,2026-07-27T07:50:30+00:00,98652850ed2b4316,c96f56d83ad858d3
QM5_10571,XAUUSD.DWX,Q02,PASS,2026-07-28T04:10:17+00:00,98652850ed2b4316,c96f56d83ad858d3
QM5_10591,USDJPY.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,ce15d6f50c964841,0dd503bfd16af2b5
QM5_10591,XAUUSD.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,ce15d6f50c964841,0dd503bfd16af2b5
QM5_10648,GBPJPY.DWX,Q02,PASS,2026-08-10T15:27:44+00:00,3572d2a2a74f9e26,32e357fd8d967f3c
QM5_10648,GBPJPY.DWX,Q03,PASS,2026-08-10T20:37:10+00:00,3572d2a2a74f9e26,32e357fd8d967f3c
QM5_10648,GDAXI.DWX,Q02,PASS,2026-08-10T14:23:29+00:00,3572d2a2a74f9e26,32e357fd8d967f3c
QM5_10648,NDX.DWX,Q02,PASS,2026-08-10T16:12:15+00:00,3572d2a2a74f9e26,32e357fd8d967f3c
QM5_10648,XAUUSD.DWX,Q02,PASS,2026-08-10T14:53:14+00:00,3572d2a2a74f9e26,32e357fd8d967f3c
QM5_10649,EURUSD.DWX,Q02,FAIL,2026-08-10T16:49:42+00:00,9761025cec620d64,3bb85b8d7726ae97
QM5_10649,GBPUSD.DWX,Q02,PASS,2026-08-10T16:48:06+00:00,9761025cec620d64,3bb85b8d7726ae97
QM5_10649,GDAXI.DWX,Q02,PASS,2026-08-10T14:40:05+00:00,9761025cec620d64,3bb85b8d7726ae97
QM5_10649,GDAXI.DWX,Q03,PASS,2026-08-10T19:55:16+00:00,9761025cec620d64,3bb85b8d7726ae97
QM5_10649,XAUUSD.DWX,Q02,PASS,2026-08-10T16:40:24+00:00,9761025cec620d64,3bb85b8d7726ae97
QM5_10649,XAUUSD.DWX,Q03,PASS,2026-08-12T17:57:02+00:00,9761025cec620d64,3bb85b8d7726ae97
QM5_10649,XAUUSD.DWX,Q04,None,2026-08-16T11:08:37+00:00,9761025cec620d64,3bb85b8d7726ae97
QM5_10706,XAUUSD.DWX,Q03,PASS,2026-08-01T01:17:03+00:00,fac91bc4422e5cf7,eaffda6f03c8b422
QM5_10763,AUDUSD.DWX,Q02,PASS,2026-07-23T10:22:10+00:00,a275b9ad098e874a,541e3c94bc3f37dd
QM5_10763,GBPUSD.DWX,Q02,PASS,2026-07-23T11:09:14+00:00,a275b9ad098e874a,541e3c94bc3f37dd
QM5_10763,GBPUSD.DWX,Q03,INFRA_FAIL,2026-07-29T12:18:03+00:00,a275b9ad098e874a,541e3c94bc3f37dd
QM5_10763,USDCHF.DWX,Q02,PASS,2026-07-23T10:54:16+00:00,a275b9ad098e874a,541e3c94bc3f37dd
QM5_10763,USDJPY.DWX,Q02,PASS,2026-07-23T11:06:51+00:00,a275b9ad098e874a,541e3c94bc3f37dd
QM5_10782,GBPUSD.DWX,Q02,INFRA_FAIL,2026-07-28T15:48:10+00:00,fa0da11e7e7ed92c,3606ca4c33945b9f
QM5_10782,GDAXI.DWX,Q02,INFRA_FAIL,2026-07-28T11:17:49+00:00,fa0da11e7e7ed92c,3606ca4c33945b9f
QM5_10782,NDX.DWX,Q02,INFRA_FAIL,2026-07-28T17:29:26+00:00,fa0da11e7e7ed92c,3606ca4c33945b9f
QM5_10782,WS30.DWX,Q02,INFRA_FAIL,2026-07-28T10:35:15+00:00,fa0da11e7e7ed92c,3606ca4c33945b9f
QM5_10782,XAUUSD.DWX,Q02,INFRA_FAIL,2026-07-31T11:46:32+00:00,fa0da11e7e7ed92c,3606ca4c33945b9f
QM5_1088,USDJPY.DWX,Q02,FAIL,2026-07-26T22:49:16+00:00,92918d33dd92cc5c,e960b112e0145c34
QM5_10911,GDAXI.DWX,Q03,INFRA_FAIL,2026-07-29T12:18:03+00:00,3f0ee5e83ca4cea2,5199e260020b8ada
QM5_10973,EURUSD.DWX,Q02,PASS,2026-08-11T13:05:42+00:00,d42c2a41b018c8d9,2a9d570f314170d2
QM5_10973,GBPUSD.DWX,Q02,PASS,2026-08-11T08:31:15+00:00,d42c2a41b018c8d9,2a9d570f314170d2
QM5_10973,GBPUSD.DWX,Q03,PASS,2026-08-11T08:18:44+00:00,d42c2a41b018c8d9,2a9d570f314170d2
QM5_10973,WS30.DWX,Q02,PASS,2026-08-11T06:22:37+00:00,d42c2a41b018c8d9,2a9d570f314170d2
QM5_10973,WS30.DWX,Q03,PASS,2026-08-10T19:50:39+00:00,d42c2a41b018c8d9,2a9d570f314170d2
QM5_10973,XAUUSD.DWX,Q02,PASS,2026-08-12T20:04:15+00:00,d42c2a41b018c8d9,2a9d570f314170d2
QM5_10973,XAUUSD.DWX,Q03,PASS,2026-08-12T17:52:55+00:00,d42c2a41b018c8d9,2a9d570f314170d2
QM5_10977,USDJPY.DWX,Q02,ZERO_TRADES,2026-07-28T15:34:37+00:00,24498aeefbfacf32,a6033a1283427856
QM5_10977,XAUUSD.DWX,Q02,ZERO_TRADES,2026-07-31T14:00:23+00:00,24498aeefbfacf32,a6033a1283427856
QM5_10987,GBPUSD.DWX,Q02,PASS,2026-07-23T21:25:21+00:00,4de2797ae7011ca9,d487b3c9f656d77d
QM5_1101,EURGBP.DWX,Q02,ZERO_TRADES,2026-07-23T15:29:05+00:00,ba50b905b17dfa70,c0ad9bbb44fc77fa
QM5_1101,EURUSD.DWX,Q02,None,2026-08-17 08:51:51,ba50b905b17dfa70,c0ad9bbb44fc77fa
QM5_1101,GDAXI.DWX,Q02,ZERO_TRADES,2026-07-23T23:01:35+00:00,ba50b905b17dfa70,c0ad9bbb44fc77fa
QM5_11078,GBPUSD.DWX,Q02,INFRA_FAIL,2026-07-28T11:51:05+00:00,b5b8e9ff78e6f1a1,9afea2a339a2c380
QM5_11078,USDCAD.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,b5b8e9ff78e6f1a1,9afea2a339a2c380
QM5_11078,USDJPY.DWX,Q02,PASS,2026-07-28T14:26:19+00:00,b5b8e9ff78e6f1a1,9afea2a339a2c380
QM5_11078,USDJPY.DWX,Q03,PASS,2026-07-28T19:25:39+00:00,b5b8e9ff78e6f1a1,9afea2a339a2c380
QM5_11091,GBPUSD.DWX,Q02,INFRA_FAIL,2026-07-27T22:48:07+00:00,b9be96838bb70049,5687bd25ba1cc915
QM5_11091,USDJPY.DWX,Q02,INFRA_FAIL,2026-07-28T00:17:25+00:00,b9be96838bb70049,5687bd25ba1cc915
QM5_11091,XAUUSD.DWX,Q02,INFRA_FAIL,2026-07-28T14:44:01+00:00,b9be96838bb70049,5687bd25ba1cc915
QM5_11096,XAUUSD.DWX,Q02,INFRA_FAIL,2026-07-31T11:27:59+00:00,382cb168d63f75dc,4d534db56ba67f13
QM5_11223,USDJPY.DWX,Q02,INFRA_FAIL,2026-07-28T00:19:47+00:00,f03fadfef116bb86,d53c437c0624f428
QM5_11223,XAUUSD.DWX,Q02,INFRA_FAIL,2026-07-28T15:20:32+00:00,f03fadfef116bb86,d53c437c0624f428
QM5_11263,GBPUSD.DWX,Q02,PASS,2026-07-24T15:40:09+00:00,d613a4459b028a5a,1e375839ff0f33f2
QM5_11263,GDAXI.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,d613a4459b028a5a,1e375839ff0f33f2
QM5_11263,XAUUSD.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,d613a4459b028a5a,1e375839ff0f33f2
QM5_11297,GBPUSD.DWX,Q02,PASS,2026-07-25T09:14:08+00:00,80ef280c40eba296,56b36db142f0d8d7
QM5_11297,GDAXI.DWX,Q02,PASS,2026-07-25T06:57:26+00:00,80ef280c40eba296,56b36db142f0d8d7
QM5_11325,GBPUSD.DWX,Q02,INFRA_FAIL,2026-08-11T11:24:20+00:00,b4225ff4bd06c281,2bf875d2a303fe36
QM5_11325,USDJPY.DWX,Q02,INFRA_FAIL,2026-08-11T07:05:26+00:00,b4225ff4bd06c281,2bf875d2a303fe36
QM5_11353,AUDCHF.DWX,Q02,INFRA_FAIL,2026-07-28T15:07:53+00:00,53d767f23e442529,8d786847a22752c3
QM5_11353,AUDJPY.DWX,Q02,INFRA_FAIL,2026-07-28T16:24:01+00:00,53d767f23e442529,8d786847a22752c3
QM5_11353,AUDNZD.DWX,Q02,INFRA_FAIL,2026-07-28T16:00:16+00:00,53d767f23e442529,8d786847a22752c3
QM5_11353,GBPUSD.DWX,Q02,PASS,2026-07-26T21:27:57+00:00,53d767f23e442529,8d786847a22752c3
QM5_11353,USDJPY.DWX,Q02,PASS,2026-07-26T21:32:13+00:00,53d767f23e442529,8d786847a22752c3
QM5_11388,GBPUSD.DWX,Q02,INFRA_FAIL,2026-08-11T11:28:34+00:00,f70dd1ce20e2d4e5,331387bff5154b40
QM5_11388,USDJPY.DWX,Q02,INFRA_FAIL,2026-08-11T07:56:51+00:00,f70dd1ce20e2d4e5,331387bff5154b40
QM5_11405,AUDUSD.DWX,Q02,DRAFT_DEFECT,2026-08-03T14:55:52+00:00,26fa2d71778c26bf,ae2ad03c0aa544f5
QM5_11405,GBPUSD.DWX,Q02,DRAFT_DEFECT,2026-08-03T14:55:52+00:00,26fa2d71778c26bf,ae2ad03c0aa544f5
QM5_11405,USDCAD.DWX,Q02,DRAFT_DEFECT,2026-08-03T14:55:52+00:00,26fa2d71778c26bf,ae2ad03c0aa544f5
QM5_11405,USDCHF.DWX,Q02,DRAFT_DEFECT,2026-08-03T14:55:52+00:00,26fa2d71778c26bf,ae2ad03c0aa544f5
QM5_11405,USDJPY.DWX,Q02,DRAFT_DEFECT,2026-08-03T14:55:52+00:00,26fa2d71778c26bf,ae2ad03c0aa544f5
QM5_11421,EURUSD.DWX,Q03,PASS,2026-07-26T21:35:31+00:00,03455d533ffbf1cc,9dd7facd1da7e2c6
QM5_11422,AUDUSD.DWX,Q02,PASS,2026-07-24T12:33:23+00:00,22a57f4000c5af49,2b98e9e902313148
QM5_11422,AUDUSD.DWX,Q03,PASS,2026-07-24T13:20:16+00:00,22a57f4000c5af49,2b98e9e902313148
QM5_11422,EURUSD.DWX,Q02,PASS,2026-07-24T18:12:42+00:00,22a57f4000c5af49,2b98e9e902313148
QM5_11422,GBPUSD.DWX,Q02,PASS,2026-07-24T13:22:02+00:00,22a57f4000c5af49,2b98e9e902313148
QM5_11422,GBPUSD.DWX,Q03,PASS,2026-07-24T13:55:35+00:00,22a57f4000c5af49,2b98e9e902313148
QM5_11422,USDJPY.DWX,Q02,PASS,2026-07-25T23:48:03+00:00,159e616880681047,2b98e9e902313148
QM5_11422,USDJPY.DWX,Q03,PASS,2026-07-26T00:15:15+00:00,159e616880681047,2b98e9e902313148
QM5_11424,EURUSD.DWX,Q02,PASS,2026-08-16T13:29:55+00:00,8f9724b9c6d0ad8d,4e2448aae80a1f9a
QM5_11424,GBPUSD.DWX,Q02,PASS,2026-08-16T12:46:14+00:00,8f9724b9c6d0ad8d,4e2448aae80a1f9a
QM5_11424,USDJPY.DWX,Q02,PASS,2026-08-16T13:28:31+00:00,8f9724b9c6d0ad8d,4e2448aae80a1f9a
QM5_11424,USDJPY.DWX,Q03,PASS,2026-08-16T04:17:40+00:00,8f9724b9c6d0ad8d,4e2448aae80a1f9a
QM5_11457,AUDUSD.DWX,Q02,PASS,2026-08-10T16:58:10+00:00,74323e10328901c4,4ec8029be1e00ed6
QM5_11457,AUDUSD.DWX,Q03,PASS,2026-08-10T22:58:23+00:00,74323e10328901c4,4ec8029be1e00ed6
QM5_11457,EURUSD.DWX,Q02,PASS,2026-08-10T17:13:05+00:00,74323e10328901c4,4ec8029be1e00ed6
QM5_11457,EURUSD.DWX,Q03,PASS,2026-08-11T12:01:14+00:00,74323e10328901c4,4ec8029be1e00ed6
QM5_11457,GBPUSD.DWX,Q02,PASS,2026-08-10T17:16:30+00:00,74323e10328901c4,4ec8029be1e00ed6
QM5_11521,GBPUSD.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,d44ed08c44286942,93ac53cdea3c7d09
QM5_1156,AUDUSD.DWX,Q02,PASS,2026-07-29T06:34:41+00:00,90c98ef8c2a5761a,b49906e0d11679c2
QM5_1156,GBPUSD.DWX,Q02,ZERO_TRADES,2026-07-29T04:14:34+00:00,90c98ef8c2a5761a,b49906e0d11679c2
QM5_1156,NZDUSD.DWX,Q02,FAIL,2026-07-29T03:54:32+00:00,90c98ef8c2a5761a,b49906e0d11679c2
