seq,handler,tick_no,timer_no,sim_iso,sim_epoch,wall_ms,host_b0_open,host_b1_open,sec_b0_open,sec_b1_open,sec_close1,la_forming,la_closed
1384750,TIMER,307750,1077000,2018.01.03 05:54:59,1514958899,391,2018.01.03 05:00,2018.01.03 04:00,2018.01.03 05:00,2018.01.03 04:00,1312.280,0,0
1385615,TICK,308000,1077615,2018.01.03 05:56:01,1514958961,391,2018.01.03 05:00,2018.01.03 04:00,2018.01.03 05:00,2018.01.03 04:00,1312.280,0,0
1386270,TIMER,308270,1078000,2018.01.03 05:56:39,1514958999,391,2018.01.03 05:00,2018.01.03 04:00,2018.01.03 05:00,2018.01.03 04:00,1312.280,0,0
1387309,TIMER,308309,1079000,2018.01.03 05:58:15,1514959095,391,2018.01.03 05:00,2018.01.03 04:00,2018.01.03 05:00,2018.01.03 04:00,1312.280,0,0
1388408,TIMER,308408,1080000,2018.01.03 05:59:54,1514959194,391,2018.01.03 05:00,2018.01.03 04:00,2018.01.03 05:00,2018.01.03 04:00,1312.280,0,0
1389564,TIMER,308564,1081000,2018.01.03 06:01:39,1514959299,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1390688,TIMER,308688,1082000,2018.01.03 06:03:19,1514959399,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1391863,TIMER,308863,1083000,2018.01.03 06:04:59,1514959499,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1392850,TICK,309000,1083850,2018.01.03 06:06:25,1514959585,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1393026,TIMER,309026,1084000,2018.01.03 06:06:39,1514959599,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1394181,TIMER,309181,1085000,2018.01.03 06:08:18,1514959698,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1395345,TIMER,309345,1086000,2018.01.03 06:09:58,1514959798,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1396474,TIMER,309474,1087000,2018.01.03 06:11:39,1514959899,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1397508,TIMER,309508,1088000,2018.01.03 06:13:19,1514959999,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1398559,TIMER,309559,1089000,2018.01.03 06:14:59,1514960099,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1399658,TIMER,309658,1090000,2018.01.03 06:16:36,1514960196,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1400680,TIMER,309680,1091000,2018.01.03 06:18:18,1514960298,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1401747,TIMER,309747,1092000,2018.01.03 06:19:58,1514960398,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1402757,TIMER,309757,1093000,2018.01.03 06:21:34,1514960494,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1403763,TIMER,309763,1094000,2018.01.03 06:23:13,1514960593,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1404782,TIMER,309782,1095000,2018.01.03 06:24:48,1514960688,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1405815,TIMER,309815,1096000,2018.01.03 06:26:39,1514960799,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1406855,TIMER,309855,1097000,2018.01.03 06:28:19,1514960899,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1407876,TIMER,309876,1098000,2018.01.03 06:29:59,1514960999,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1408911,TIMER,309911,1099000,2018.01.03 06:31:29,1514961089,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1409953,TIMER,309953,1100000,2018.01.03 06:33:18,1514961198,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1410295,TICK,310000,1100295,2018.01.03 06:33:49,1514961229,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1411190,TIMER,310190,1101000,2018.01.03 06:34:59,1514961299,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1412339,TIMER,310339,1102000,2018.01.03 06:36:37,1514961397,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1413461,TIMER,310461,1103000,2018.01.03 06:38:19,1514961499,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1414495,TIMER,310495,1104000,2018.01.03 06:39:59,1514961599,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1415529,TIMER,310529,1105000,2018.01.03 06:41:38,1514961698,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1416680,TIMER,310680,1106000,2018.01.03 06:43:16,1514961796,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1417844,TIMER,310844,1107000,2018.01.03 06:44:59,1514961899,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1418949,TIMER,310949,1108000,2018.01.03 06:46:39,1514961999,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1419983,TIMER,310983,1109000,2018.01.03 06:48:17,1514962097,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1420042,TICK,311000,1109042,2018.01.03 06:48:24,1514962104,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1421151,TIMER,311151,1110000,2018.01.03 06:49:59,1514962199,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1422221,TIMER,311221,1111000,2018.01.03 06:51:36,1514962296,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1423333,TIMER,311333,1112000,2018.01.03 06:53:14,1514962394,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1424607,TIMER,311607,1113000,2018.01.03 06:54:58,1514962498,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1425667,TIMER,311667,1114000,2018.01.03 06:56:36,1514962596,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1426779,TICK,312000,1114779,2018.01.03 06:57:57,1514962677,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1427091,TIMER,312091,1115000,2018.01.03 06:58:19,1514962699,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1428927,TIMER,312927,1116000,2018.01.03 06:59:56,1514962796,391,2018.01.03 06:00,2018.01.03 05:00,2018.01.03 06:00,2018.01.03 05:00,1314.150,0,0
1429143,TICK,313000,1116143,2018.01.03 07:00:14,1514962814,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1430579,TIMER,313579,1117000,2018.01.03 07:01:38,1514962898,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1431620,TICK,314000,1117620,2018.01.03 07:02:42,1514962962,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1432054,TIMER,314054,1118000,2018.01.03 07:03:18,1514962998,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1433495,TIMER,314495,1119000,2018.01.03 07:04:58,1514963098,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1434766,TIMER,314766,1120000,2018.01.03 07:06:39,1514963199,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1435698,TICK,315000,1120698,2018.01.03 07:07:49,1514963269,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1436102,TIMER,315102,1121000,2018.01.03 07:08:19,1514963299,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1437584,TIMER,315584,1122000,2018.01.03 07:09:59,1514963399,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1438815,TIMER,315815,1123000,2018.01.03 07:11:39,1514963499,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1439906,TIMER,315906,1124000,2018.01.03 07:13:19,1514963599,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1440922,TIMER,315922,1125000,2018.01.03 07:14:59,1514963699,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1441972,TIMER,315972,1126000,2018.01.03 07:16:37,1514963797,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1442628,TICK,316000,1126628,2018.01.03 07:17:42,1514963862,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1443047,TIMER,316047,1127000,2018.01.03 07:18:17,1514963897,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1444134,TIMER,316134,1128000,2018.01.03 07:19:59,1514963999,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1445159,TIMER,316159,1129000,2018.01.03 07:21:39,1514964099,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1446383,TIMER,316383,1130000,2018.01.03 07:23:19,1514964199,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1447515,TIMER,316515,1131000,2018.01.03 07:24:54,1514964294,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1448607,TIMER,316607,1132000,2018.01.03 07:26:33,1514964393,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1449653,TIMER,316653,1133000,2018.01.03 07:28:08,1514964488,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1450694,TIMER,316694,1134000,2018.01.03 07:29:59,1514964599,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1451885,TIMER,316885,1135000,2018.01.03 07:31:35,1514964695,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1452941,TIMER,316941,1136000,2018.01.03 07:33:18,1514964798,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1453480,TICK,317000,1136480,2018.01.03 07:34:08,1514964848,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1454090,TIMER,317090,1137000,2018.01.03 07:34:59,1514964899,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1455166,TIMER,317166,1138000,2018.01.03 07:36:39,1514964999,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1456233,TIMER,317233,1139000,2018.01.03 07:38:17,1514965097,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1457289,TIMER,317289,1140000,2018.01.03 07:39:58,1514965198,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1458321,TIMER,317321,1141000,2018.01.03 07:41:39,1514965299,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1459463,TIMER,317463,1142000,2018.01.03 07:43:19,1514965399,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1460521,TIMER,317521,1143000,2018.01.03 07:44:59,1514965499,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1461578,TIMER,317578,1144000,2018.01.03 07:46:33,1514965593,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1462653,TIMER,317653,1145000,2018.01.03 07:48:18,1514965698,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1463704,TIMER,317704,1146000,2018.01.03 07:49:59,1514965799,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1464761,TIMER,317761,1147000,2018.01.03 07:51:35,1514965895,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1465828,TIMER,317828,1148000,2018.01.03 07:53:19,1514965999,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1466957,TIMER,317957,1149000,2018.01.03 07:54:53,1514966093,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1467206,TICK,318000,1149206,2018.01.03 07:55:20,1514966120,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1468255,TIMER,318255,1150000,2018.01.03 07:56:38,1514966198,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1469516,TIMER,318516,1151000,2018.01.03 07:58:19,1514966299,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1470914,TIMER,318914,1152000,2018.01.03 07:59:59,1514966399,391,2018.01.03 07:00,2018.01.03 06:00,2018.01.03 07:00,2018.01.03 06:00,1313.670,0,0
1471065,TICK,319000,1152065,2018.01.03 08:00:06,1514966406,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1472799,TIMER,319799,1153000,2018.01.03 08:01:38,1514966498,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1473917,TICK,320000,1153917,2018.01.03 08:03:11,1514966591,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1474034,TIMER,320034,1154000,2018.01.03 08:03:19,1514966599,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1475407,TIMER,320407,1155000,2018.01.03 08:04:58,1514966698,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1476973,TIMER,320973,1156000,2018.01.03 08:06:39,1514966799,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1477072,TICK,321000,1156072,2018.01.03 08:06:47,1514966807,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1478201,TIMER,321201,1157000,2018.01.03 08:08:18,1514966898,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1479367,TIMER,321367,1158000,2018.01.03 08:09:59,1514966999,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1480599,TIMER,321599,1159000,2018.01.03 08:11:39,1514967099,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1481647,TIMER,321647,1160000,2018.01.03 08:13:19,1514967199,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1482722,TIMER,321722,1161000,2018.01.03 08:14:59,1514967299,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1483977,TIMER,321977,1162000,2018.01.03 08:16:39,1514967399,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1484150,TICK,322000,1162150,2018.01.03 08:16:55,1514967415,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1485254,TIMER,322254,1163000,2018.01.03 08:18:19,1514967499,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1486314,TICK,323000,1163314,2018.01.03 08:18:51,1514967531,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1487344,TIMER,323344,1164000,2018.01.03 08:19:59,1514967599,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1488545,TIMER,323545,1165000,2018.01.03 08:21:39,1514967699,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1489768,TIMER,323768,1166000,2018.01.03 08:23:19,1514967799,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1490891,TIMER,323891,1167000,2018.01.03 08:24:56,1514967896,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1491204,TICK,324000,1167204,2018.01.03 08:25:20,1514967920,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1492149,TIMER,324149,1168000,2018.01.03 08:26:36,1514967996,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1493481,TIMER,324481,1169000,2018.01.03 08:28:19,1514968099,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1494573,TIMER,324573,1170000,2018.01.03 08:29:59,1514968199,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1495690,TIMER,324690,1171000,2018.01.03 08:31:39,1514968299,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1496757,TICK,325000,1171757,2018.01.03 08:32:55,1514968375,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1497170,TIMER,325170,1172000,2018.01.03 08:33:19,1514968399,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1498797,TIMER,325797,1173000,2018.01.03 08:34:59,1514968499,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1499147,TICK,326000,1173147,2018.01.03 08:35:14,1514968514,391,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1500446,TIMER,326446,1174000,2018.01.03 08:36:38,1514968598,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1501198,TICK,327000,1174198,2018.01.03 08:36:59,1514968619,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1502656,TIMER,327656,1175000,2018.01.03 08:38:19,1514968699,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1503812,TIMER,327812,1176000,2018.01.03 08:39:59,1514968799,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1504553,TICK,328000,1176553,2018.01.03 08:40:55,1514968855,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1505866,TIMER,328866,1177000,2018.01.03 08:41:39,1514968899,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1506065,TICK,329000,1177065,2018.01.03 08:41:46,1514968906,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1507844,TIMER,329844,1178000,2018.01.03 08:43:19,1514968999,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1508905,TICK,330000,1178905,2018.01.03 08:44:50,1514969090,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1509150,TIMER,330150,1179000,2018.01.03 08:44:59,1514969099,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1510303,TIMER,330303,1180000,2018.01.03 08:46:38,1514969198,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1511383,TIMER,330383,1181000,2018.01.03 08:48:19,1514969299,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1512505,TIMER,330505,1182000,2018.01.03 08:49:59,1514969399,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1513581,TIMER,330581,1183000,2018.01.03 08:51:37,1514969497,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1514791,TIMER,330791,1184000,2018.01.03 08:53:19,1514969599,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1515749,TICK,331000,1184749,2018.01.03 08:54:35,1514969675,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1516081,TIMER,331081,1185000,2018.01.03 08:54:59,1514969699,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1517777,TIMER,331777,1186000,2018.01.03 08:56:39,1514969799,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1518210,TICK,332000,1186210,2018.01.03 08:57:01,1514969821,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1519551,TICK,333000,1186551,2018.01.03 08:57:35,1514969855,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1520195,TIMER,333195,1187000,2018.01.03 08:58:19,1514969899,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1521510,TIMER,333510,1188000,2018.01.03 08:59:59,1514969999,407,2018.01.03 08:00,2018.01.03 07:00,2018.01.03 08:00,2018.01.03 07:00,1314.680,0,0
1522790,TIMER,333790,1189000,2018.01.03 09:01:39,1514970099,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1523678,TICK,334000,1189678,2018.01.03 09:02:47,1514970167,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1524103,TIMER,334103,1190000,2018.01.03 09:03:19,1514970199,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1525484,TIMER,334484,1191000,2018.01.03 09:04:59,1514970299,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1526586,TICK,335000,1191586,2018.01.03 09:05:58,1514970358,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1527431,TIMER,335431,1192000,2018.01.03 09:06:39,1514970399,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1528733,TIMER,335733,1193000,2018.01.03 09:08:19,1514970499,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1529905,TIMER,335905,1194000,2018.01.03 09:09:59,1514970599,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1530120,TICK,336000,1194120,2018.01.03 09:10:12,1514970612,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1531724,TIMER,336724,1195000,2018.01.03 09:11:39,1514970699,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1532642,TICK,337000,1195642,2018.01.03 09:12:44,1514970764,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1533237,TIMER,337237,1196000,2018.01.03 09:13:17,1514970797,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1534715,TIMER,337715,1197000,2018.01.03 09:14:59,1514970899,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1535445,TICK,338000,1197445,2018.01.03 09:15:44,1514970944,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1536190,TIMER,338190,1198000,2018.01.03 09:16:39,1514970999,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1537587,TIMER,338587,1199000,2018.01.03 09:18:17,1514971097,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1538835,TICK,339000,1199835,2018.01.03 09:19:43,1514971183,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
1539170,TIMER,339170,1200000,2018.01.03 09:19:59,1514971199,407,2018.01.03 09:00,2018.01.03 08:00,2018.01.03 09:00,2018.01.03 08:00,1313.250,0,0
