scope,ea_id,symbol,phase,pair_class,disposition,reason,file_count,bytes,projected_free_bytes,compression_candidate_bytes
D_REPORTS,QM5_12934,XTIUSD.DWX,Q04,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,7,14093,0,0
D_REPORTS,QM5_12934,XTIUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,5,4089,0,0
D_REPORTS,QM5_12935,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,480,0,480
D_REPORTS,QM5_12935,EURUSD.DWX,Q02,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,2,43527,0,0
D_REPORTS,QM5_12935,EURUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,7,5120,0,5120
D_REPORTS,QM5_12935,EURUSD.DWX,Q04,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,11,49955,0,0
D_REPORTS,QM5_12935,EURUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,4,4378,0,0
D_REPORTS,QM5_12935,GBPUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,480,0,480
D_REPORTS,QM5_12935,GBPUSD.DWX,Q02,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,2,42975,0,0
D_REPORTS,QM5_12935,GBPUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,4632,0,4632
D_REPORTS,QM5_12935,GBPUSD.DWX,Q04,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,7,38221,0,0
D_REPORTS,QM5_12935,GBPUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,4,3159,0,0
D_REPORTS,QM5_12935,GDAXI.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,1,477,0,477
D_REPORTS,QM5_12935,GDAXI.DWX,Q02,PATH_TO_25,KEEP_ALREADY_COMPRESSED,OPEN_PIPELINE_OR_OPT_ROW,2,33925,0,0
D_REPORTS,QM5_12935,GDAXI.DWX,UNRESOLVED,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,4,4610,0,4610
D_REPORTS,QM5_12935,NDX.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,2,942,0,942
D_REPORTS,QM5_12935,NDX.DWX,Q02,PATH_TO_25,KEEP_ALREADY_COMPRESSED,OPEN_PIPELINE_OR_OPT_ROW,3,26708,0,0
D_REPORTS,QM5_12935,NDX.DWX,Q03,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,35,316776,0,316776
D_REPORTS,QM5_12935,NDX.DWX,Q03,PATH_TO_25,KEEP_ALREADY_COMPRESSED,OPEN_PIPELINE_OR_OPT_ROW,8,35340,0,0
D_REPORTS,QM5_12935,NDX.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,14,63466,0,63466
D_REPORTS,QM5_12935,NDX.DWX,UNRESOLVED,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,11,15954,0,15954
D_REPORTS,QM5_12935,SP500.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,477,0,477
D_REPORTS,QM5_12935,SP500.DWX,Q02,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,2,38909,0,0
D_REPORTS,QM5_12935,SP500.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,7,5105,0,5105
D_REPORTS,QM5_12935,SP500.DWX,Q04,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,8,43032,0,0
D_REPORTS,QM5_12935,SP500.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,4,3385,0,0
D_REPORTS,QM5_12935,UK100.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,477,0,477
D_REPORTS,QM5_12935,UK100.DWX,Q02,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,2,38146,0,0
D_REPORTS,QM5_12935,UK100.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,4620,0,4620
D_REPORTS,QM5_12935,UK100.DWX,Q04,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,7,39842,0,0
D_REPORTS,QM5_12935,UK100.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,4,3082,0,0
D_REPORTS,QM5_12935,UNRESOLVED,Q05,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,1108,0,0
D_REPORTS,QM5_12935,UNRESOLVED,Q06,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,1221,0,0
D_REPORTS,QM5_12935,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,23,807551,0,0
D_REPORTS,QM5_12935,USDJPY.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,480,0,480
D_REPORTS,QM5_12935,USDJPY.DWX,Q02,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,2,38574,0,0
D_REPORTS,QM5_12935,USDJPY.DWX,Q03,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,5,27172,27172,0
D_REPORTS,QM5_12935,USDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,9,43450,0,43450
D_REPORTS,QM5_12935,USDJPY.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,6,5703,0,0
D_REPORTS,QM5_12935,WS30.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,474,0,474
D_REPORTS,QM5_12935,WS30.DWX,Q02,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,2,22547,0,0
D_REPORTS,QM5_12935,WS30.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,4605,0,4605
D_REPORTS,QM5_12935,WS30.DWX,Q04,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,7,26867,0,0
D_REPORTS,QM5_12935,WS30.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,4,3174,0,0
D_REPORTS,QM5_12935,XAUUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,1,480,0,480
D_REPORTS,QM5_12935,XAUUSD.DWX,Q02,PATH_TO_25,KEEP_ALREADY_COMPRESSED,OPEN_PIPELINE_OR_OPT_ROW,2,37090,0,0
D_REPORTS,QM5_12935,XAUUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,16,481992,0,481992
D_REPORTS,QM5_12935,XAUUSD.DWX,Q05,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,4,919678,0,919678
D_REPORTS,QM5_12935,XAUUSD.DWX,Q06,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,4,828516,0,828516
D_REPORTS,QM5_12935,XAUUSD.DWX,Q07,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,36,7511173,0,7511173
D_REPORTS,QM5_12935,XAUUSD.DWX,Q07,PATH_TO_25,KEEP_DL090_OPEN,DL-090 open work item,14,3331812,0,0
D_REPORTS,QM5_12935,XAUUSD.DWX,UNRESOLVED,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,20,20733,0,20733
D_REPORTS,QM5_12935,XTIUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,480,0,480
D_REPORTS,QM5_12935,XTIUSD.DWX,Q02,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,2,36252,0,0
D_REPORTS,QM5_12935,XTIUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,4632,0,4632
D_REPORTS,QM5_12935,XTIUSD.DWX,Q04,OTHER,KEEP_ALREADY_COMPRESSED,non-path pair retained Q02/Q04 artifact,7,36426,0,0
D_REPORTS,QM5_12935,XTIUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,4,3134,0,0
D_REPORTS,QM5_12938,AUDUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,48858,0,48858
D_REPORTS,QM5_12938,AUDUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,2,117122,117122,0
D_REPORTS,QM5_12938,AUDUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,1,1156,0,0
D_REPORTS,QM5_12938,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,48789,0,48789
D_REPORTS,QM5_12938,EURUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,2,117080,117080,0
D_REPORTS,QM5_12938,EURUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,1,1158,0,0
D_REPORTS,QM5_12938,GBPUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,6,196563,0,196563
D_REPORTS,QM5_12938,GBPUSD.DWX,Q02,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,4,1190314,1190314,0
D_REPORTS,QM5_12938,GBPUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,16,209764,0,209764
D_REPORTS,QM5_12938,GBPUSD.DWX,Q05,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,218823,0,218823
D_REPORTS,QM5_12938,GBPUSD.DWX,Q05,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,1920284,1920284,0
D_REPORTS,QM5_12938,GBPUSD.DWX,Q06,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,204154,0,204154
D_REPORTS,QM5_12938,GBPUSD.DWX,Q06,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,1915674,1915674,0
D_REPORTS,QM5_12938,GBPUSD.DWX,Q07,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,16,998693,0,998693
D_REPORTS,QM5_12938,GBPUSD.DWX,Q07,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,10,9573074,9573074,0
D_REPORTS,QM5_12938,GBPUSD.DWX,UNRESOLVED,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,12,13345,0,13345
D_REPORTS,QM5_12938,GDAXI.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,6,188840,0,188840
D_REPORTS,QM5_12938,GDAXI.DWX,Q02,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,4,1139422,1139422,0
D_REPORTS,QM5_12938,GDAXI.DWX,Q03,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,5,136096,0,136096
D_REPORTS,QM5_12938,GDAXI.DWX,Q03,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,243058,243058,0
D_REPORTS,QM5_12938,GDAXI.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,16,221246,0,221246
D_REPORTS,QM5_12938,GDAXI.DWX,Q05,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,206942,0,206942
D_REPORTS,QM5_12938,GDAXI.DWX,Q05,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,1711452,1711452,0
D_REPORTS,QM5_12938,GDAXI.DWX,Q06,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,194030,0,194030
D_REPORTS,QM5_12938,GDAXI.DWX,Q06,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,1707366,1707366,0
D_REPORTS,QM5_12938,GDAXI.DWX,Q07,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,16,946142,0,946142
D_REPORTS,QM5_12938,GDAXI.DWX,Q07,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,8,6821194,6821194,0
D_REPORTS,QM5_12938,GDAXI.DWX,UNRESOLVED,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,13,14562,0,14562
D_REPORTS,QM5_12938,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,52022,0,52022
D_REPORTS,QM5_12938,NDX.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,1,1043,0,0
D_REPORTS,QM5_12938,NZDUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,53046,0,53046
D_REPORTS,QM5_12938,NZDUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,2,121380,121380,0
D_REPORTS,QM5_12938,NZDUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,1,1156,0,0
D_REPORTS,QM5_12938,SP500.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,6,206309,0,206309
D_REPORTS,QM5_12938,SP500.DWX,Q02,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,1049634,1049634,0
D_REPORTS,QM5_12938,SP500.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,16,206215,0,206215
D_REPORTS,QM5_12938,SP500.DWX,Q05,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,211732,0,211732
D_REPORTS,QM5_12938,SP500.DWX,Q05,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,1740984,1740984,0
D_REPORTS,QM5_12938,SP500.DWX,UNRESOLVED,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,6,6396,0,6396
D_REPORTS,QM5_12938,UK100.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,200744,0,200744
D_REPORTS,QM5_12938,UK100.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,4,1147994,1147994,0
D_REPORTS,QM5_12938,UK100.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,16,227206,0,227206
D_REPORTS,QM5_12938,UK100.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,5,5366,0,0
D_REPORTS,QM5_12938,UNRESOLVED,Q05,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,1104,0,0
D_REPORTS,QM5_12938,UNRESOLVED,Q06,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,1217,0,0
D_REPORTS,QM5_12938,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,656,0,0
D_REPORTS,QM5_12938,USDCAD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,52932,0,52932
D_REPORTS,QM5_12938,USDCAD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,2,122076,122076,0
D_REPORTS,QM5_12938,USDCAD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,1,1156,0,0
D_REPORTS,QM5_12938,USDCHF.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,52991,0,52991
D_REPORTS,QM5_12938,USDCHF.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,2,120856,120856,0
D_REPORTS,QM5_12938,USDCHF.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,1,1156,0,0
D_REPORTS,QM5_12938,USDJPY.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,189821,0,189821
D_REPORTS,QM5_12938,USDJPY.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,4,1187638,1187638,0
D_REPORTS,QM5_12938,USDJPY.DWX,Q03,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,3,340959,340959,0
D_REPORTS,QM5_12938,USDJPY.DWX,Q03,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,5,98881,98881,0
D_REPORTS,QM5_12938,USDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,16,188595,0,188595
D_REPORTS,QM5_12938,USDJPY.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,6,6774,0,0
D_REPORTS,QM5_12938,WS30.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,6,176873,0,176873
D_REPORTS,QM5_12938,WS30.DWX,Q02,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,4,1137106,1137106,0
D_REPORTS,QM5_12938,WS30.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,16,228004,0,228004
D_REPORTS,QM5_12938,WS30.DWX,Q05,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,201482,0,201482
D_REPORTS,QM5_12938,WS30.DWX,Q05,PATH_TO_25,DELETE_LOG,OWNER doctrine: logs need not be kept,2,1722396,1722396,0
D_REPORTS,QM5_12938,WS30.DWX,UNRESOLVED,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,6,6489,0,6489
D_REPORTS,QM5_12938,XAUUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,52897,0,52897
D_REPORTS,QM5_12938,XAUUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,2,120704,120704,0
D_REPORTS,QM5_12938,XAUUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,1,1156,0,0
D_REPORTS,QM5_12940,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,2,7322,0,0
D_REPORTS,QM5_12940,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,695,0,0
D_REPORTS,QM5_12943,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,670,0,0
D_REPORTS,QM5_12946,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,14682,0,0
D_REPORTS,QM5_12947,EURUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,15,209400,0,209400
D_REPORTS,QM5_12947,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,15850,0,0
D_REPORTS,QM5_12947,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,5,5334,0,0
D_REPORTS,QM5_12948,EURUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,15,210673,0,210673
D_REPORTS,QM5_12948,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,14644,0,0
D_REPORTS,QM5_12948,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,6,5965,0,0
D_REPORTS,QM5_12949,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,7058398,0,7058398
D_REPORTS,QM5_12949,EURUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,4,8850726,8850726,0
D_REPORTS,QM5_12949,EURUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,4676647,0,4676647
D_REPORTS,QM5_12949,GBPUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,6575040,0,6575040
D_REPORTS,QM5_12949,GBPUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,2,880200,880200,0
D_REPORTS,QM5_12949,GBPUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,4754434,0,4754434
D_REPORTS,QM5_12949,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,14416,0,0
D_REPORTS,QM5_12949,UNRESOLVED,Q04,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,12,41535,0,0
D_REPORTS,QM5_12949,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,15,15955,0,0
D_REPORTS,QM5_12949,XAUUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,7748970,0,7748970
D_REPORTS,QM5_12949,XAUUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,4,8611762,8611762,0
D_REPORTS,QM5_12949,XAUUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,4694246,0,4694246
D_REPORTS,QM5_12950,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,6563671,0,6563671
D_REPORTS,QM5_12950,EURUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,4,9029912,9029912,0
D_REPORTS,QM5_12950,EURUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,5050891,0,5050891
D_REPORTS,QM5_12950,GBPUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,4615295,0,4615295
D_REPORTS,QM5_12950,GBPUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,4,10533880,10533880,0
D_REPORTS,QM5_12950,GBPUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,4848866,0,4848866
D_REPORTS,QM5_12950,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,15293,0,0
D_REPORTS,QM5_12950,UNRESOLVED,Q04,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,12,41719,0,0
D_REPORTS,QM5_12950,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,16,16742,0,0
D_REPORTS,QM5_12950,XAUUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,8287329,0,8287329
D_REPORTS,QM5_12950,XAUUSD.DWX,Q02,OTHER,DELETE_LOG,OWNER doctrine: logs need not be kept,4,9234780,9234780,0
D_REPORTS,QM5_12950,XAUUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,5087730,0,5087730
D_REPORTS,QM5_12951,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,14251,0,0
D_REPORTS,QM5_12952,UNRESOLVED,COMPILE_EA,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,14666,0,0
D_REPORTS,QM5_12952,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,1,650,0,0
D_REPORTS,QM5_12953,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,3700563,0,3700563
D_REPORTS,QM5_12953,EURUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,16,2642028,0,2642028
D_REPORTS,QM5_12953,EURUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,5,5153,0,0
D_REPORTS,QM5_12953,GBPUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,6,4427616,0,4427616
D_REPORTS,QM5_12953,GBPUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,16,2629520,0,2629520
D_REPORTS,QM5_12953,GBPUSD.DWX,UNRESOLVED,OTHER,KEEP_AMBIGUOUS,pair known but phase unresolved; ambiguity=KEEP,5,5153,0,0
