line,date,side,accepted,price,sl,range_high,range_low,bid,ask,outside_high,outside_low,invalid_price,broker_time,utc_time,season,broker_hour,utc_hour,strategy_hour,log,source
68347,2020-11-19,buy,True,103.983,103.776,103.983,103.776,103.781,103.785,False,False,False,2020-11-19T05:00:02,2020-11-19T03:00:02Z,winter_US_standard,5,3,6,CS	0	16:02:22.065	Trade	2020.11.19 05:00:02   buy stop 5.01 USDJPY.DWX at 103.983 sl: 103.776 (103.781 / 103.785),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68348,2020-11-19,sell,True,103.776,103.983,103.983,103.776,103.781,103.785,False,False,False,2020-11-19T05:00:02,2020-11-19T03:00:02Z,winter_US_standard,5,3,6,CS	0	16:02:22.065	Trade	2020.11.19 05:00:02   sell stop 5.02 USDJPY.DWX at 103.776 sl: 103.983 (103.781 / 103.785),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68358,2020-11-20,buy,True,103.910,103.768,103.910,103.768,103.830,103.832,False,False,False,2020-11-20T05:00:00,2020-11-20T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.300	Trade	2020.11.20 05:00:00   buy stop 7.3 USDJPY.DWX at 103.910 sl: 103.768 (103.830 / 103.832),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68359,2020-11-20,sell,True,103.768,103.910,103.910,103.768,103.830,103.832,False,False,False,2020-11-20T05:00:00,2020-11-20T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.301	Trade	2020.11.20 05:00:00   sell stop 7.31 USDJPY.DWX at 103.768 sl: 103.910 (103.830 / 103.832),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68369,2020-11-23,buy,True,103.852,103.716,103.852,103.716,103.738,103.741,False,False,False,2020-11-23T05:00:00,2020-11-23T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.481	Trade	2020.11.23 05:00:00   buy stop 7.62 USDJPY.DWX at 103.852 sl: 103.716 (103.738 / 103.741),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68370,2020-11-23,sell,True,103.716,103.852,103.852,103.716,103.738,103.741,False,False,False,2020-11-23T05:00:00,2020-11-23T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.481	Trade	2020.11.23 05:00:00   sell stop 7.63 USDJPY.DWX at 103.716 sl: 103.852 (103.738 / 103.741),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68380,2020-11-24,buy,True,104.646,104.497,104.646,104.497,104.558,104.559,False,False,False,2020-11-24T05:00:00,2020-11-24T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.704	Trade	2020.11.24 05:00:00   buy stop 7.01 USDJPY.DWX at 104.646 sl: 104.497 (104.558 / 104.559),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68381,2020-11-24,sell,True,104.497,104.646,104.646,104.497,104.558,104.559,False,False,False,2020-11-24T05:00:00,2020-11-24T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.704	Trade	2020.11.24 05:00:00   sell stop 7.02 USDJPY.DWX at 104.497 sl: 104.646 (104.558 / 104.559),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68394,2020-11-25,buy,True,104.598,104.454,104.598,104.454,104.526,104.528,False,False,False,2020-11-25T05:00:00,2020-11-25T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.941	Trade	2020.11.25 05:00:00   buy stop 7.25 USDJPY.DWX at 104.598 sl: 104.454 (104.526 / 104.528),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68395,2020-11-25,sell,True,104.454,104.598,104.598,104.454,104.526,104.528,False,False,False,2020-11-25T05:00:00,2020-11-25T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:22.941	Trade	2020.11.25 05:00:00   sell stop 7.26 USDJPY.DWX at 104.454 sl: 104.598 (104.526 / 104.528),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68405,2020-11-26,buy,True,104.404,104.256,104.404,104.256,104.267,104.270,False,False,False,2020-11-26T05:00:00,2020-11-26T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:23.164	Trade	2020.11.26 05:00:00   buy stop 7.04 USDJPY.DWX at 104.404 sl: 104.256 (104.267 / 104.270),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68406,2020-11-26,sell,True,104.256,104.404,104.404,104.256,104.267,104.270,False,False,False,2020-11-26T05:00:00,2020-11-26T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:23.165	Trade	2020.11.26 05:00:00   sell stop 7.05 USDJPY.DWX at 104.256 sl: 104.404 (104.267 / 104.270),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68416,2020-12-01,buy,True,104.378,104.244,104.378,104.244,104.352,104.354,False,False,False,2020-12-01T05:00:03,2020-12-01T03:00:03Z,winter_US_standard,5,3,6,CS	0	16:02:23.633	Trade	2020.12.01 05:00:03   buy stop 7.77 USDJPY.DWX at 104.378 sl: 104.244 (104.352 / 104.354),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68417,2020-12-01,sell,True,104.244,104.378,104.378,104.244,104.352,104.354,False,False,False,2020-12-01T05:00:03,2020-12-01T03:00:03Z,winter_US_standard,5,3,6,CS	0	16:02:23.633	Trade	2020.12.01 05:00:03   sell stop 7.78 USDJPY.DWX at 104.244 sl: 104.378 (104.352 / 104.354),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68427,2020-12-02,buy,True,104.457,104.224,104.457,104.224,104.425,104.429,False,False,False,2020-12-02T05:00:00,2020-12-02T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:23.842	Trade	2020.12.02 05:00:00   buy stop 4.47 USDJPY.DWX at 104.457 sl: 104.224 (104.425 / 104.429),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68428,2020-12-02,sell,True,104.224,104.457,104.457,104.224,104.425,104.429,False,False,False,2020-12-02T05:00:00,2020-12-02T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:23.842	Trade	2020.12.02 05:00:00   sell stop 4.48 USDJPY.DWX at 104.224 sl: 104.457 (104.425 / 104.429),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68442,2020-12-03,buy,True,104.535,104.416,104.535,104.416,104.445,104.449,False,False,False,2020-12-03T05:00:00,2020-12-03T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.095	Trade	2020.12.03 05:00:00   buy stop 8.77 USDJPY.DWX at 104.535 sl: 104.416 (104.445 / 104.449),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68443,2020-12-03,sell,True,104.416,104.535,104.535,104.416,104.445,104.449,False,False,False,2020-12-03T05:00:00,2020-12-03T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.095	Trade	2020.12.03 05:00:00   sell stop 8.78 USDJPY.DWX at 104.416 sl: 104.535 (104.445 / 104.449),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68457,2020-12-04,buy,True,103.881,103.737,103.881,103.737,103.875,103.877,False,False,False,2020-12-04T05:00:00,2020-12-04T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.325	Trade	2020.12.04 05:00:00   buy stop 7.2 USDJPY.DWX at 103.881 sl: 103.737 (103.875 / 103.877),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68458,2020-12-04,sell,True,103.737,103.881,103.881,103.737,103.875,103.877,False,False,False,2020-12-04T05:00:00,2020-12-04T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.325	Trade	2020.12.04 05:00:00   sell stop 7.21 USDJPY.DWX at 103.737 sl: 103.881 (103.875 / 103.877),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68472,2020-12-07,buy,True,104.208,103.963,104.208,103.963,104.006,104.010,False,False,False,2020-12-07T05:00:00,2020-12-07T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.579	Trade	2020.12.07 05:00:00   buy stop 4.24 USDJPY.DWX at 104.208 sl: 103.963 (104.006 / 104.010),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68473,2020-12-07,sell,True,103.963,104.208,104.208,103.963,104.006,104.010,False,False,False,2020-12-07T05:00:00,2020-12-07T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.579	Trade	2020.12.07 05:00:00   sell stop 4.25 USDJPY.DWX at 103.963 sl: 104.208 (104.006 / 104.010),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68483,2020-12-08,buy,True,104.090,103.955,104.090,103.955,104.045,104.047,False,False,False,2020-12-08T05:00:00,2020-12-08T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.807	Trade	2020.12.08 05:00:00   buy stop 7.7 USDJPY.DWX at 104.090 sl: 103.955 (104.045 / 104.047),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68484,2020-12-08,sell,True,103.955,104.090,104.090,103.955,104.045,104.047,False,False,False,2020-12-08T05:00:00,2020-12-08T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:24.807	Trade	2020.12.08 05:00:00   sell stop 7.71 USDJPY.DWX at 103.955 sl: 104.090 (104.045 / 104.047),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68494,2020-12-09,buy,True,104.172,104.104,104.172,104.104,104.144,104.146,False,False,False,2020-12-09T05:00:00,2020-12-09T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.026	Trade	2020.12.09 05:00:00   buy stop 15.3 USDJPY.DWX at 104.172 sl: 104.104 (104.144 / 104.146),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68495,2020-12-09,sell,True,104.104,104.172,104.172,104.104,104.144,104.146,False,False,False,2020-12-09T05:00:00,2020-12-09T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.026	Trade	2020.12.09 05:00:00   sell stop 15.31 USDJPY.DWX at 104.104 sl: 104.172 (104.144 / 104.146),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68507,2020-12-10,buy,True,104.456,104.242,104.456,104.242,104.426,104.427,False,False,False,2020-12-10T05:00:00,2020-12-10T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.187	Trade	2020.12.10 05:00:00   buy stop 4.87 USDJPY.DWX at 104.456 sl: 104.242 (104.426 / 104.427),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68508,2020-12-10,sell,True,104.242,104.456,104.456,104.242,104.426,104.427,False,False,False,2020-12-10T05:00:00,2020-12-10T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.187	Trade	2020.12.10 05:00:00   sell stop 4.88 USDJPY.DWX at 104.242 sl: 104.456 (104.426 / 104.427),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68518,2020-12-11,buy,True,104.180,103.928,104.180,103.928,103.951,103.952,False,False,False,2020-12-11T05:00:00,2020-12-11T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.415	Trade	2020.12.11 05:00:00   buy stop 4.12 USDJPY.DWX at 104.180 sl: 103.928 (103.951 / 103.952),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68519,2020-12-11,sell,True,103.928,104.180,104.180,103.928,103.951,103.952,False,False,False,2020-12-11T05:00:00,2020-12-11T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.415	Trade	2020.12.11 05:00:00   sell stop 4.13 USDJPY.DWX at 103.928 sl: 104.180 (103.951 / 103.952),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68522,2020-12-14,buy,True,104.061,103.890,104.061,103.890,103.979,103.981,False,False,False,2020-12-14T05:00:00,2020-12-14T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.587	Trade	2020.12.14 05:00:00   buy stop 6.07 USDJPY.DWX at 104.061 sl: 103.890 (103.979 / 103.981),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68523,2020-12-14,sell,True,103.890,104.061,104.061,103.890,103.979,103.981,False,False,False,2020-12-14T05:00:00,2020-12-14T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.587	Trade	2020.12.14 05:00:00   sell stop 6.08 USDJPY.DWX at 103.890 sl: 104.061 (103.979 / 103.981),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68538,2020-12-15,buy,True,104.131,103.989,104.131,103.989,104.087,104.090,False,False,False,2020-12-15T05:00:00,2020-12-15T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.844	Trade	2020.12.15 05:00:00   buy stop 7.32 USDJPY.DWX at 104.131 sl: 103.989 (104.087 / 104.090),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68539,2020-12-15,sell,True,103.989,104.131,104.131,103.989,104.087,104.090,False,False,False,2020-12-15T05:00:00,2020-12-15T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:25.844	Trade	2020.12.15 05:00:00   sell stop 7.33 USDJPY.DWX at 103.989 sl: 104.131 (104.087 / 104.090),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68549,2020-12-16,buy,True,103.722,103.574,103.722,103.574,103.626,103.630,False,False,False,2020-12-16T05:00:00,2020-12-16T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:26.017	Trade	2020.12.16 05:00:00   buy stop 6.99 USDJPY.DWX at 103.722 sl: 103.574 (103.626 / 103.630),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
68550,2020-12-16,sell,True,103.574,103.722,103.722,103.574,103.626,103.630,False,False,False,2020-12-16T05:00:00,2020-12-16T03:00:00Z,winter_US_standard,5,3,6,CS	0	16:02:26.017	Trade	2020.12.16 05:00:00   sell stop 7 USDJPY.DWX at 103.574 sl: 103.722 (103.626 / 103.630),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
