ea_id,symbol,classification,primary_cause,infra_row_count,total_q02_p2_rows,open_row_count,noninfra_terminal_count,latest_work_item_id,latest_updated_at,source_work_item_id,source_updated_at,source_status,source_attempt_count,source_verdict_reason,source_final_failure,source_evidence_path,source_evidence_exists,source_evidence_sha256,source_log_path,source_log_exists,source_report_root,source_aggregate_result,source_aggregate_reason_classes,source_aggregate_total_trades,valid_aggregate_work_item_id,valid_aggregate_path,valid_aggregate_sha256,valid_aggregate_type,valid_aggregate_total_trades,row_bound_summary_count,calendar_hard_summary_count,historical_lock_storm,latest_setfile_path,latest_setfile_exists,latest_setfile_sha256,setfile_findings,setfile_missing_headers,registry_status,registry_slug,canonical_ex5_paths,proposed_action,canary_selected,canary_group,canary_sequence,canary_execution_mode,classification_note
QM5_11625,NDX.DWX,INVALID_EVIDENCE_DEFECT,NO_HISTORY_TRANSIENT,15,15,0,0,bdb0be61-b5ab-4ba3-8cc2-964a9f774a32,2026-07-29T12:18:03+00:00,238952c9-ee65-4b55-a1c7-d03427712213,2026-07-28T22:12:34+00:00,failed,3,cold_cache_retries_exhausted:NO_HISTORY,cold_cache_retries_exhausted,D:\QM\reports\work_items\238952c9-ee65-4b55-a1c7-d03427712213\QM5_11625\20260728_220627\summary.json,False,,,False,D:\QM\reports\work_items\238952c9-ee65-4b55-a1c7-d03427712213,,,,,,,,,0,0,True,C:\QM\repo\framework\EAs\QM5_11625_ba-ema-dual\sets\QM5_11625_ba-ema-dual_NDX.DWX_H1_backtest.set,True,38f8c33952682440bd066ce40cf422f0fa50d0571af805e92cc074e010616703,,,active,ba-ema-dual,C:\QM\repo\framework\EAs\QM5_11625_ba-ema-dual\QM5_11625_ba-ema-dual.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_11673,GBPUSD.DWX,UNCLEAR,SUMMARY_MISSING_NO_ROW_BOUND_AGGREGATE,12,12,0,0,12b555b8-9156-4475-bd32-06a41d11cd14,2026-06-24T14:24:34+00:00,12b555b8-9156-4475-bd32-06a41d11cd14,2026-06-24T14:24:34+00:00,done,99,,,,False,,D:\QM\strategy_farm\logs\work_item_12b555b8-9156-4475-bd32-06a41d11cd14.log,False,D:\QM\reports\work_items\12b555b8-9156-4475-bd32-06a41d11cd14,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_11673_tc-h1-s8-bb20-ema3-macd617-rsi\sets\QM5_11673_tc-h1-s8-bb20-ema3-macd617-rsi_GBPUSD.DWX_H1_backtest.set,True,549cc53041a24cc4c988cdf7ae70b93e4ba3cb80a90fa7cabd3e846dd3f445f9,,,active,tc-h1-s8-bb20-ema3-macd617-rsi,C:\QM\repo\framework\EAs\QM5_11673_tc-h1-s8-bb20-ema3-macd617-rsi\QM5_11673_tc-h1-s8-bb20-ema3-macd617-rsi.ex5,FORENSIC_REVIEW_NO_REQUEUE,False,,,,Only generic summary-missing history remains; no readable row-bound aggregate or specific failure signature.
QM5_12486,GBPUSD.DWX,INVALID_EVIDENCE_DEFECT,SETFILE_MISSING,12,12,0,0,11abcc49-c00f-482b-b1ca-4428c3a03972,2026-08-11T15:34:27+00:00,11abcc49-c00f-482b-b1ca-4428c3a03972,2026-08-11T15:34:27+00:00,failed,0,setfile_missing,,D:\QM\reports\work_items\11abcc49-c00f-482b-b1ca-4428c3a03972\QM5_12486\Q02\preflight_failure.json,True,4318708e40df7b17a41cd4f3794c7d2038f05352c10aac08e1c1aa3418412916,,False,D:\QM\reports\work_items\11abcc49-c00f-482b-b1ca-4428c3a03972,,,,,,,,,5,0,False,C:\QM\repo\framework\EAs\QM5_12486_shv-supertrend\sets\QM5_12486_shv-supertrend_GBPUSD.DWX_H1_backtest.set,False,,SETFILE_MISSING,,active,shv-supertrend,C:\QM\repo\framework\EAs\QM5_12486_shv-supertrend\QM5_12486_shv-supertrend.ex5,REPAIR_SETFILE_BEFORE_ANY_CANARY,False,,,,Latest bound setfile path is absent on the canonical checkout.
QM5_12538,AUDUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,dc02c52b-02ee-48e4-900e-5aee594273f3,2026-08-07T22:24:57+00:00,dc02c52b-02ee-48e4-900e-5aee594273f3,2026-08-07T22:24:57+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_dc02c52b-02ee-48e4-900e-5aee594273f3.log,False,D:\QM\reports\work_items\dc02c52b-02ee-48e4-900e-5aee594273f3,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\sets\QM5_12538_nnfx-canonical-stack2-st-vortex_AUDUSD.DWX_D1_backtest.set,True,ec78b5b748ff9465bb9ff3ea9be6d3c5243364c5a52ce414931ead39b1401690,,,active,nnfx-canonical-stack2-st-vortex,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\QM5_12538_nnfx-canonical-stack2-st-vortex.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_12538,GBPUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,6f60d222-18e0-4990-9397-dd2d27948079,2026-08-07T11:40:12+00:00,6f60d222-18e0-4990-9397-dd2d27948079,2026-08-07T11:40:12+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_6f60d222-18e0-4990-9397-dd2d27948079.log,False,D:\QM\reports\work_items\6f60d222-18e0-4990-9397-dd2d27948079,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\sets\QM5_12538_nnfx-canonical-stack2-st-vortex_GBPUSD.DWX_D1_backtest.set,True,8f8b4e84e2ddd94bb618d90f99169f3776e915787339c40a1821bf32b2f2af46,,,active,nnfx-canonical-stack2-st-vortex,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\QM5_12538_nnfx-canonical-stack2-st-vortex.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_12538,NZDUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,2947c1a1-3019-465a-ba0c-8e76f2c5aa00,2026-08-08T21:19:36+00:00,2947c1a1-3019-465a-ba0c-8e76f2c5aa00,2026-08-08T21:19:36+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_2947c1a1-3019-465a-ba0c-8e76f2c5aa00.log,False,D:\QM\reports\work_items\2947c1a1-3019-465a-ba0c-8e76f2c5aa00,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\sets\QM5_12538_nnfx-canonical-stack2-st-vortex_NZDUSD.DWX_D1_backtest.set,True,8143fc09db751bcb4f895bee69a350dc7873e6760bd3b980512b4773ac1e5d13,,,active,nnfx-canonical-stack2-st-vortex,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\QM5_12538_nnfx-canonical-stack2-st-vortex.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_12538,USDCAD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,58623ee1-0a6e-4364-a3db-671642ee1b77,2026-08-10T11:31:44+00:00,58623ee1-0a6e-4364-a3db-671642ee1b77,2026-08-10T11:31:44+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_58623ee1-0a6e-4364-a3db-671642ee1b77.log,False,D:\QM\reports\work_items\58623ee1-0a6e-4364-a3db-671642ee1b77,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\sets\QM5_12538_nnfx-canonical-stack2-st-vortex_USDCAD.DWX_D1_backtest.set,True,6dceed052238a1a43a31ac046ced330ec90aea4f496be1b323eca704dc96e6a0,,,active,nnfx-canonical-stack2-st-vortex,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\QM5_12538_nnfx-canonical-stack2-st-vortex.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_12538,USDCHF.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,a0b28a46-8581-4a37-a379-441595559dc5,2026-08-08T21:19:36+00:00,a0b28a46-8581-4a37-a379-441595559dc5,2026-08-08T21:19:36+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_a0b28a46-8581-4a37-a379-441595559dc5.log,False,D:\QM\reports\work_items\a0b28a46-8581-4a37-a379-441595559dc5,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\sets\QM5_12538_nnfx-canonical-stack2-st-vortex_USDCHF.DWX_D1_backtest.set,True,300e27c8a0f9de2df0a8efbbec3e901d84e34981e6b140d9dd99f3de3c3bccd3,,,active,nnfx-canonical-stack2-st-vortex,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\QM5_12538_nnfx-canonical-stack2-st-vortex.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_12538,USDJPY.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,97e5b05f-8367-4c15-ad8a-7c81f9ddea39,2026-08-06T00:51:18+00:00,97e5b05f-8367-4c15-ad8a-7c81f9ddea39,2026-08-06T00:51:18+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_97e5b05f-8367-4c15-ad8a-7c81f9ddea39.log,False,D:\QM\reports\work_items\97e5b05f-8367-4c15-ad8a-7c81f9ddea39,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\sets\QM5_12538_nnfx-canonical-stack2-st-vortex_USDJPY.DWX_D1_backtest.set,True,fc11fd3889ede0071cd01ee534a7fe122f63ea7e03576c6abfba1613c27594e3,,,active,nnfx-canonical-stack2-st-vortex,C:\QM\repo\framework\EAs\QM5_12538_nnfx-canonical-stack2-st-vortex\QM5_12538_nnfx-canonical-stack2-st-vortex.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_12975,NDX.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,676c2c4a-1068-433c-80b9-802a7a1a63d1,2026-08-04T20:50:53+00:00,676c2c4a-1068-433c-80b9-802a7a1a63d1,2026-08-04T20:50:53+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_676c2c4a-1068-433c-80b9-802a7a1a63d1.log,False,D:\QM\reports\work_items\676c2c4a-1068-433c-80b9-802a7a1a63d1,,,,,,,,,2,0,True,C:\QM\repo\framework\EAs\QM5_12975_ehlers-pma-triple-swing\sets\QM5_12975_ehlers-pma-triple-swing_NDX.DWX_D1_backtest.set,True,0e6f4acfd6e56b1c281a525f6b426d07abcf9a425c475d0e5a13abdc6842298e,,,active,ehlers-pma-triple-swing,C:\QM\repo\framework\EAs\QM5_12975_ehlers-pma-triple-swing\QM5_12975_ehlers-pma-triple-swing.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_13212,SP500.DWX,INVALID_EVIDENCE_DEFECT,ONINIT_FAILED,12,12,0,0,13d97397-67c7-495b-b884-164c9812e218,2026-07-29T12:18:03+00:00,7a722809-7747-47d2-97c3-58df881f62d9,2026-07-28T17:28:53+00:00,done,0,run_smoke_fail:ONINIT_FAILED;INCOMPLETE_RUNS,,D:\QM\reports\work_items\7a722809-7747-47d2-97c3-58df881f62d9\QM5_13212\20260728_172616\summary.json,False,,D:\QM\strategy_farm\logs\work_item_7a722809-7747-47d2-97c3-58df881f62d9.log,False,D:\QM\reports\work_items\7a722809-7747-47d2-97c3-58df881f62d9,,,,,,,,,0,0,True,C:\QM\repo\framework\EAs\QM5_13212_mulham-us500-org\sets\QM5_13212_mulham-us500-org_SP500.DWX_M15_backtest.set,True,b994ddd3b44f524a2e99b2fc87b36ff2d0d6ff765651ac68c4fb8bd7cd00721f,,,active,mulham-us500-org,C:\QM\repo\framework\EAs\QM5_13212_mulham-us500-org\QM5_13212_mulham-us500-org.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
