date,accepted_buy,accepted_sell,failed_attempts,invalid_price,quote_observed,outside_at_placement,single_pending_side,confirmed_fade_only,trades,net_native,net_dxz_5rt,log_lines
2022-07-22,1,1,0,0,True,False,False,False,1,-1018.26,-1018.26,"72451,72452"
2022-07-25,1,1,0,0,True,False,False,False,1,88.68,88.68,"72462,72463"
2022-07-26,1,1,0,0,True,False,False,False,1,95.10,95.10,"72473,72474"
2022-07-27,1,1,0,0,True,False,False,False,1,-1019.66,-1019.66,"72487,72488"
2022-07-29,1,1,0,0,True,False,False,False,1,2641.31,2641.31,"72498,72499"
2022-08-03,1,1,0,0,True,False,False,False,1,-1004.04,-1004.03,"72516,72517"
2022-08-04,1,1,0,0,True,False,False,False,1,-1084.54,-1084.53,"72527,72528"
2022-08-08,1,1,0,0,True,False,False,False,1,522.65,522.65,"72538,72539"
2022-08-09,1,1,0,0,True,False,False,False,1,-250.86,-250.85,"72551,72552"
2022-08-10,1,1,0,0,True,False,False,False,1,9029.94,9029.94,"72562,72563"
2022-08-11,1,1,0,0,True,False,False,False,1,6.20,6.20,"72575,72576"
2022-08-12,1,1,0,0,True,False,False,False,1,349.17,349.17,"72586,72587"
2022-08-15,1,1,0,0,True,False,False,False,1,-1017.24,-1017.23,"72597,72598"
2022-08-18,1,1,0,0,True,False,False,False,1,382.86,382.87,"72608,72609"
2022-08-22,1,1,0,0,True,False,False,False,1,-509.74,-509.73,"72621,72622"
2022-08-24,1,1,0,0,True,False,False,False,1,182.31,182.32,"72632,72633"
2022-08-26,1,1,0,0,True,False,False,False,1,239.34,239.34,"72645,72646"
2022-08-29,1,1,0,0,True,False,False,False,1,109.90,109.90,"72659,72660"
2022-08-30,1,1,0,0,True,False,False,False,1,-43.42,-43.41,"72670,72671"
2022-08-31,1,1,0,0,True,False,False,False,1,-1017.57,-1017.56,"72683,72684"
2022-09-01,1,1,0,0,True,False,False,False,1,-1015.16,-1015.15,"72694,72695"
2022-09-02,1,1,0,0,True,False,False,False,1,155.67,155.67,"72705,72706"
2022-09-05,1,1,0,0,True,False,False,False,1,-13.69,-13.68,"72717,72718"
2022-09-08,1,1,0,0,True,False,False,False,1,-56.24,-56.24,"72728,72729"
2022-09-09,1,1,0,0,True,False,False,False,1,2737.19,2737.20,"72739,72740"
2022-09-12,1,1,0,0,True,False,False,False,1,-1018.31,-1018.30,"72758,72759"
2022-09-13,1,1,0,0,True,False,False,False,1,-1197.86,-1197.86,"72769,72770"
2022-09-14,1,1,0,0,True,False,False,False,1,547.15,547.16,"72780,72781"
2022-09-15,1,1,0,0,True,False,False,False,1,39.33,39.34,"72794,72795"
2022-09-20,1,1,0,0,True,False,False,False,1,592.21,592.21,"72805,72806"
2022-09-21,1,1,0,0,True,False,False,False,1,-1024.10,-1024.10,"72820,72821"
2022-09-23,1,1,0,0,True,False,False,False,1,1194.55,1194.56,"72831,72832"
2022-09-26,1,1,0,0,True,False,False,False,1,360.30,360.30,"72847,72848"
2022-09-27,1,1,0,0,True,False,False,False,1,-1041.44,-1041.43,"72858,72859"
2022-09-28,1,1,0,0,True,False,False,False,1,459.12,459.12,"72869,72870"
2022-09-29,1,1,0,0,True,False,False,False,1,647.71,647.71,"72880,72881"
2022-09-30,1,1,0,0,True,False,False,False,1,-1037.58,-1037.58,"72896,72897"
2022-10-03,1,1,0,0,True,False,False,False,1,-370.02,-370.02,"72907,72908"
2022-10-04,1,1,0,0,True,False,False,False,1,-1019.55,-1019.55,"72919,72920"
2022-10-06,1,1,0,0,True,False,False,False,1,528.00,528.00,"72930,72931"
2022-10-07,1,1,0,0,True,False,False,False,1,-1050.59,-1050.59,"72941,72942"
2022-10-10,1,1,0,0,True,False,False,False,1,-1042.30,-1042.29,"72952,72953"
2022-10-11,1,1,0,0,True,False,False,False,1,-1030.87,-1030.86,"72963,72964"
2022-10-13,1,1,0,0,True,False,False,False,1,-1041.52,-1041.52,"72974,72975"
2022-10-14,1,1,0,0,True,False,False,False,1,3723.30,3723.30,"72985,72986"
2022-10-17,1,1,0,0,True,False,False,False,1,120.02,120.02,"73000,73001"
2022-10-18,1,1,0,0,True,False,False,False,1,-502.40,-502.39,"73011,73012"
2022-10-19,1,1,0,0,True,False,False,False,1,2744.18,2744.18,"73024,73025"
2022-10-20,1,1,0,0,True,False,False,False,1,-1099.46,-1099.46,"73043,73044"
2022-10-21,1,1,0,0,True,False,False,False,1,4989.97,4989.98,"73054,73055"
2022-10-24,1,1,0,0,True,False,False,False,1,-169.40,-169.39,"73071,73072"
2022-10-25,1,1,0,0,True,False,False,False,1,1178.84,1178.85,"73082,73083"
2022-10-26,1,1,0,0,True,False,False,False,1,1162.35,1162.35,"73095,73096"
2022-10-27,1,1,0,0,True,False,False,False,1,182.25,182.26,"73110,73111"
2022-10-31,1,1,0,0,True,False,False,False,1,-1018.25,-1018.25,"73124,73125"
2022-11-03,1,1,0,0,True,False,False,False,1,-69.41,-69.41,"73135,73136"
2022-11-04,1,1,0,0,True,False,False,False,1,291.58,291.59,"73146,73147"
2022-11-07,1,1,0,0,True,False,False,False,1,-1025.93,-1025.92,"73160,73161"
2022-11-08,1,1,0,0,True,False,False,False,1,-1018.64,-1018.63,"73171,73172"
2022-11-09,1,1,0,0,True,False,False,False,1,-1013.89,-1013.88,"73182,73183"
2022-11-10,1,1,0,0,True,False,False,False,1,-1035.35,-1035.34,"73193,73194"
2022-11-11,1,1,0,0,True,False,False,False,1,1421.67,1421.67,"73204,73205"
2022-11-14,1,1,0,0,True,False,False,False,1,534.48,534.49,"73221,73222"
2022-11-15,1,1,0,0,True,False,False,False,1,-1020.46,-1020.46,"73235,73236"
2022-11-16,1,1,0,0,True,False,False,False,1,-584.36,-584.35,"73246,73247"
2022-11-17,1,1,0,0,True,False,False,False,1,-1015.01,-1015.00,"73257,73258"
2022-11-18,1,1,0,0,True,False,False,False,1,-244.14,-244.13,"73268,73269"
2022-11-21,1,1,0,0,True,False,False,False,1,3713.17,3713.18,"73279,73280"
2022-11-22,1,1,0,0,True,False,False,False,1,418.76,418.77,"73298,73299"
2022-11-24,1,1,0,0,True,False,False,False,1,763.46,763.47,"73309,73310"
2022-11-30,1,1,0,0,True,False,False,False,1,-1034.82,-1034.82,"73320,73321"
2022-12-01,1,1,0,0,True,False,False,False,1,547.92,547.92,"73331,73332"
2022-12-02,1,1,0,0,True,False,False,False,1,1458.96,1458.97,"73342,73343"
2022-12-05,1,1,0,0,True,False,False,False,1,634.24,634.25,"73358,73359"
2022-12-07,1,1,0,0,True,False,False,False,1,-1036.67,-1036.67,"73373,73374"
2022-12-08,1,1,0,0,True,False,False,False,1,-677.81,-677.80,"73384,73385"
2022-12-12,1,1,0,0,True,False,False,False,1,-1020.86,-1020.86,"73395,73396"
2022-12-13,1,1,0,0,True,False,False,False,1,-1036.39,-1036.38,"73406,73407"
2022-12-14,1,1,0,0,True,False,False,False,1,348.04,348.05,"73417,73418"
2022-12-15,1,1,0,0,True,False,False,False,1,2564.46,2564.46,"73432,73433"
2022-12-16,1,1,0,0,True,False,False,False,1,374.55,374.56,"73448,73449"
2022-12-19,1,1,0,0,True,False,False,False,1,-1016.73,-1016.73,"73459,73460"
2022-12-21,1,1,0,0,True,False,False,False,1,-419.99,-419.98,"73470,73471"
2022-12-23,1,1,0,0,True,False,False,False,1,374.43,374.44,"73481,73482"
2022-12-30,1,1,0,0,True,False,False,False,1,743.30,743.30,"73492,73493"
