cell_key,config,status,verdict,year,entry_days,gross_price_profit,lots_rt,maxdd,native_commission,native_report,native_report_sha256,net_costed_plan,net_native,score,summary,summary_sha256,trades
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c25,25,done,MEASURED,2019,219,-7711.659999999999,1056.4200000000005,17778.97,-5283.36,D:\QM\reports\work_items\9175cc9b-21c8-5d1f-8fb3-c2e4f9001b74\QM5_41405\20260911_164453\raw\run_01\report.htm,023a4117294d2ca5d89a5a16e02c18b39c0ffcc5f412f1a0d536809462b3730c,-18277.120000000003,-12995.02,-1.0280190584718913,D:\QM\reports\work_items\9175cc9b-21c8-5d1f-8fb3-c2e4f9001b74\QM5_41405\20260911_164453\summary.json,f2179a2d73b39cffb391b440322a4184002c96ca1290199ccbc7745a8e8c52fd,221
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c25,25,done,MEASURED,2020,237,35963.85999999999,979.2400000000005,5587.48,-4897.399999999999,D:\QM\reports\work_items\8d5098d5-4585-5c1c-ae4d-35a5258b58c8\QM5_41405\20260911_164847\raw\run_01\report.htm,fe2a608ddf83a523aa72974c21d24115ff41b26159996fd6253a040828c5037d,26170.259999999995,31066.46,4.6837322012785725,D:\QM\reports\work_items\8d5098d5-4585-5c1c-ae4d-35a5258b58c8\QM5_41405\20260911_164847\summary.json,199eb3f418a076d7cef2cc2e4b4596d19f8f5180882f12fb15e3d3a3be2b0aad,237
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c25,25,done,MEASURED,2021,242,20964.639999999996,1170.8000000000006,10167.5,-5855.280000000005,D:\QM\reports\work_items\1a815d01-dde5-5bae-b65c-b4c927e3cd11\QM5_41405\20260911_165218\raw\run_01\report.htm,806732fd8005c1724159a95242f9d62f1e7003495b226436b298316c7c1ff0c2,9255.359999999997,15109.36,0.9102886648635354,D:\QM\reports\work_items\1a815d01-dde5-5bae-b65c-b4c927e3cd11\QM5_41405\20260911_165218\summary.json,420e537b37a952ef62d0533cdd6af57e3782b0804806c494e7bc2ffeac982f66,243
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c25,25,done,MEASURED,2022,232,35023.319999999985,613.6600000000002,11208.78,-3069.440000000002,D:\QM\reports\work_items\1821cf5b-e6c9-5401-b8d5-47d5cf6a227c\QM5_41405\20260911_165500\raw\run_01\report.htm,dae1df5e1107a0dc965cb64ebadf71a78144684c915ba1afe9ae5a34fca54503,28885.58,31953.88,2.577049420186675,D:\QM\reports\work_items\1821cf5b-e6c9-5401-b8d5-47d5cf6a227c\QM5_41405\20260911_165500\summary.json,1daa34ae7e4b476126fd678be3d64c02804570761f3c2d1a59ef66acdd53cdd7,232
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c25,25,done,MEASURED,2023,242,8060.55,787.57,15802.32,-3939.1600000000008,D:\QM\reports\work_items\f3ea8989-1420-5e8e-8cc5-2460841d36ab\QM5_41405\20260911_165707\raw\run_01\report.htm,513d8b929753e99099e0fee76a1309722b853e4e1dd35cd937700e4168926d5d,183.53999999999996,4121.39,0.011614750239205381,D:\QM\reports\work_items\f3ea8989-1420-5e8e-8cc5-2460841d36ab\QM5_41405\20260911_165707\summary.json,9d6432dffb787a57346f028571139aca644d42ad69dba8b12f2667a479ffb374,244
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c25,25,done,MEASURED,2024,234,7187.699999999999,756.7999999999997,15687.56,-3785.12,D:\QM\reports\work_items\dd1db7c2-dfe5-520e-bb95-dd4c5327519f\QM5_41405\20260911_165930\raw\run_01\report.htm,ac8af0ace7635f2e457b351a2ddec9c9fb9da98b937383a91c06c2f21fbc130a,-367.46999999999844,3416.53,-0.02342429287919845,D:\QM\reports\work_items\dd1db7c2-dfe5-520e-bb95-dd4c5327519f\QM5_41405\20260911_165930\summary.json,403c3639387d6f3a9c20a7b9cc6d0a614f02b984a951f045d1092d83168d6c9e,236
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c25,25,done,MEASURED,2025,229,30578.37999999999,571.3700000000001,7370.62,-2857.9000000000015,D:\QM\reports\work_items\fc424ead-fdef-5644-8146-b05102850dfa\QM5_41405\20260911_170335\raw\run_01\report.htm,fc118f2d6c7e0a7844e0cc2e61ff3907325a91d7cd4d70ba237b296ca3e59333,24863.629999999997,27720.48,3.373343083756861,D:\QM\reports\work_items\fc424ead-fdef-5644-8146-b05102850dfa\QM5_41405\20260911_170335\summary.json,1b98c4c80a35952a6cf2bfc855afd82c6c35260f1d5d7b5fbe0da233e25d8af2,229
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c26,26,done,MEASURED,2019,94,-7823.790000000004,507.4300000000001,15190.94,-2537.640000000002,D:\QM\reports\work_items\99fa6718-642f-5683-a7d6-c49f361c77a2\QM5_41405\20260911_170657\raw\run_01\report.htm,99c29ce06fab8bb4b0c4c6fc6953502c3e0fa31fe6663df9fc7a8958c3ca74a2,-12898.580000000002,-10361.43,-0.8490968959129588,D:\QM\reports\work_items\99fa6718-642f-5683-a7d6-c49f361c77a2\QM5_41405\20260911_170657\summary.json,b17ebf7b6952878d957423873b3ce763d99560e96cf69aabffb1ed37225d6042,96
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c26,26,done,MEASURED,2020,79,12667.830000000004,397.1800000000001,5041.62,-1986.3200000000008,D:\QM\reports\work_items\8c7646f4-775d-5504-b201-654d5a1344d3\QM5_41405\20260911_171021\raw\run_01\report.htm,c8a6a7220bdce4980640a259d00d741a3bcb8fe8fcc8d2a8ed4268ccad56437d,8695.61,10681.51,1.7247650556765486,D:\QM\reports\work_items\8c7646f4-775d-5504-b201-654d5a1344d3\QM5_41405\20260911_171021\summary.json,ca8fc0c91611a201c1705c4ab2ebbeec6171ce825612fb1192ae4ca6e6738259,79
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c26,26,done,MEASURED,2021,66,18761.030000000006,369.24999999999994,7259.12,-1846.56,D:\QM\reports\work_items\e9b46ddf-0bcc-52cd-9e1b-fd72b8d3c5b4\QM5_41405\20260911_171227\raw\run_01\report.htm,7398a203eb6389e553772f9469427a56ee40eda9d0c2da43acb584c43cafa36a,15068.220000000001,16914.47,2.0757640044523304,D:\QM\reports\work_items\e9b46ddf-0bcc-52cd-9e1b-fd72b8d3c5b4\QM5_41405\20260911_171227\summary.json,97fb38467c0d7ec934402d89fbf83640eaffe57280e47eec74195fd47f6b543c,66
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c26,26,done,MEASURED,2022,53,13163.659999999996,195.12,8902.33,-975.9199999999998,D:\QM\reports\work_items\892461fc-142b-5d41-bc52-75c451a65626\QM5_41405\20260911_171437\raw\run_01\report.htm,900a2286ca6525d696aef9f23c14f62c03f535f32b9983dd96e2a79decc4afe7,11212.14,12187.74,1.259461287101242,D:\QM\reports\work_items\892461fc-142b-5d41-bc52-75c451a65626\QM5_41405\20260911_171437\summary.json,50b7de723c72de6f1eebc1d630a7a31d8600c1b6f1ea110a4c9420691f8d432a,53
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c26,26,done,MEASURED,2023,84,7405.829999999997,358.18,9492.04,-1791.3400000000004,D:\QM\reports\work_items\f7ee33fa-2e2e-5274-9469-aa17f3479e01\QM5_41405\20260911_171813\raw\run_01\report.htm,0b51dd591b82539eb20b9989650fff19a9e64536e09d28276a16b1d7702a7c3c,3823.5899999999997,5614.49,0.40282067922174786,D:\QM\reports\work_items\f7ee33fa-2e2e-5274-9469-aa17f3479e01\QM5_41405\20260911_171813\summary.json,01a081f3828acacb348d3bacad2b7b71c621644631c76d5084ad587d8b5d04bd,84
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c26,26,done,MEASURED,2024,59,9106.710000000001,254.80000000000004,10069.59,-1274.3000000000006,D:\QM\reports\work_items\41fe29f8-0181-5598-a594-a5b8921c1530\QM5_41405\20260911_172116\raw\run_01\report.htm,ecc1902d9669cdcc514e044fc93cc62bb003a07d674950cecfe4412203d6f13c,6558.41,7832.41,0.6513085438433938,D:\QM\reports\work_items\41fe29f8-0181-5598-a594-a5b8921c1530\QM5_41405\20260911_172116\summary.json,0654e74f935447a42be8af05cc3447f539c03f59540b3289197c4d3dafe2e8b4,60
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c26,26,done,MEASURED,2025,59,21538.81,189.48999999999992,4612.77,-947.7399999999997,D:\QM\reports\work_items\9577ae2a-62f5-5851-bc77-a7c38715cc5a\QM5_41405\20260911_172433\raw\run_01\report.htm,31a5cb68c4eff6c6ebeb0ca5cad8d4cc8c9fceab6ac2c1c1149d6417f01c7e3e,19643.62,20591.07,4.258530123981902,D:\QM\reports\work_items\9577ae2a-62f5-5851-bc77-a7c38715cc5a\QM5_41405\20260911_172433\summary.json,32039f285f634da892ea1074f1ee07efa4488305b535d68492672a010486b888,59
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c27,27,done,MEASURED,2019,212,-10529.329999999996,922.23,19665.45,-4612.280000000003,D:\QM\reports\work_items\5257d0fa-cd7a-53b3-bcde-fba8e3ccdfd2\QM5_41405\20260911_172722\raw\run_01\report.htm,1bce39439a0eb309d2f0b6475131196a3612de31d8f08667baa97cb4614e944e,-19752.760000000002,-15141.61,-1.0044397661889253,D:\QM\reports\work_items\5257d0fa-cd7a-53b3-bcde-fba8e3ccdfd2\QM5_41405\20260911_172722\summary.json,75455bfb31e03beb7e647b698ff3a0c6a9e5a15697592c801b34687bdc3ef5df,215
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c27,27,done,MEASURED,2020,231,27223.820000000003,872.6300000000001,7054.03,-4364.340000000003,D:\QM\reports\work_items\a6d041b1-61b3-5d2c-9153-09acfe9cacb4\QM5_41405\20260911_173126\raw\run_01\report.htm,491a3bc1524de45e27c564ab051fd720af0d093fdb97abcc6dc3fd22226e04db,18496.329999999998,22859.48,2.622094037025643,D:\QM\reports\work_items\a6d041b1-61b3-5d2c-9153-09acfe9cacb4\QM5_41405\20260911_173126\summary.json,174e6a9aacf21b059bd1eede5b012a77db2b9685d88bb2a5b78ff6ac02c2fc66,231
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c27,27,done,MEASURED,2021,236,16309.369999999992,1045.9600000000005,13697.78,-5230.899999999997,D:\QM\reports\work_items\746e2c57-168a-5db3-b811-ca3eb1798db0\QM5_41405\20260911_173409\raw\run_01\report.htm,3c1e992f86bcc17a70e963a82699288225f39306c1ae7519cd5044640bae8e25,5848.669999999996,11078.47,0.4269794083420814,D:\QM\reports\work_items\746e2c57-168a-5db3-b811-ca3eb1798db0\QM5_41405\20260911_173409\summary.json,90107118d821bb8682d2f3b1a5c7757b5923ddf56769cbd38ef2a24f54ce059e,237
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c27,27,done,MEASURED,2022,226,31660.230000000018,569.3800000000001,10868.19,-2848.040000000003,D:\QM\reports\work_items\6d7ad87d-f5e8-57b5-86c0-922f0509ee2c\QM5_41405\20260911_173615\raw\run_01\report.htm,ad7f695f805debe567afc58500a67d3240d3e35149eaae57b5391bbed5d275d1,25965.289999999997,28812.19,2.3891089500643616,D:\QM\reports\work_items\6d7ad87d-f5e8-57b5-86c0-922f0509ee2c\QM5_41405\20260911_173615\summary.json,f6b4a3b88f3b94550b27321a9c672bd9370f4cf59e58b9c8504b2d6f637b5f9a,226
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c27,27,done,MEASURED,2023,242,109.52999999999713,745.0400000000003,19728.5,-3726.400000000004,D:\QM\reports\work_items\fdb3fb25-f1a8-50a2-bd42-ea2503fc8418\QM5_41405\20260911_173932\raw\run_01\report.htm,89154638f4d756e178fedaf322ad8afaedf9b44a43c94f50c4fa124acadf30a0,-7342.0700000000015,-3616.87,-0.3721555110626759,D:\QM\reports\work_items\fdb3fb25-f1a8-50a2-bd42-ea2503fc8418\QM5_41405\20260911_173932\summary.json,7a4fd9897920ce12a7a3ec2a1193abd40228f2ddbdb0103720072a74fc52e832,244
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c27,27,done,MEASURED,2024,231,9375.479999999998,703.0100000000001,14844.03,-3516.200000000006,D:\QM\reports\work_items\213798b9-10fe-551b-bc53-23b3fd395fd6\QM5_41405\20260911_174207\raw\run_01\report.htm,3ef002839d46165903e5b13e2a3c8192fad465c5be722c2d82c52b267216defc,2357.689999999999,5872.74,0.15883085658005267,D:\QM\reports\work_items\213798b9-10fe-551b-bc53-23b3fd395fd6\QM5_41405\20260911_174207\summary.json,a31c00f85d43166f04ead8ced5bf838544bb1c7162114513dc4af852089a0f23,233
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c27,27,done,MEASURED,2025,229,29029.360000000008,549.8900000000004,7841.51,-2750.6600000000026,D:\QM\reports\work_items\ad1acd60-6d3c-5803-93bc-f2e94eda766b\QM5_41405\20260911_174441\raw\run_01\report.htm,74f4e2bdd3d797469008f18a5e527764e1219d899cf2d31344dbb512fe1391a4,23529.25,26278.7,3.000601924884365,D:\QM\reports\work_items\ad1acd60-6d3c-5803-93bc-f2e94eda766b\QM5_41405\20260911_174441\summary.json,d316c8ed0610a1e7230cee1582932f6d3bfafc862eaa01808263c63db6aa2da9,229
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c28,28,done,MEASURED,2019,97,-7298.199999999999,585.1299999999999,15988.69,-2926.2000000000003,D:\QM\reports\work_items\cc81bfff-e8ae-5572-bf80-238bd24f8d5e\QM5_41405\20260911_174747\raw\run_01\report.htm,f93d6082f84058f0bcb1404ec5d356d75bfa4387c97d85361a3f204d70ec6ab0,-13150.05,-10224.4,-0.8224595010598116,D:\QM\reports\work_items\cc81bfff-e8ae-5572-bf80-238bd24f8d5e\QM5_41405\20260911_174747\summary.json,fdbfede873535bac1890e60b0e29b84a52b4b22a0fa56fd9302055cd83cbca77,98
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c28,28,done,MEASURED,2020,80,21431.109999999986,450.92000000000013,4876.15,-2254.94,D:\QM\reports\work_items\9c1e4ba1-600a-57e1-9a71-68fd6a5249d9\QM5_41405\20260911_174942\raw\run_01\report.htm,41de3d5cc4464dfdee7091aa54d89fa84cafe1c610fb06f01d070f56876bba9e,16921.569999999996,19176.17,3.470272653630425,D:\QM\reports\work_items\9c1e4ba1-600a-57e1-9a71-68fd6a5249d9\QM5_41405\20260911_174942\summary.json,0288463139a3df79ef95428c8f664540226c16a39fa9fc1fdd82d23b7605b2f6,80
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c28,28,done,MEASURED,2021,67,20696.950000000004,420.27,6976.31,-2101.7200000000016,D:\QM\reports\work_items\8a8ef9fa-d377-528b-9bd8-6c46f47b321a\QM5_41405\20260911_175220\raw\run_01\report.htm,6138799b9ff628a28c118ac239fbc4dc70b1a3526f24309e893c604a3a5cb2ec,16493.88,18595.23,2.364269936399042,D:\QM\reports\work_items\8a8ef9fa-d377-528b-9bd8-6c46f47b321a\QM5_41405\20260911_175220\summary.json,e1721b8c69c7634706f18ea4d93309895d7fa279704db79d61178a4ae4f727c3,67
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c28,28,done,MEASURED,2022,53,15921.850000000002,209.59000000000003,8564.59,-1048.259999999999,D:\QM\reports\work_items\fbf27daa-33df-5814-b08c-90044f969bb7\QM5_41405\20260911_175452\raw\run_01\report.htm,e9abe0ff3636e585f73ed24b25bd15683e042dc68782acbad2a6102d66179dc6,13825.64,14873.59,1.6142792591355803,D:\QM\reports\work_items\fbf27daa-33df-5814-b08c-90044f969bb7\QM5_41405\20260911_175452\summary.json,9340c454d06930ee853057b881c88ba32f11265d54000a196230162291bec2b5,53
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c28,28,done,MEASURED,2023,82,13543.41,372.60999999999996,9052.32,-1863.4800000000007,D:\QM\reports\work_items\337c0970-22a8-5f26-9d4a-625459fe5654\QM5_41405\20260911_175715\raw\run_01\report.htm,71bdcc6c1efce3b0173bbf804144e4482a8abc3f510f30d8d8861b7b447e2fef,9816.880000000001,11679.93,1.0844601163016776,D:\QM\reports\work_items\337c0970-22a8-5f26-9d4a-625459fe5654\QM5_41405\20260911_175715\summary.json,d5cc9d7e77ca9dcae62edf6c4a299743b672f02df6d2568f32073c58dbb58182,82
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c28,28,done,MEASURED,2024,59,1362.6299999999987,268.56999999999994,13710.38,-1343.1,D:\QM\reports\work_items\e66c00ad-41d4-5efb-85a4-2ca9df8977c3\QM5_41405\20260911_175939\raw\run_01\report.htm,b87e49f88e0023a520966c93c534fc1106ee45e6574a5682d42df6a2f13155b6,-1323.3199999999997,19.53,-0.09651957130291063,D:\QM\reports\work_items\e66c00ad-41d4-5efb-85a4-2ca9df8977c3\QM5_41405\20260911_175939\summary.json,fbec7cfa093691ad76b0662c8ffbe6193c469ef394f3b290e7835c51a9b5ee5d,60
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c28,28,done,MEASURED,2025,59,22115.44,199.04999999999993,5178.51,-995.5199999999995,D:\QM\reports\work_items\98f05aec-a629-5192-9b0c-09895139d425\QM5_41405\20260911_180222\raw\run_01\report.htm,bc11c054f2df31a6e1c149a9a95d59b829e2fd0387f67a7a9e382a46d833bb1b,20124.67,21119.92,3.8861892706589343,D:\QM\reports\work_items\98f05aec-a629-5192-9b0c-09895139d425\QM5_41405\20260911_180222\summary.json,4abfa915131c1eda7b593ec5583a23b386c7f42e7e712bb36c2cb5f591365dbb,59
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c29,29,done,MEASURED,2019,218,-7982.119999999998,1052.1500000000005,17778.97,-5261.999999999999,D:\QM\reports\work_items\42d20283-be06-5d05-9152-75357fc6789b\QM5_41405\20260911_180451\raw\run_01\report.htm,bb8e3fcb8953e7bd01843726a55136ba9f1e1d141d4e40ed2a4cded9ec08f72c,-18504.870000000003,-13244.12,-1.040829136896007,D:\QM\reports\work_items\42d20283-be06-5d05-9152-75357fc6789b\QM5_41405\20260911_180451\summary.json,a362fc433697c349ff4ab8a74783bf4238986966c0705d1dc26726029332114d,220
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c29,29,done,MEASURED,2020,236,35452.42,974.5400000000004,5593.52,-4873.9,D:\QM\reports\work_items\c7f23005-ed44-5a22-bc23-07de7a5efee9\QM5_41405\20260911_180715\raw\run_01\report.htm,85af8f8d89c0608b39d6bfcad8031e89173b64d014cd552c5b8c598016019ac6,25705.82,30578.52,4.595642815257655,D:\QM\reports\work_items\c7f23005-ed44-5a22-bc23-07de7a5efee9\QM5_41405\20260911_180715\summary.json,6299886cf0eba02adc8a8d70fe816e1550a807f14dc69a44f3867e8fbc354af0,236
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c29,29,done,MEASURED,2021,241,21172.780000000002,1166.8900000000006,10167.5,-5835.720000000006,D:\QM\reports\work_items\b3cef56c-d34d-519a-a013-6fb2d26c3b39\QM5_41405\20260911_180958\raw\run_01\report.htm,a71d0340147f1b5f436501b3ef8ea73b35d4aa3250ba74a8747eef5358b22202,9502.609999999997,15337.06,0.9346063437423159,D:\QM\reports\work_items\b3cef56c-d34d-519a-a013-6fb2d26c3b39\QM5_41405\20260911_180958\summary.json,8536e1c4903dcc73791c21f58edcd7cd0a7621e588ad6bf1cbfc8eb3394128a3,242
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c29,29,done,MEASURED,2022,231,34909.92999999998,611.2900000000002,11310.31,-3057.580000000002,D:\QM\reports\work_items\e11dfaed-2615-5cfd-8d90-34c8183201ec\QM5_41405\20260911_181226\raw\run_01\report.htm,13cb0cc5c256e9ce5ce5384371324460a689753234ee2a97459a2563b7980ccb,28795.899999999998,31852.35,2.5459868031910706,D:\QM\reports\work_items\e11dfaed-2615-5cfd-8d90-34c8183201ec\QM5_41405\20260911_181226\summary.json,a97a83641d71e0415df46e6374e7224458b6ee835e48fb1698458039b02e1113,231
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c29,29,done,MEASURED,2023,237,6199.950000000001,761.25,16907.96,-3807.540000000001,D:\QM\reports\work_items\a8bf0f99-4713-5684-be34-93fd8e0d3c4c\QM5_41405\20260911_181504\raw\run_01\report.htm,fb287c4cf8340a2a60ffcbe099973e3104fa8b909c62a40893a7fce9ad3f95d4,-1413.8400000000001,2392.41,-0.08361978618354907,D:\QM\reports\work_items\a8bf0f99-4713-5684-be34-93fd8e0d3c4c\QM5_41405\20260911_181504\summary.json,8634975adcb5ef49854a3a3c598aed0b0f11deebc1cc5325db377614ade14181,239
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c29,29,done,MEASURED,2024,231,-212.49000000000183,742.1199999999998,22306.38,-3711.7200000000003,D:\QM\reports\work_items\1e37e84a-648d-5311-b20c-04b9d722293e\QM5_41405\20260911_181734\raw\run_01\report.htm,c839b479d1df3e8d0b878dc1f574c1994e07c6cf2923ed5914724d196b6d6ed6,-7620.859999999999,-3910.26,-0.341644856762953,D:\QM\reports\work_items\1e37e84a-648d-5311-b20c-04b9d722293e\QM5_41405\20260911_181734\summary.json,14d63ea274a8be9474287c445c0861cf8d7b28200af3885e85c72df7510d7064,233
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c29,29,done,MEASURED,2025,228,30563.51999999999,569.2700000000002,7370.62,-2847.400000000002,D:\QM\reports\work_items\42b1d3cb-3405-5c87-9b28-f8ad1fff3192\QM5_41405\20260911_182007\raw\run_01\report.htm,bfefb183cc4e59020e808a3a405528ca5c4d5673ca87be63d3d88b231e898181,24869.769999999997,27716.12,3.3741761208690715,D:\QM\reports\work_items\42b1d3cb-3405-5c87-9b28-f8ad1fff3192\QM5_41405\20260911_182007\summary.json,a0354d97096018da79e36e16b5d9ee2facbd42ac55eb5fb257de1c8c5fc89d4e,228
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c30,30,done,MEASURED,2019,94,-7823.790000000004,507.4300000000001,15190.94,-2537.640000000002,D:\QM\reports\work_items\5acf16d1-7ea3-592b-9895-b9f586d98e40\QM5_41405\20260911_182254\raw\run_01\report.htm,f299e42fc029a3b81e11d23717acf92aa319e44b2be4b2b434832b419585f444,-12898.580000000002,-10361.43,-0.8490968959129588,D:\QM\reports\work_items\5acf16d1-7ea3-592b-9895-b9f586d98e40\QM5_41405\20260911_182254\summary.json,420e7b341a7faa25abaa7e67900030371446e2d46665056f7bf1a4638a9b6ec4,96
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c30,30,done,MEASURED,2020,79,12667.830000000004,397.1800000000001,5041.62,-1986.3200000000008,D:\QM\reports\work_items\975dd904-4667-5b6a-8d5f-67e40cedef8a\QM5_41405\20260911_182500\raw\run_01\report.htm,876657ca28758f7a83138dd06c51d6f55b0acd0ab3d5d2d4498abc50d433735e,8695.61,10681.51,1.7247650556765486,D:\QM\reports\work_items\975dd904-4667-5b6a-8d5f-67e40cedef8a\QM5_41405\20260911_182500\summary.json,96de6d67ddddcfc9f97cb1657a0190488aaedde7ce93980d10dc60f594899666,79
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c30,30,done,MEASURED,2021,66,18761.030000000006,369.24999999999994,7259.12,-1846.56,D:\QM\reports\work_items\50cf69d0-f823-5db2-b5e3-57995f925eae\QM5_41405\20260911_182728\raw\run_01\report.htm,d5b388eb47a97520341a2389e68a3240f5d2327619d8e4bd3f3fe36b2649a58b,15068.220000000001,16914.47,2.0757640044523304,D:\QM\reports\work_items\50cf69d0-f823-5db2-b5e3-57995f925eae\QM5_41405\20260911_182728\summary.json,43917e463d4b7932cda019a18389f31dcf942e79873ca0861e35cf1b5389e3aa,66
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c30,30,done,MEASURED,2022,53,13163.659999999996,195.12,8902.33,-975.9199999999998,D:\QM\reports\work_items\03b13350-8fea-5b25-a6dc-ebce4631a91b\QM5_41405\20260911_182938\raw\run_01\report.htm,89a747e3ad8baa9afb5118702d4a89a714070fbeb376e51df3c629d266cf50ea,11212.14,12187.74,1.259461287101242,D:\QM\reports\work_items\03b13350-8fea-5b25-a6dc-ebce4631a91b\QM5_41405\20260911_182938\summary.json,8b2cb3424375b35c1f87bc760d3c726291ce5c9ee797842c856c7b0b21eff3a0,53
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c30,30,done,MEASURED,2023,84,7405.829999999997,358.18,9492.04,-1791.3400000000004,D:\QM\reports\work_items\bafefe28-3d53-5ca1-b633-ea381a4f8c66\QM5_41405\20260911_183203\raw\run_01\report.htm,3fd1b3ef797554e73553c383c18228dadf5d4b282c950c6ae2de188abcde13df,3823.5899999999997,5614.49,0.40282067922174786,D:\QM\reports\work_items\bafefe28-3d53-5ca1-b633-ea381a4f8c66\QM5_41405\20260911_183203\summary.json,d7810fdf4f73f8f4ac9e052147cde81fe146cf0d3cda669f14f3fd9af06a9bc5,84
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c30,30,done,MEASURED,2024,59,9106.710000000001,254.80000000000004,10069.59,-1274.3000000000006,D:\QM\reports\work_items\93ebdb08-d5f3-5e72-950e-15fe9203af23\QM5_41405\20260911_183416\raw\run_01\report.htm,92cbb1e492680a263aa8431afcb01a48beaedb737a18b910e9d198e23eee179d,6558.41,7832.41,0.6513085438433938,D:\QM\reports\work_items\93ebdb08-d5f3-5e72-950e-15fe9203af23\QM5_41405\20260911_183416\summary.json,ea55ff025ff92f96e7020116bef96fc744f989616c990b25bc8adf9bcb2b1956,60
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c30,30,done,MEASURED,2025,59,21538.81,189.48999999999992,4612.77,-947.7399999999997,D:\QM\reports\work_items\c76b6f2a-b777-5722-8a9d-6e05998e1570\QM5_41405\20260911_183617\raw\run_01\report.htm,4cca65d0f94e2137ccc288efbb88ab577e244992ca7d3078e9c9989d5078d809,19643.62,20591.07,4.258530123981902,D:\QM\reports\work_items\c76b6f2a-b777-5722-8a9d-6e05998e1570\QM5_41405\20260911_183617\summary.json,07815f47db1af22999fc0e03acb392d4422e0c7fecfb1a6e3ded19269ae352d1,59
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c31,31,done,MEASURED,2019,212,-10529.329999999996,922.23,19665.45,-4612.280000000003,D:\QM\reports\work_items\adda4f5d-2893-5c9b-bf9b-483756d80e07\QM5_41405\20260911_183929\raw\run_01\report.htm,6db9ae100b993bd31d6fd7a9978ba4b0a4c041745fe45e17b02de42542f00c09,-19752.760000000002,-15141.61,-1.0044397661889253,D:\QM\reports\work_items\adda4f5d-2893-5c9b-bf9b-483756d80e07\QM5_41405\20260911_183929\summary.json,092cee7a0acc5804290500cae6142bcecf6dc1be03ff4abc5efc840a85237849,215
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c31,31,done,MEASURED,2020,231,27223.820000000003,872.6300000000001,7054.03,-4364.340000000003,D:\QM\reports\work_items\8b29ddfc-53aa-58ac-afa8-8cc603f48dcc\QM5_41405\20260911_184142\raw\run_01\report.htm,3863f5bceef7fcdf769ed93b8e1197260fdbd5d3b38862997403ed0b4e38fe47,18496.329999999998,22859.48,2.622094037025643,D:\QM\reports\work_items\8b29ddfc-53aa-58ac-afa8-8cc603f48dcc\QM5_41405\20260911_184142\summary.json,8cf0d15972ed19cc5f5c0c354aef9669766968be89c07e9093fe8b4ab8f3e607,231
