symbol,fix_code,era,prefix_window_min,threshold_atr,holding_min,broker_hour,in_session_band,n_anchors,n_trigger,r_base_atr
EURUSD.DWX,WMR_1600,IS,60,0.8,45,23,0,1315,181,0.03945622068
EURUSD.DWX,WMR_1600,IS,60,0.8,60,0,0,1080,80,0.1239335474
EURUSD.DWX,WMR_1600,IS,60,0.8,60,1,0,1047,76,-0.09354380548
EURUSD.DWX,WMR_1600,IS,60,0.8,60,2,0,1045,159,0.106684847
EURUSD.DWX,WMR_1600,IS,60,0.8,60,3,0,1045,270,0.01809641486
EURUSD.DWX,WMR_1600,IS,60,0.8,60,4,0,1045,483,0.03214727499
EURUSD.DWX,WMR_1600,IS,60,0.8,60,5,0,1046,445,0.002724549002
EURUSD.DWX,WMR_1600,IS,60,0.8,60,6,0,1047,374,0.07153176496
EURUSD.DWX,WMR_1600,IS,60,0.8,60,7,0,1048,265,-0.01015595641
EURUSD.DWX,WMR_1600,IS,60,0.8,60,8,0,1492,455,0.03418875703
EURUSD.DWX,WMR_1600,IS,60,0.8,60,9,0,1547,604,0.1464719714
EURUSD.DWX,WMR_1600,IS,60,0.8,60,10,0,1550,872,0.1533720475
EURUSD.DWX,WMR_1600,IS,60,0.8,60,11,0,100,68,0.4775446502
EURUSD.DWX,WMR_1600,IS,60,0.8,60,15,1,1388,516,0.06375179582
EURUSD.DWX,WMR_1600,IS,60,0.8,60,16,1,95,46,0.006248166519
EURUSD.DWX,WMR_1600,IS,60,0.8,60,20,1,1449,292,-0.01313812369
EURUSD.DWX,WMR_1600,IS,60,0.8,60,21,1,1549,239,-0.09648204105
EURUSD.DWX,WMR_1600,IS,60,0.8,60,22,1,1547,244,0.05525061272
EURUSD.DWX,WMR_1600,IS,60,0.8,60,23,0,1315,181,0.04232530725
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,8,0,1527,514,7.264684511e-05
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,9,1,1538,719,-0.047908909
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,10,1,1540,736,-0.01992287206
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,11,1,99,49,0.07924623576
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,14,1,1382,465,0.03832687433
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,15,1,95,51,0.0804198977
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,20,0,1398,279,0.03783978329
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,21,0,1492,210,-0.06985889956
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,15,22,0,1491,160,0.02095479866
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,8,0,1527,514,-0.01092016167
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,9,1,1538,719,-0.06637300927
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,10,1,1540,736,-0.03060749079
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,11,1,99,49,0.1890821998
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,14,1,1382,465,0.07352111779
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,15,1,95,51,-0.001633900465
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,20,0,1398,279,0.04863552339
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,21,0,1492,210,-0.01483467331
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,30,22,0,1491,160,-0.01488469689
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,8,0,1527,514,-0.009317917376
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,9,1,1538,719,-0.01550048057
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,10,1,1540,736,-0.03135213589
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,11,1,99,49,0.2665150824
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,14,1,1382,465,0.08681496766
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,15,1,95,51,0.06741798604
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,20,0,1398,279,0.1219025292
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,21,0,1492,210,-0.04318397701
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,45,22,0,1491,160,0.05903458027
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,8,0,1527,514,-0.04822611546
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,9,1,1538,719,0.01233413452
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,10,1,1540,736,-0.01183628555
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,11,1,99,49,0.2107120268
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,14,1,1382,465,0.1377389369
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,15,1,95,51,0.06796012084
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,20,0,1398,279,0.1126937148
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,21,0,1492,210,0.02725988089
XAUUSD.DWX,LDN_AM_1030,IS,15,0.4,60,22,0,1491,160,0.07654057026
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,8,0,1527,231,-0.00484901721
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,9,1,1538,432,-0.08246353777
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,10,1,1540,460,-0.02114357723
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,11,1,99,26,0.07147891468
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,14,1,1382,233,0.1027524895
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,15,1,95,29,0.1311044829
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,20,0,1398,109,0.1017718624
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,21,0,1492,72,-0.09776323662
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,15,22,0,1491,59,0.01836929108
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,8,0,1527,231,-0.003639120421
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,9,1,1538,432,-0.1135946738
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,10,1,1540,460,-0.03187738517
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,11,1,99,26,0.1992856659
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,14,1,1382,233,0.1420256099
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,15,1,95,29,0.0246439983
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,20,0,1398,109,0.1233364776
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,21,0,1492,72,0.07420380864
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,30,22,0,1491,59,-0.001216381977
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,8,0,1527,231,-0.07049819325
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,9,1,1538,432,-0.05174123268
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,10,1,1540,460,-0.001581968626
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,11,1,99,26,0.2981025397
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,14,1,1382,233,0.1323526387
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,15,1,95,29,-0.02292017998
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,20,0,1398,109,0.09989816917
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,21,0,1492,72,0.045065311
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,45,22,0,1491,59,0.1087497396
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,8,0,1527,231,-0.1119166805
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,9,1,1538,432,-0.03714467888
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,10,1,1540,460,0.01221335507
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,11,1,99,26,0.2658670115
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,14,1,1382,233,0.1596342801
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,15,1,95,29,0.01422399738
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,20,0,1398,109,0.1038303806
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,21,0,1492,72,0.136405372
XAUUSD.DWX,LDN_AM_1030,IS,15,0.6,60,22,0,1491,59,0.1028087166
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,8,0,1527,90,-0.03790053644
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,9,1,1538,255,-0.1166901965
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,10,1,1540,279,-0.02527496223
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,11,1,99,17,0.07855335994
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,14,1,1382,115,0.1301165032
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,15,1,95,22,0.2157578583
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,20,0,1398,39,0.1621523626
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,21,0,1492,28,-0.2902095388
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,15,22,0,1491,20,0.02869215835
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,8,0,1527,90,-0.01980259951
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,9,1,1538,255,-0.1459818463
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,10,1,1540,279,0.0001609868186
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,11,1,99,17,0.2647737197
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,14,1,1382,115,0.1699516854
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,15,1,95,22,0.1251676391
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,20,0,1398,39,0.2633731727
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,21,0,1492,28,-0.06255738909
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,30,22,0,1491,20,0.02334382953
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,8,0,1527,90,-0.009460540948
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,9,1,1538,255,-0.03221400449
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,10,1,1540,279,0.07503714383
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,11,1,99,17,0.3132154582
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,14,1,1382,115,0.1753101889
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,15,1,95,22,0.09386164592
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,20,0,1398,39,0.3006608926
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,21,0,1492,28,-0.1008683018
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,45,22,0,1491,20,0.1313790563
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,8,0,1527,90,-0.001881544589
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,9,1,1538,255,-0.001673226101
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,10,1,1540,279,0.07862746452
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,11,1,99,17,0.3067811041
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,14,1,1382,115,0.2822849721
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,15,1,95,22,0.07379250832
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,20,0,1398,39,0.3310318787
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,21,0,1492,28,0.04821842321
XAUUSD.DWX,LDN_AM_1030,IS,15,0.8,60,22,0,1491,20,0.1490171278
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,8,0,1527,757,-0.006601429025
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,9,1,1538,1002,-0.04053378113
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,10,1,1540,1012,-0.02606445446
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,11,1,99,59,-0.08383048346
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,14,1,1382,710,0.04089806199
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,15,1,95,64,0.0650741564
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,20,0,1398,476,0.03448477284
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,21,0,1492,407,0.02770129927
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,15,22,0,1491,380,0.01263625306
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,8,0,1527,757,0.0176079709
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,9,1,1538,1002,-0.05161852074
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,10,1,1540,1012,-0.01100944092
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,11,1,99,59,-0.0008138557948
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,14,1,1382,710,0.08977752063
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,15,1,95,64,-0.1015384571
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,20,0,1398,476,0.06518020443
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,21,0,1492,407,0.07858067796
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,30,22,0,1491,380,0.02172190795
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,8,0,1527,757,0.01543324797
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,9,1,1538,1002,-0.03670762037
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,10,1,1540,1012,-0.01267615551
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,11,1,99,59,-0.005293214861
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,14,1,1382,710,0.04889567194
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,15,1,95,64,-0.111343492
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,20,0,1398,476,0.07645426459
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,21,0,1492,407,0.07853106504
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,45,22,0,1491,380,0.06510550481
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,8,0,1527,757,-0.06174371904
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,9,1,1538,1002,0.001394626897
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,10,1,1540,1012,0.0003163387611
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,11,1,99,59,-0.01997263235
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,14,1,1382,710,0.07432456529
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,15,1,95,64,-0.04375715774
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,20,0,1398,476,0.07569730434
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,21,0,1492,407,0.1080147527
XAUUSD.DWX,LDN_AM_1030,IS,30,0.4,60,22,0,1491,380,0.07756202543
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,8,0,1527,471,-0.0253078588
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,9,1,1538,731,-0.04396024885
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,10,1,1540,774,-0.02813953718
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,11,1,99,42,0.04473788219
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,14,1,1382,464,0.0227659716
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,15,1,95,41,0.09265273728
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,20,0,1398,234,0.03133987141
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,21,0,1492,194,0.03189573148
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,15,22,0,1491,157,-0.02165411842
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,8,0,1527,471,0.001280795855
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,9,1,1538,731,-0.07209733161
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,10,1,1540,774,-0.002285294216
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,11,1,99,42,0.1965542329
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,14,1,1382,464,0.07245083925
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,15,1,95,41,-0.05800254702
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,20,0,1398,234,0.05818880117
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,21,0,1492,194,0.07338113187
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,30,22,0,1491,157,-0.03814367811
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,8,0,1527,471,0.0063003176
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,9,1,1538,731,-0.05388474004
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,10,1,1540,774,0.005264302224
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,11,1,99,42,0.1503904324
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,14,1,1382,464,0.03088425234
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,15,1,95,41,-0.145006459
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,20,0,1398,234,0.08590950597
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,21,0,1492,194,0.0787094673
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,45,22,0,1491,157,0.03851253356
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,8,0,1527,471,-0.1164854328
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,9,1,1538,731,-0.006280929065
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,10,1,1540,774,0.0145682091
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,11,1,99,42,0.1137164569
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,14,1,1382,464,0.05464969127
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,15,1,95,41,-0.006810084052
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,20,0,1398,234,0.1077142495
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,21,0,1492,194,0.1080256022
XAUUSD.DWX,LDN_AM_1030,IS,30,0.6,60,22,0,1491,157,0.06920354419
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,8,0,1527,278,-0.02930953336
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,9,1,1538,514,-0.06861304058
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,10,1,1540,554,-0.0157287216
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,11,1,99,30,0.1387984633
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,14,1,1382,253,0.05656649586
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,15,1,95,31,0.09570097767
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,20,0,1398,121,0.03635503469
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,21,0,1492,108,-0.009632953863
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,15,22,0,1491,67,-0.0663067217
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,8,0,1527,278,-0.006643307506
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,9,1,1538,514,-0.09559323599
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,10,1,1540,554,0.01214169641
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,11,1,99,30,0.2318659109
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,14,1,1382,253,0.162912156
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,15,1,95,31,-0.05449631823
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,20,0,1398,121,0.07151180383
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,21,0,1492,108,0.05137569472
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,30,22,0,1491,67,-0.02901004924
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,8,0,1527,278,-0.01017579044
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,9,1,1538,514,-0.06946123841
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,10,1,1540,554,0.01738402875
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,11,1,99,30,0.07967019938
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,14,1,1382,253,0.1254739316
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,15,1,95,31,-0.1783834963
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,20,0,1398,121,0.096228445
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,21,0,1492,108,0.1009127477
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,45,22,0,1491,67,0.05946949758
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,8,0,1527,278,-0.1643788457
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,9,1,1538,514,-0.02141637318
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,10,1,1540,554,0.03196601803
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,11,1,99,30,-0.04817522778
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,14,1,1382,253,0.1759994842
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,15,1,95,31,-0.06811699605
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,20,0,1398,121,0.09850830461
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,21,0,1492,108,0.1569495093
XAUUSD.DWX,LDN_AM_1030,IS,30,0.8,60,22,0,1491,67,0.1038684146
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,8,0,1527,933,-0.02224279189
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,9,1,1538,1080,-0.01760197069
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,10,1,1540,1093,0.00450507134
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,11,1,99,66,0.009234647833
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,14,1,1382,839,0.006829927255
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,15,1,95,70,-0.02549760425
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,20,0,1398,691,0.01376127554
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,21,0,1492,649,0.01236738051
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,15,22,0,1491,638,0.008243566244
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,8,0,1527,933,-0.01201667029
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,9,1,1538,1080,-0.005910586943
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,10,1,1540,1093,0.005537672947
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,11,1,99,66,0.04136579583
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,14,1,1382,839,0.05239317184
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,15,1,95,70,-0.1543687108
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,20,0,1398,691,0.02375150452
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,21,0,1492,649,0.0377973875
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,30,22,0,1491,638,0.01735660552
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,8,0,1527,933,0.01250078877
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,9,1,1538,1080,0.01844340084
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,10,1,1540,1093,-0.001059114335
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,11,1,99,66,-0.04710335675
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,14,1,1382,839,0.002866590731
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,15,1,95,70,-0.2330901974
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,20,0,1398,691,0.008319738117
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,21,0,1492,649,0.01545696565
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,45,22,0,1491,638,0.05251271679
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,8,0,1527,933,-0.04588254781
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,9,1,1538,1080,0.06119982041
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,10,1,1540,1093,0.01472605266
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,11,1,99,66,-0.1288968504
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,14,1,1382,839,0.005164740917
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,15,1,95,70,-0.1452794749
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,20,0,1398,691,0.03378096518
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,21,0,1492,649,0.02952734968
XAUUSD.DWX,LDN_AM_1030,IS,60,0.4,60,22,0,1491,638,0.07600987872
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,8,0,1527,672,-0.009695825134
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,9,1,1538,893,-0.02588217388
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,10,1,1540,899,-0.005476389095
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,11,1,99,54,-0.01625995824
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,14,1,1382,617,0.03248102995
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,15,1,95,53,-0.04672319483
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,20,0,1398,414,0.01776665916
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,21,0,1492,375,-0.02056095418
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,15,22,0,1491,356,0.00792869167
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,8,0,1527,672,0.006268725483
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,9,1,1538,893,-0.01470772257
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,10,1,1540,899,0.004173118907
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,11,1,99,54,0.0452781247
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,14,1,1382,617,0.06434055534
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,15,1,95,53,-0.2365083014
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,20,0,1398,414,0.01739620432
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,21,0,1492,375,0.01126271356
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,30,22,0,1491,356,0.0227337611
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,8,0,1527,672,0.005876136075
