ts_broker,kind,order_id,symbol,reason,raw
2026-07-29T15:12:54.935,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:55.037,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:55.281,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:55.330,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:55.733,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:55.833,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:55.886,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:56.889,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:57.030,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:57.343,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:57.430,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:57.637,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:57.881,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:58.535,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:58.634,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:58.786,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:58.839,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:59.589,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:59.790,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:12:59.841,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:00.045,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:00.092,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:00.387,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:00.600,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:00.648,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:01.746,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:02.453,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:02.540,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:02.691,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:03.547,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:03.593,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:03.998,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:04.394,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:04.443,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:04.518,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:04.551,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:05.044,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:05.096,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:05.196,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:06.698,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:08.752,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:09.103,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:09.212,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:09.298,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:10.404,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:10.454,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:10.517,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:10.555,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:11.110,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:11.157,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:11.672,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:11.758,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:12.861,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:15.158,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:15.228,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:15.324,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:15.818,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:17.158,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:20.969,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.269,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.319,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.373,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.414,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.516,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.570,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.637,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:21.726,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:22.515,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:22.563,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:22.713,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:23.174,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:23.220,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:23.282,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:31.180,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:31.231,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:31.326,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:31.578,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:31.736,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:33.037,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:33.071,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:33.184,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:33.923,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:34.179,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:34.223,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:34.271,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:34.526,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:34.680,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:34.971,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:35.271,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:35.373,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:39.078,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:39.129,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:39.629,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:40.076,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:42.230,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:46.332,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:47.033,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:48.240,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:48.300,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:48.359,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:48.386,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:48.888,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:49.187,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:49.237,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:49.334,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:49.393,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:49.442,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:50.136,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:50.381,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:50.486,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:51.136,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:51.188,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:51.336,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:51.494,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:51.535,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:51.935,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:51.986,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
2026-07-29T15:13:52.086,failed_modify,3169417771,GBPUSD,Invalid stops,"'4000090541': failed modify #3169417771 buy 0.19 GBPUSD sl: 1.32715, tp: 1.33888 -> sl: 1.33010, tp: 1.33888 [Invalid stops]"
