weekend_id,symbol,era,friday_close_utc,sunday_open_utc,friday_close,sunday_open,gap_raw,gap_pips,gap_dir,trade_side,atr_d1,gap_size_atr,high_5d,low_5d,range_5d,range_pos,range_bucket,is_conditioned,triggered,filled_by_timestop,filled_full_week,fill_time_utc,fill_elapsed_min,exit_reason,exit_time_utc,exit_price,mae_pips,mae_bp,gross_pnl_pips,gross_pnl_bp,spread_pips,net_pnl_pips,net_pnl_bp
2021-04-16_2021-04-18,AUDUSD.DWX,IS,2021-04-16T20:55:00Z,2021-04-18T21:05:00Z,0.77341,0.77279,-0.00062,-6.2,-1,LONG,0.00635,0.0976,0.77609,0.75847,0.01762,0.8479,UPPER_THIRD,1,0,0,1,2021-04-19T04:05:00Z,420,STOP,2021-04-18T23:00:00Z,0.77217,9.4,12.16,-6.2,-8.02,0.8,-7,-9.06
2021-04-23_2021-04-25,AUDUSD.DWX,IS,2021-04-23T20:50:00Z,2021-04-25T21:05:00Z,0.77487,0.77414,-0.00073,-7.3,-1,LONG,0.00683,0.1068,0.78159,0.76903,0.01256,0.465,MIDDLE_THIRD,0,0,1,1,2021-04-25T21:35:00Z,30,FILL,2021-04-25T21:35:00Z,0.77487,1.5,1.94,7.3,9.43,0.8,6.5,8.4
2021-04-30_2021-05-02,AUDUSD.DWX,IS,2021-04-30T20:55:00Z,2021-05-02T21:05:00Z,0.77107,0.7716,0.00053,5.3,1,SHORT,0.00711,0.0745,0.7818,0.76959,0.01221,0.1212,LOWER_THIRD,1,0,0,1,2021-05-03T05:30:00Z,505,STOP,2021-05-02T21:10:00Z,0.77213,6.3,8.16,-5.3,-6.87,0.8,-6.1,-7.91
2021-05-07_2021-05-09,AUDUSD.DWX,IS,2021-05-07T20:50:00Z,2021-05-09T21:05:00Z,0.78437,0.78517,0.0008,8,1,SHORT,0.00748,0.1069,0.78624,0.76747,0.01877,0.9004,UPPER_THIRD,0,0,0,1,2021-05-10T02:20:00Z,315,STOP,2021-05-09T23:45:00Z,0.78597,9,11.46,-8,-10.19,0.8,-8.8,-11.21
2021-05-14_2021-05-16,AUDUSD.DWX,IS,2021-05-14T20:55:00Z,2021-05-16T21:05:00Z,0.77825,0.77734,-0.00091,-9.1,-1,LONG,0.00728,0.125,0.78909,0.76881,0.02028,0.4655,MIDDLE_THIRD,0,0,1,1,2021-05-16T22:05:00Z,60,FILL,2021-05-16T22:05:00Z,0.77825,5.2,6.69,9.1,11.71,0.8,8.3,10.68
2021-05-21_2021-05-23,AUDUSD.DWX,IS,2021-05-21T20:55:00Z,2021-05-23T21:05:00Z,0.77307,0.7725,-0.00057,-5.7,-1,LONG,0.00728,0.0783,0.78135,0.77107,0.01028,0.1946,LOWER_THIRD,0,0,1,1,2021-05-23T22:45:00Z,100,FILL,2021-05-23T22:45:00Z,0.77307,2.1,2.72,5.7,7.38,0.8,4.9,6.34
2021-05-28_2021-05-30,AUDUSD.DWX,IS,2021-05-28T20:55:00Z,2021-05-30T21:05:00Z,0.77082,0.7705,-0.00032,-3.2,-1,LONG,0.00637,0.0502,0.77959,0.76773,0.01186,0.2605,LOWER_THIRD,0,0,1,1,2021-05-30T21:05:00Z,0,FILL,2021-05-30T21:05:00Z,0.77082,0,0,3.2,4.15,0.8,2.4,3.11
2021-06-04_2021-06-06,AUDUSD.DWX,IS,2021-06-04T20:50:00Z,2021-06-06T21:05:00Z,0.77431,0.77277,-0.00154,-15.4,-1,LONG,0.00636,0.2422,0.7773,0.76453,0.01277,0.7659,UPPER_THIRD,1,0,1,1,2021-06-06T21:15:00Z,10,FILL,2021-06-06T21:15:00Z,0.77431,1.5,1.94,15.4,19.93,0.8,14.6,18.89
2021-06-11_2021-06-13,AUDUSD.DWX,IS,2021-06-11T20:50:00Z,2021-06-13T21:05:00Z,0.77025,0.77046,0.00021,2.1,1,SHORT,0.00572,0.0367,0.77754,0.76882,0.00872,0.164,LOWER_THIRD,1,0,0,1,2021-06-14T00:05:00Z,180,STOP,2021-06-13T22:10:00Z,0.77067,3.3,4.28,-2.1,-2.73,0.8,-2.9,-3.76
2021-06-18_2021-06-20,AUDUSD.DWX,IS,2021-06-18T20:55:00Z,2021-06-20T21:05:00Z,0.74795,0.7483,0.00035,3.5,1,SHORT,0.00656,0.0533,0.77258,0.74788,0.0247,0.0028,LOWER_THIRD,1,0,0,1,2021-06-21T07:15:00Z,610,STOP,2021-06-20T22:00:00Z,0.74865,6.1,8.15,-3.5,-4.68,0.8,-4.3,-5.75
2021-06-25_2021-06-27,AUDUSD.DWX,IS,2021-06-25T20:50:00Z,2021-06-27T21:05:00Z,0.75928,0.75764,-0.00164,-16.4,-1,LONG,0.00599,0.2736,0.76166,0.74775,0.01391,0.8289,UPPER_THIRD,1,0,1,1,2021-06-27T22:00:00Z,55,FILL,2021-06-27T22:00:00Z,0.75928,0.2,0.26,16.4,21.65,0.8,15.6,20.59
2021-07-02_2021-07-04,AUDUSD.DWX,IS,2021-07-02T20:55:00Z,2021-07-04T21:05:00Z,0.75255,0.75198,-0.00057,-5.7,-1,LONG,0.00632,0.0901,0.76016,0.74443,0.01573,0.5162,MIDDLE_THIRD,0,0,1,1,2021-07-04T22:00:00Z,55,FILL,2021-07-04T22:00:00Z,0.75255,0,0,5.7,7.58,0.8,4.9,6.52
2021-07-09_2021-07-11,AUDUSD.DWX,IS,2021-07-09T20:55:00Z,2021-07-11T21:05:00Z,0.74901,0.7477,-0.00131,-13.1,-1,LONG,0.00612,0.2142,0.75988,0.74096,0.01892,0.4255,MIDDLE_THIRD,0,0,1,1,2021-07-11T21:15:00Z,10,FILL,2021-07-11T21:15:00Z,0.74901,0.1,0.13,13.1,17.52,0.8,12.3,16.45
2021-07-16_2021-07-18,AUDUSD.DWX,IS,2021-07-16T20:55:00Z,2021-07-18T21:05:00Z,0.73959,0.74006,0.00047,4.7,1,SHORT,0.00658,0.0714,0.75031,0.73923,0.01108,0.0325,LOWER_THIRD,1,0,0,1,2021-07-18T22:00:00Z,55,STOP,2021-07-18T21:50:00Z,0.74053,9.6,12.97,-4.7,-6.35,0.8,-5.5,-7.43
2021-07-23_2021-07-25,AUDUSD.DWX,IS,2021-07-23T20:50:00Z,2021-07-25T21:05:00Z,0.73628,0.7359,-0.00038,-3.8,-1,LONG,0.00696,0.0546,0.74102,0.72894,0.01208,0.6076,MIDDLE_THIRD,0,0,1,1,2021-07-25T21:05:00Z,0,FILL,2021-07-25T21:05:00Z,0.73628,0.4,0.54,3.8,5.16,0.8,3,4.08
2021-07-30_2021-08-01,AUDUSD.DWX,IS,2021-07-30T20:55:00Z,2021-08-01T21:05:00Z,0.73468,0.73295,-0.00173,-17.3,-1,LONG,0.00628,0.2754,0.74134,0.73167,0.00967,0.3113,LOWER_THIRD,0,0,1,1,2021-08-02T00:30:00Z,205,FILL,2021-08-02T00:30:00Z,0.73468,1,1.36,17.3,23.6,0.8,16.5,22.51
2021-08-06_2021-08-08,AUDUSD.DWX,IS,2021-08-06T20:55:00Z,2021-08-08T21:05:00Z,0.73534,0.7348,-0.00054,-5.4,-1,LONG,0.00567,0.0952,0.74265,0.73285,0.0098,0.2541,LOWER_THIRD,0,0,1,1,2021-08-08T21:10:00Z,5,FILL,2021-08-08T21:10:00Z,0.73534,0,0,5.4,7.35,0.8,4.6,6.26
2021-08-13_2021-08-15,AUDUSD.DWX,IS,2021-08-13T20:55:00Z,2021-08-15T21:05:00Z,0.73691,0.73616,-0.00075,-7.5,-1,LONG,0.00531,0.1413,0.73892,0.73158,0.00734,0.7262,UPPER_THIRD,1,0,1,1,2021-08-15T21:10:00Z,5,FILL,2021-08-15T21:10:00Z,0.73691,0,0,7.5,10.19,0.8,6.7,9.1
2021-08-20_2021-08-22,AUDUSD.DWX,IS,2021-08-20T20:55:00Z,2021-08-22T21:05:00Z,0.71394,0.71244,-0.0015,-15,-1,LONG,0.00567,0.2648,0.73728,0.71061,0.02667,0.1249,LOWER_THIRD,0,0,1,1,2021-08-22T21:10:00Z,5,FILL,2021-08-22T21:10:00Z,0.71394,1.3,1.82,15,21.05,0.8,14.2,19.93
2021-08-27_2021-08-29,AUDUSD.DWX,IS,2021-08-27T20:55:00Z,2021-08-29T21:05:00Z,0.73098,0.73041,-0.00057,-5.7,-1,LONG,0.00649,0.0878,0.73167,0.7112,0.02047,0.9663,UPPER_THIRD,1,0,1,1,2021-08-29T21:35:00Z,30,FILL,2021-08-29T21:35:00Z,0.73098,0,0,5.7,7.8,0.8,4.9,6.71
2021-09-03_2021-09-05,AUDUSD.DWX,IS,2021-09-03T20:55:00Z,2021-09-05T21:05:00Z,0.74496,0.74498,2e-05,0.2,1,SHORT,0.00681,0.0029,0.74782,0.72844,0.01938,0.8524,UPPER_THIRD,0,0,0,1,2021-09-05T22:40:00Z,95,STOP,2021-09-05T21:05:00Z,0.745,8.6,11.54,-0.2,-0.27,0.8,-1,-1.34
2021-09-10_2021-09-12,AUDUSD.DWX,IS,2021-09-10T20:55:00Z,2021-09-12T21:05:00Z,0.7353,0.73494,-0.00036,-3.6,-1,LONG,0.00606,0.0594,0.74688,0.73449,0.01239,0.0654,LOWER_THIRD,0,0,1,1,2021-09-12T21:05:00Z,0,FILL,2021-09-12T21:05:00Z,0.7353,0,0,3.6,4.9,0.8,2.8,3.81
2021-09-17_2021-09-19,AUDUSD.DWX,IS,2021-09-17T20:55:00Z,2021-09-19T21:05:00Z,0.72639,0.72615,-0.00024,-2.4,-1,LONG,0.00594,0.0404,0.73756,0.7262,0.01136,0.0167,LOWER_THIRD,0,0,1,1,2021-09-19T21:10:00Z,5,FILL,2021-09-19T21:10:00Z,0.72639,0,0,2.4,3.31,0.8,1.6,2.2
2021-09-24_2021-09-26,AUDUSD.DWX,IS,2021-09-24T20:55:00Z,2021-09-26T21:05:00Z,0.72607,0.72497,-0.0011,-11,-1,LONG,0.00634,0.1734,0.73166,0.72199,0.00967,0.4219,MIDDLE_THIRD,0,0,1,1,2021-09-26T21:45:00Z,40,FILL,2021-09-26T21:45:00Z,0.72607,0,0,11,15.17,0.8,10.2,14.07
2021-10-01_2021-10-03,AUDUSD.DWX,IS,2021-10-01T20:55:00Z,2021-10-03T21:05:00Z,0.72614,0.72609,-5e-05,-0.5,-1,LONG,0.00703,0.0071,0.73107,0.71701,0.01406,0.6494,MIDDLE_THIRD,0,0,0,1,2021-10-03T21:05:00Z,0,STOP,2021-10-03T21:05:00Z,0.72604,0.9,1.24,-0.5,-0.69,0.8,-1.3,-1.79
2021-10-08_2021-10-10,AUDUSD.DWX,IS,2021-10-08T20:55:00Z,2021-10-10T21:05:00Z,0.73092,0.73073,-0.00019,-1.9,-1,LONG,0.00703,0.027,0.73379,0.72258,0.01121,0.744,UPPER_THIRD,1,0,0,1,2021-10-10T22:00:00Z,55,STOP,2021-10-10T21:30:00Z,0.73054,3.1,4.24,-1.9,-2.6,0.8,-2.7,-3.69
2021-10-15_2021-10-17,AUDUSD.DWX,IS,2021-10-15T20:50:00Z,2021-10-17T21:05:00Z,0.74197,0.74149,-0.00048,-4.8,-1,LONG,0.00651,0.0738,0.744,0.7292,0.0148,0.8628,UPPER_THIRD,1,0,0,1,2021-10-17T21:35:00Z,30,STOP,2021-10-17T21:15:00Z,0.74101,4.9,6.61,-4.8,-6.47,0.8,-5.6,-7.55
2021-10-22_2021-10-24,AUDUSD.DWX,IS,2021-10-22T20:55:00Z,2021-10-24T21:05:00Z,0.74674,0.74644,-0.0003,-3,-1,LONG,0.00607,0.0494,0.75462,0.73784,0.01678,0.5304,MIDDLE_THIRD,0,0,1,1,2021-10-24T22:00:00Z,55,FILL,2021-10-24T22:00:00Z,0.74674,0.5,0.67,3,4.02,0.8,2.2,2.95
2021-10-29_2021-10-31,AUDUSD.DWX,IS,2021-10-29T20:50:00Z,2021-10-31T21:05:00Z,0.75206,0.75114,-0.00092,-9.2,-1,LONG,0.00575,0.1599,0.75556,0.74637,0.00919,0.6192,MIDDLE_THIRD,0,0,1,1,2021-11-01T00:00:00Z,175,FILL,2021-11-01T00:00:00Z,0.75206,1.2,1.6,9.2,12.25,0.8,8.4,11.18
2021-11-05_2021-11-07,AUDUSD.DWX,IS,2021-11-05T20:55:00Z,2021-11-07T22:05:00Z,0.74021,0.73954,-0.00067,-6.7,-1,LONG,0.00638,0.105,0.7536,0.73598,0.01762,0.2401,LOWER_THIRD,0,0,1,1,2021-11-07T22:10:00Z,5,FILL,2021-11-07T22:10:00Z,0.74021,0,0,6.7,9.06,0.8,5.9,7.98
2021-11-12_2021-11-14,AUDUSD.DWX,IS,2021-11-12T21:55:00Z,2021-11-14T22:05:00Z,0.73299,0.73252,-0.00047,-4.7,-1,LONG,0.00621,0.0756,0.74318,0.72764,0.01554,0.3443,MIDDLE_THIRD,0,0,1,1,2021-11-14T22:05:00Z,0,FILL,2021-11-14T22:05:00Z,0.73299,0,0,4.7,6.42,0.8,3.9,5.32
2021-11-19_2021-11-21,AUDUSD.DWX,IS,2021-11-19T21:55:00Z,2021-11-21T22:05:00Z,0.72341,0.72317,-0.00024,-2.4,-1,LONG,0.00626,0.0384,0.73705,0.72268,0.01437,0.0508,LOWER_THIRD,0,0,0,1,2021-11-21T23:05:00Z,60,STOP,2021-11-21T22:10:00Z,0.72293,3,4.15,-2.4,-3.32,0.8,-3.2,-4.42
2021-11-26_2021-11-28,AUDUSD.DWX,IS,2021-11-26T21:50:00Z,2021-11-28T22:05:00Z,0.71137,0.71301,0.00164,16.4,1,SHORT,0.00551,0.2978,0.72732,0.7112,0.01612,0.0105,LOWER_THIRD,1,0,0,1,2021-11-29T16:00:00Z,1075,STOP,2021-11-29T03:55:00Z,0.71465,16.5,23.14,-16.4,-23,0.8,-17.2,-24.12
2021-12-03_2021-12-05,AUDUSD.DWX,IS,2021-12-03T21:55:00Z,2021-12-05T22:05:00Z,0.69998,0.69969,-0.00029,-2.9,-1,LONG,0.00604,0.048,0.71729,0.69931,0.01798,0.0373,LOWER_THIRD,0,0,1,1,2021-12-05T22:05:00Z,0,FILL,2021-12-05T22:05:00Z,0.69998,0.1,0.14,2.9,4.14,0.8,2.1,3
2021-12-10_2021-12-12,AUDUSD.DWX,IS,2021-12-10T21:50:00Z,2021-12-12T22:05:00Z,0.71716,0.71673,-0.00043,-4.3,-1,LONG,0.00625,0.0688,0.71866,0.69968,0.01898,0.921,UPPER_THIRD,1,0,0,1,2021-12-12T23:40:00Z,95,STOP,2021-12-12T22:05:00Z,0.7163,6.4,8.93,-4.3,-6,0.8,-5.1,-7.12
2021-12-17_2021-12-19,AUDUSD.DWX,IS,2021-12-17T21:50:00Z,2021-12-19T22:05:00Z,0.71258,0.71277,0.00019,1.9,1,SHORT,0.00698,0.0272,0.72237,0.70902,0.01335,0.2667,LOWER_THIRD,1,0,0,1,2021-12-19T23:00:00Z,55,STOP,2021-12-19T22:05:00Z,0.71296,2.2,3.09,-1.9,-2.67,0.8,-2.7,-3.79
2021-12-24_2021-12-26,AUDUSD.DWX,IS,2021-12-24T21:50:00Z,2021-12-26T22:05:00Z,0.72197,0.72208,0.00011,1.1,1,SHORT,0.00631,0.0174,0.72515,0.70824,0.01691,0.8119,UPPER_THIRD,0,0,0,1,2021-12-26T22:55:00Z,50,STOP,2021-12-26T22:05:00Z,0.72219,5.1,7.06,-1.1,-1.52,0.8,-1.9,-2.63
2021-12-31_2022-01-02,AUDUSD.DWX,IS,2021-12-31T21:50:00Z,2022-01-02T22:05:00Z,0.7272,0.7255,-0.0017,-17,-1,LONG,0.00555,0.3062,0.72777,0.72056,0.00721,0.9209,UPPER_THIRD,1,1,1,1,2022-01-02T23:00:00Z,55,FILL,2022-01-02T23:00:00Z,0.7272,0.3,0.41,17,23.43,0.8,16.2,22.33
2022-01-07_2022-01-09,AUDUSD.DWX,IS,2022-01-07T21:50:00Z,2022-01-09T22:05:00Z,0.71811,0.71675,-0.00136,-13.6,-1,LONG,0.00575,0.2366,0.7277,0.71296,0.01474,0.3494,MIDDLE_THIRD,0,0,1,1,2022-01-09T23:00:00Z,55,FILL,2022-01-09T23:00:00Z,0.71811,0.9,1.26,13.6,18.97,0.8,12.8,17.86
2022-01-14_2022-01-16,AUDUSD.DWX,IS,2022-01-14T21:55:00Z,2022-01-16T22:05:00Z,0.72166,0.72175,9e-05,0.9,1,SHORT,0.00616,0.0146,0.73142,0.71489,0.01653,0.4096,MIDDLE_THIRD,0,0,0,1,2022-01-16T22:15:00Z,10,STOP,2022-01-16T22:10:00Z,0.72184,6.2,8.59,-0.9,-1.25,0.8,-1.7,-2.36
2022-01-21_2022-01-23,AUDUSD.DWX,IS,2022-01-21T21:55:00Z,2022-01-23T22:05:00Z,0.71751,0.71711,-0.0004,-4,-1,LONG,0.00625,0.064,0.72763,0.717,0.01063,0.048,LOWER_THIRD,0,0,1,1,2022-01-23T22:10:00Z,5,FILL,2022-01-23T22:10:00Z,0.71751,0,0,4,5.58,0.8,3.2,4.46
2022-01-28_2022-01-30,AUDUSD.DWX,IS,2022-01-28T21:55:00Z,2022-01-30T22:05:00Z,0.69955,0.69898,-0.00057,-5.7,-1,LONG,0.00701,0.0814,0.71878,0.69674,0.02204,0.1275,LOWER_THIRD,0,0,1,1,2022-01-30T22:40:00Z,35,FILL,2022-01-30T22:40:00Z,0.69955,1.5,2.15,5.7,8.15,0.8,4.9,7.01
2022-02-04_2022-02-06,AUDUSD.DWX,IS,2022-02-04T21:55:00Z,2022-02-06T22:05:00Z,0.70758,0.70799,0.00041,4.1,1,SHORT,0.00748,0.0548,0.71682,0.6987,0.01812,0.4901,MIDDLE_THIRD,0,0,1,1,2022-02-06T22:10:00Z,5,FILL,2022-02-06T22:10:00Z,0.70758,1.4,1.98,4.1,5.79,0.8,3.3,4.66
2022-02-11_2022-02-13,AUDUSD.DWX,IS,2022-02-11T21:55:00Z,2022-02-13T22:05:00Z,0.7136,0.71285,-0.00075,-7.5,-1,LONG,0.00743,0.1009,0.72486,0.70651,0.01835,0.3864,MIDDLE_THIRD,0,0,1,1,2022-02-13T23:00:00Z,55,FILL,2022-02-13T23:00:00Z,0.7136,2.6,3.65,7.5,10.52,0.8,6.7,9.4
2022-02-18_2022-02-20,AUDUSD.DWX,IS,2022-02-18T21:55:00Z,2022-02-20T22:05:00Z,0.71771,0.71735,-0.00036,-3.6,-1,LONG,0.00675,0.0533,0.72278,0.7086,0.01418,0.6425,MIDDLE_THIRD,0,0,1,1,2022-02-20T22:10:00Z,5,FILL,2022-02-20T22:10:00Z,0.71771,2.5,3.49,3.6,5.02,0.8,2.8,3.9
2022-02-25_2022-02-27,AUDUSD.DWX,IS,2022-02-25T21:55:00Z,2022-02-27T22:05:00Z,0.72318,0.7182,-0.00498,-49.8,-1,LONG,0.00717,0.6946,0.72838,0.70945,0.01893,0.7253,UPPER_THIRD,1,1,0,1,2022-02-28T14:00:00Z,955,TIMESTOP,2022-02-28T12:00:00Z,0.72142,14.5,20.19,32.2,44.83,0.8,31.4,43.72
2022-03-04_2022-03-06,AUDUSD.DWX,IS,2022-03-04T21:50:00Z,2022-03-06T22:05:00Z,0.73739,0.73756,0.00017,1.7,1,SHORT,0.00738,0.023,0.73805,0.71675,0.0213,0.969,UPPER_THIRD,0,0,1,1,2022-03-06T22:05:00Z,0,FILL,2022-03-06T22:05:00Z,0.73739,0.1,0.14,1.7,2.3,0.8,0.9,1.22
2022-03-11_2022-03-13,AUDUSD.DWX,IS,2022-03-11T21:55:00Z,2022-03-13T21:05:00Z,0.72933,0.72856,-0.00077,-7.7,-1,LONG,0.00858,0.0898,0.74413,0.72451,0.01962,0.2457,LOWER_THIRD,0,0,1,1,2022-03-13T23:15:00Z,130,FILL,2022-03-13T23:15:00Z,0.72933,1.2,1.65,7.7,10.57,0.8,6.9,9.47
2022-03-18_2022-03-20,AUDUSD.DWX,IS,2022-03-18T20:55:00Z,2022-03-20T21:05:00Z,0.74119,0.74008,-0.00111,-11.1,-1,LONG,0.00855,0.1298,0.74178,0.71654,0.02524,0.9766,UPPER_THIRD,1,0,1,1,2022-03-20T21:10:00Z,5,FILL,2022-03-20T21:10:00Z,0.74119,0,0,11.1,15,0.8,10.3,13.92
2022-03-25_2022-03-27,AUDUSD.DWX,IS,2022-03-25T20:50:00Z,2022-03-27T21:05:00Z,0.75154,0.75069,-0.00085,-8.5,-1,LONG,0.00792,0.1074,0.75366,0.73736,0.0163,0.8699,UPPER_THIRD,1,0,1,1,2022-03-27T21:10:00Z,5,FILL,2022-03-27T21:10:00Z,0.75154,0.8,1.07,8.5,11.32,0.8,7.7,10.26
2022-04-01_2022-04-03,AUDUSD.DWX,IS,2022-04-01T20:50:00Z,2022-04-03T21:05:00Z,0.74957,0.74863,-0.00094,-9.4,-1,LONG,0.00666,0.1411,0.75402,0.74559,0.00843,0.4721,MIDDLE_THIRD,0,0,1,1,2022-04-03T21:50:00Z,45,FILL,2022-04-03T21:50:00Z,0.74957,0,0,9.4,12.56,0.8,8.6,11.49
2022-04-08_2022-04-10,AUDUSD.DWX,IS,2022-04-08T20:50:00Z,2022-04-10T21:05:00Z,0.74593,0.74566,-0.00027,-2.7,-1,LONG,0.00686,0.0394,0.76612,0.74262,0.0235,0.1409,LOWER_THIRD,0,0,1,1,2022-04-10T21:10:00Z,5,FILL,2022-04-10T21:10:00Z,0.74593,0.9,1.21,2.7,3.62,0.8,1.9,2.55
2022-04-15_2022-04-17,AUDUSD.DWX,IS,2022-04-15T20:45:00Z,2022-04-17T21:05:00Z,0.73907,0.73908,1e-05,0.1,1,SHORT,0.00685,0.0015,0.74934,0.73897,0.01037,0.0096,LOWER_THIRD,1,0,0,1,2022-04-18T00:15:00Z,190,STOP,2022-04-17T21:05:00Z,0.73909,1,1.35,-0.1,-0.14,0.8,-0.9,-1.22
2022-04-22_2022-04-24,AUDUSD.DWX,IS,2022-04-22T20:55:00Z,2022-04-24T21:05:00Z,0.72436,0.72473,0.00037,3.7,1,SHORT,0.00799,0.0463,0.7458,0.72346,0.02234,0.0403,LOWER_THIRD,1,0,1,1,2022-04-24T21:15:00Z,10,FILL,2022-04-24T21:15:00Z,0.72436,1.3,1.79,3.7,5.11,0.8,2.9,4
2022-04-29_2022-05-01,AUDUSD.DWX,IS,2022-04-29T20:55:00Z,2022-05-01T21:05:00Z,0.70602,0.7062,0.00018,1.8,1,SHORT,0.009,0.02,0.72518,0.70549,0.01969,0.0269,LOWER_THIRD,1,0,0,1,2022-05-01T22:30:00Z,85,STOP,2022-05-01T21:05:00Z,0.70638,7.1,10.05,-1.8,-2.55,0.8,-2.6,-3.68
2022-05-06_2022-05-08,AUDUSD.DWX,IS,2022-05-06T20:50:00Z,2022-05-08T21:05:00Z,0.70701,0.70658,-0.00043,-4.3,-1,LONG,0.01084,0.0397,0.72661,0.70299,0.02362,0.1702,LOWER_THIRD,0,0,1,1,2022-05-08T21:30:00Z,25,FILL,2022-05-08T21:30:00Z,0.70701,0,0,4.3,6.09,0.8,3.5,4.95
2022-05-13_2022-05-15,AUDUSD.DWX,IS,2022-05-13T20:55:00Z,2022-05-15T21:05:00Z,0.69393,0.69221,-0.00172,-17.2,-1,LONG,0.01117,0.1539,0.70715,0.68288,0.02427,0.4553,MIDDLE_THIRD,0,0,1,1,2022-05-15T22:00:00Z,55,FILL,2022-05-15T22:00:00Z,0.69393,0,0,17.2,24.85,0.8,16.4,23.69
2022-05-20_2022-05-22,AUDUSD.DWX,IS,2022-05-20T20:55:00Z,2022-05-22T21:05:00Z,0.70451,0.70416,-0.00035,-3.5,-1,LONG,0.01114,0.0314,0.70736,0.6872,0.02016,0.8586,UPPER_THIRD,1,0,1,1,2022-05-22T21:05:00Z,0,FILL,2022-05-22T21:05:00Z,0.70451,0.8,1.14,3.5,4.97,0.8,2.7,3.83
2022-05-27_2022-05-29,AUDUSD.DWX,IS,2022-05-27T20:50:00Z,2022-05-29T21:05:00Z,0.71581,0.71574,-7e-05,-0.7,-1,LONG,0.00891,0.0079,0.71667,0.70354,0.01313,0.9345,UPPER_THIRD,1,0,1,1,2022-05-29T21:05:00Z,0,FILL,2022-05-29T21:05:00Z,0.71581,0.1,0.14,0.7,0.98,0.8,-0.1,-0.14
2022-06-03_2022-06-05,AUDUSD.DWX,IS,2022-06-03T20:55:00Z,2022-06-05T21:05:00Z,0.72075,0.72109,0.00034,3.4,1,SHORT,0.00794,0.0428,0.72829,0.71405,0.01424,0.4705,MIDDLE_THIRD,0,0,1,1,2022-06-05T22:00:00Z,55,FILL,2022-06-05T22:00:00Z,0.72075,1,1.39,3.4,4.72,0.8,2.6,3.61
2022-06-10_2022-06-12,AUDUSD.DWX,IS,2022-06-10T20:50:00Z,2022-06-12T21:05:00Z,0.70434,0.70375,-0.00059,-5.9,-1,LONG,0.00757,0.0779,0.72471,0.70375,0.02096,0.0281,LOWER_THIRD,0,0,1,1,2022-06-12T21:15:00Z,10,FILL,2022-06-12T21:15:00Z,0.70434,0,0,5.9,8.38,0.8,5.1,7.25
2022-06-17_2022-06-19,AUDUSD.DWX,IS,2022-06-17T20:50:00Z,2022-06-19T21:05:00Z,0.69367,0.69171,-0.00196,-19.6,-1,LONG,0.01023,0.1916,0.70689,0.68502,0.02187,0.3955,MIDDLE_THIRD,0,0,1,1,2022-06-19T22:00:00Z,55,FILL,2022-06-19T22:00:00Z,0.69367,0,0,19.6,28.34,0.8,18.8,27.18
2022-06-24_2022-06-26,AUDUSD.DWX,IS,2022-06-24T20:50:00Z,2022-06-26T21:05:00Z,0.69427,0.6942,-7e-05,-0.7,-1,LONG,0.01008,0.0069,0.69959,0.68688,0.01271,0.5814,MIDDLE_THIRD,0,0,1,1,2022-06-26T21:15:00Z,10,FILL,2022-06-26T21:15:00Z,0.69427,0.5,0.72,0.7,1.01,0.8,-0.1,-0.14
2022-07-01_2022-07-03,AUDUSD.DWX,IS,2022-07-01T20:50:00Z,2022-07-03T21:05:00Z,0.68151,0.681,-0.00051,-5.1,-1,LONG,0.00926,0.0551,0.69643,0.67636,0.02007,0.2566,LOWER_THIRD,0,0,1,1,2022-07-03T22:00:00Z,55,FILL,2022-07-03T22:00:00Z,0.68151,1.2,1.76,5.1,7.49,0.8,4.3,6.31
2022-07-08_2022-07-10,AUDUSD.DWX,IS,2022-07-08T20:50:00Z,2022-07-10T21:05:00Z,0.68526,0.6846,-0.00066,-6.6,-1,LONG,0.008,0.0825,0.68947,0.67615,0.01332,0.6839,UPPER_THIRD,1,0,0,1,2022-07-10T21:20:00Z,15,STOP,2022-07-10T21:10:00Z,0.68394,6.8,9.93,-6.6,-9.64,0.8,-7.4,-10.81
2022-07-15_2022-07-17,AUDUSD.DWX,IS,2022-07-15T20:55:00Z,2022-07-17T21:05:00Z,0.67914,0.6784,-0.00074,-7.4,-1,LONG,0.00902,0.0821,0.68543,0.66814,0.01729,0.6362,MIDDLE_THIRD,0,0,1,1,2022-07-17T22:00:00Z,55,FILL,2022-07-17T22:00:00Z,0.67914,0,0,7.4,10.91,0.8,6.6,9.73
2022-07-22_2022-07-24,AUDUSD.DWX,IS,2022-07-22T20:50:00Z,2022-07-24T21:05:00Z,0.69248,0.69221,-0.00027,-2.7,-1,LONG,0.00887,0.0304,0.69773,0.6784,0.01933,0.7284,UPPER_THIRD,1,0,1,1,2022-07-24T21:35:00Z,30,FILL,2022-07-24T21:35:00Z,0.69248,0,0,2.7,3.9,0.8,1.9,2.74
2022-07-29_2022-07-31,AUDUSD.DWX,IS,2022-07-29T20:50:00Z,2022-07-31T21:05:00Z,0.6993,0.69763,-0.00167,-16.7,-1,LONG,0.00833,0.2004,0.70315,0.68781,0.01534,0.749,UPPER_THIRD,1,0,1,1,2022-08-01T02:25:00Z,320,FILL,2022-08-01T02:25:00Z,0.6993,8,11.47,16.7,23.94,0.8,15.9,22.79
