symbol,export_status,count_evidence,chunk_start_utc,chunk_end_utc,chunk_start_epoch,chunk_end_epoch,ticks_copied,status,intersects_gap,source_journal
XAGUSD.DWX,COMPLETE,USABLE,2025-10-15T03:00:00Z,2025-10-22T03:00:00Z,1760497200,1761102000,1352161,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAGUSD.DWX_M1_chunks.csv
XAGUSD.DWX,COMPLETE,USABLE,2025-10-22T03:00:00Z,2025-10-29T03:00:00Z,1761102000,1761706800,1235484,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAGUSD.DWX_M1_chunks.csv
XAGUSD.DWX,COMPLETE,USABLE,2025-10-29T03:00:00Z,2025-11-05T03:00:00Z,1761706800,1762311600,1118770,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAGUSD.DWX_M1_chunks.csv
XAGUSD.DWX,COMPLETE,USABLE,2025-11-05T03:00:00Z,2025-11-12T03:00:00Z,1762311600,1762916400,961210,OK,False,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAGUSD.DWX_M1_chunks.csv
XAUUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-01T03:00:00Z,2025-10-08T03:00:00Z,1759287600,1759892400,384,OK,False,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAUUSD.DWX_M1_chunks.csv
XAUUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-08T03:00:00Z,2025-10-15T03:00:00Z,1759892400,1760497200,512,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAUUSD.DWX_M1_chunks.csv
XAUUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-15T03:00:00Z,2025-10-22T03:00:00Z,1760497200,1761102000,512,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAUUSD.DWX_M1_chunks.csv
XAUUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-22T03:00:00Z,2025-10-29T03:00:00Z,1761102000,1761706800,512,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAUUSD.DWX_M1_chunks.csv
XAUUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-29T03:00:00Z,2025-11-05T03:00:00Z,1761706800,1762311600,384,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAUUSD.DWX_M1_chunks.csv
XAUUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-11-05T03:00:00Z,2025-11-12T03:00:00Z,1762311600,1762916400,384,OK,False,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XAUUSD.DWX_M1_chunks.csv
XNGUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-01T03:00:00Z,2025-10-08T03:00:00Z,1759287600,1759892400,0,ZERO_TICK_CHUNK,False,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XNGUSD.DWX_M1_chunks.csv
XNGUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-08T03:00:00Z,2025-10-15T03:00:00Z,1759892400,1760497200,0,ZERO_TICK_CHUNK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XNGUSD.DWX_M1_chunks.csv
XNGUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-15T03:00:00Z,2025-10-22T03:00:00Z,1760497200,1761102000,0,ZERO_TICK_CHUNK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XNGUSD.DWX_M1_chunks.csv
XNGUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-22T03:00:00Z,2025-10-29T03:00:00Z,1761102000,1761706800,0,ZERO_TICK_CHUNK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XNGUSD.DWX_M1_chunks.csv
XNGUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-10-29T03:00:00Z,2025-11-05T03:00:00Z,1761706800,1762311600,0,ZERO_TICK_CHUNK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XNGUSD.DWX_M1_chunks.csv
XNGUSD.DWX,SHORT_READ,UNJUDGEABLE,2025-11-05T03:00:00Z,2025-11-12T03:00:00Z,1762311600,1762916400,0,ZERO_TICK_CHUNK,False,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XNGUSD.DWX_M1_chunks.csv
XTIUSD.DWX,COMPLETE,USABLE,2025-10-01T03:00:00Z,2025-10-08T03:00:00Z,1759287600,1759892400,239211,OK,False,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XTIUSD.DWX_M1_chunks.csv
XTIUSD.DWX,COMPLETE,USABLE,2025-10-08T03:00:00Z,2025-10-15T03:00:00Z,1759892400,1760497200,260760,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XTIUSD.DWX_M1_chunks.csv
XTIUSD.DWX,COMPLETE,USABLE,2025-10-15T03:00:00Z,2025-10-22T03:00:00Z,1760497200,1761102000,264043,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XTIUSD.DWX_M1_chunks.csv
XTIUSD.DWX,COMPLETE,USABLE,2025-10-22T03:00:00Z,2025-10-29T03:00:00Z,1761102000,1761706800,343322,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XTIUSD.DWX_M1_chunks.csv
XTIUSD.DWX,COMPLETE,USABLE,2025-10-29T03:00:00Z,2025-11-05T03:00:00Z,1761706800,1762311600,248623,OK,True,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XTIUSD.DWX_M1_chunks.csv
XTIUSD.DWX,COMPLETE,USABLE,2025-11-05T03:00:00Z,2025-11-12T03:00:00Z,1762311600,1762916400,247397,OK,False,D:\QM\reports\dukascopy\reconciliation_inputs\dwx_m1\20260915_063500\raw\XTIUSD.DWX_M1_chunks.csv
