ea_id,symbol,build_hash,setfile_hash,gate,phase,n,pass,econ_fail,infra,invalid,stale,other,valid
QM5_1251,AUDUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,55fcd4beeb421bdfbbd58c299672974cfb871362e8e903c413c72ef904d98136,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,AUDUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,ddbe3054bfc2c359433f8622976c8d0ce77b5303c74a409ac9080c7b6145b219,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,EURUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,999ec26f5d2cf66def513474a01e948dc3bf6729f2457f349168323b0b8e4437,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,EURUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,b7dea23482e73bd522a02c94a1da6bdce12ad75c396d46b5c4261c419b0980f2,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,GBPUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,365d1fb6f90db080dae68be83cad0b88054c2bdaa88613c138ac1a40bb2063ec,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,GBPUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,872721195bcefb21407de7165acbffa22878ede5e3e3a554f2245738b7a58699,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,GDAXI.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,9ff61e2428bfc6972fc73de95f303993cd8f665ced0cef617df52dcaa07a1ceb,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,NDX.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,901897b7fc72d4a462ec5a5dadb054bd6cc275959a31e3167f70f2a4ce0747c7,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,NZDUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,c344facef5f2e1e5f0ddc466d915ef4608f71d88ffae37be748734602ebbd857,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,NZDUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,e80f860e82fc8eec19fe1215fcab58a8a3fe47a17e3d3c497078f1f4043f2cd9,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,UK100.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,a5eb8ead1c01aebfe40d255ce762adc5e463dc250d95ce06bf2641f9223392a6,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,USDCAD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,c3f3dd14a8287ff743354dee002337361f09d91790d0ecf7a774fc5800eefe2a,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,USDCAD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,c6e88a5efcf4ffd99d0401c1a5203c9ee3f6afc1f13f5b60431bf0a67d00d827,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,USDJPY.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,a7972d88769168fe2732554d0f6c997e02e4492f435b1b3c18eee9d5f50845f2,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,USDJPY.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,adbab6eb98d5ac5d3927353ee205060d3bd13cd845d6de5e8658c87bc06a3593,Q02,Q02,1,0,0,1,0,0,0,0
QM5_1251,WS30.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,2d8b9625f404709478e421c552eb33b2abbab93a54fac5b8879ac4104c80ae15,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,XAUUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,f535a5de5189643c3d8e012744cc079687fc7d7d07ef38741d6dced0481f62d0,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1251,XTIUSD.DWX,2be7406033d06bc86a1386f9b180ce704e3212504f6c1c4028484d28e0bd875c,17b003f9081953e7110e82d82f7a3cb79f1889f191d84c350b61426bb2b84255,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12511,XTIUSD.DWX,31d46627fa95928d0c78c32f5ada1ea6dbf3f390810539d29bb56e5245740329,0494bd46e99cfdc68732981d5c35f8f93419a584f1c882dc00f716eea43ee7f1,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12512,AUDUSD.DWX,bb31cb2b92679e02916ba8e9b63b749d9c51af0e9b6474057f477604a8b21a1c,d50f51c957d9fa8b24ed57589c34340c969876530ecd9000b86b4101530e760c,Q02,Q02,5,1,0,4,0,0,0,1
QM5_12512,EURJPY.DWX,bb31cb2b92679e02916ba8e9b63b749d9c51af0e9b6474057f477604a8b21a1c,6e72dbc7a0a3198e8a57255127a58c9c82c8f41ae6f29f51cb9621a56b448d2b,Q02,Q02,11,1,0,10,0,0,0,1
QM5_12512,EURUSD.DWX,bb31cb2b92679e02916ba8e9b63b749d9c51af0e9b6474057f477604a8b21a1c,0951b332933bf353b07ea33660569ae5ec4f9962a4d818258571ee48d27fcfd4,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12512,GBPJPY.DWX,bb31cb2b92679e02916ba8e9b63b749d9c51af0e9b6474057f477604a8b21a1c,34747081a1190bf6161cb4de75ce7962bca6790531f3ec3ab3c6cbad123edb43,Q02,Q02,10,1,0,9,0,0,0,1
QM5_12512,GBPUSD.DWX,bb31cb2b92679e02916ba8e9b63b749d9c51af0e9b6474057f477604a8b21a1c,e5896bc2aa5f7629ae2db1e8799800d86dc994414b4641be9935d6151082dcb6,Q02,Q02,3,1,0,2,0,0,0,1
QM5_12512,NZDUSD.DWX,bb31cb2b92679e02916ba8e9b63b749d9c51af0e9b6474057f477604a8b21a1c,07901a5fecc8a342b428f13149c9b37f46fab0c38983f9a204358dd6a6357cfd,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12516,GBPUSD.DWX,9ca535bd1382d90cc994a26d84495df9f73daae42f927a95d3fe6b1fef6146a9,fb0ef7f39b79f5ad8a945bc99e409b8bfd4ee01fe961263599a8421ced7a2ee0,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12517,GBPUSD.DWX,cccac97cfd98c8018e8caedd045bb6ebd52c3ddcf1b324b22415a757e924c404,b16a2dc4cefd001ca936c6a4fdb7d8fe09a3b9dce7277fe442282955297ad543,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12524,EURUSD.DWX,c7042c823abe7ba1ccc1b0c9e19a09e555cab2338373f987e60ef732447a1091,3e92608f190dcc7f33ab177e11bea5ffa8cd6b9242e74220345a4cf35e98792e,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12524,EURUSD.DWX,c7042c823abe7ba1ccc1b0c9e19a09e555cab2338373f987e60ef732447a1091,3e92608f190dcc7f33ab177e11bea5ffa8cd6b9242e74220345a4cf35e98792e,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12524,GBPUSD.DWX,c7042c823abe7ba1ccc1b0c9e19a09e555cab2338373f987e60ef732447a1091,1ed39e01943a9d22c6a2cd4b128a3c836a5310c1ecfb9ebf31e488b60e063088,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12524,GBPUSD.DWX,c7042c823abe7ba1ccc1b0c9e19a09e555cab2338373f987e60ef732447a1091,1ed39e01943a9d22c6a2cd4b128a3c836a5310c1ecfb9ebf31e488b60e063088,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12528,AUDUSD.DWX,23b611beac92cb2eb5a1832fd94c8e968e57eeb08939da773af01206cc4c9e5f,f0d57ee918d07068e30671da5ace734f5ce70d9291a4a2bda718f88f73853839,Q02,Q02,2,1,0,1,0,0,0,1
QM5_12528,USDCAD.DWX,23b611beac92cb2eb5a1832fd94c8e968e57eeb08939da773af01206cc4c9e5f,c0b985ebc560a2a949455f114e9d101b64da7afa33cdcd8766112990062cdb58,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12528,WS30.DWX,23b611beac92cb2eb5a1832fd94c8e968e57eeb08939da773af01206cc4c9e5f,b5ac37d9ac556e25c7468e6c9c83aaa4bdf7dbeac26a7f5557c03e0a22e4ba6c,Q03,Q03,7,0,0,7,0,0,0,0
QM5_12529,NDX.DWX,9d51bc2c5ade8f22f3f19238691bcc8c79fe4ded2e683d4b71448fc9af4954d6,efac2ad04c3682832deac9bab7ab37187d3e947866935cae3a616051d4f7e750,Q02,Q02,2,0,1,1,0,0,0,0
QM5_1253,NDX.DWX,acce4c2b586e927b81dd85971d6a34e460619ad222eaaa8ccfb2e762270135dd,3972c67f2d3039304b6b8eb70c9d2a3c52b9668df3727c39a249d20f6b3397a4,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12531,AUDUSD.DWX,814ab79cc5b58aa7167c8be12bb22ba82e0495f6a6c43c211d783c347681f581,a1d32d9309ed342ec13e2e33031c523a0cfa0d95d6a5f955a11f5e7c5e6c2957,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12531,GBPUSD.DWX,814ab79cc5b58aa7167c8be12bb22ba82e0495f6a6c43c211d783c347681f581,f698cf89f4570bfc4aaf12b1a0e5389194423bd4abda10bfff4aaf1ecfbadfa1,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12531,NDX.DWX,814ab79cc5b58aa7167c8be12bb22ba82e0495f6a6c43c211d783c347681f581,01e1439b1faee2c1937dfec803c1dc1530b34c8343f8bd26bb1c78a4d7bc81e5,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12531,USDCAD.DWX,814ab79cc5b58aa7167c8be12bb22ba82e0495f6a6c43c211d783c347681f581,bf04f5ab45bbf3fcc37b658478254606fadd3dd9feec5396ea4f7c0e155f9704,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12531,USDJPY.DWX,814ab79cc5b58aa7167c8be12bb22ba82e0495f6a6c43c211d783c347681f581,7893971d4aa8f1681b6b08f428e4313582e4f34e99eeb42570ca913025e95b36,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12531,WS30.DWX,814ab79cc5b58aa7167c8be12bb22ba82e0495f6a6c43c211d783c347681f581,089afb34c3709c655513b54c4d06436d163433bc0eb5c764d403cb8eaeb1c66a,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12531,XAUUSD.DWX,814ab79cc5b58aa7167c8be12bb22ba82e0495f6a6c43c211d783c347681f581,1a7ceb653a33a59ae75a618b3831082fe5fee32e92b1299363453f700fc710be,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12533,QM5_12533_EURJPY_GBPJPY_COINTEGRATION_D1,6a0d2ae9f3d75a1915be4a7a4c6f9a1d22944434f586cdba17020c72737377c4,,Q02,Q02,1,0,0,1,0,0,0,0
QM5_12534,GBPUSD.DWX,ec6374813b01935fe5456db988a474fd9c696cbc47fa39dce1921bca59166574,6087192b30bd5754c6d07d3b2a6f1d7de99a10adf90df4abf33fe31f9f271ac7,Q04,Q04,1,0,1,0,0,0,0,0
QM5_12535,GDAXI.DWX,33426c3a94a83e00d92f19c2e1038cfa10dfb4e36f2584d615777f495f318d10,1107563df8bc60e04c852ae25fcc57c494826a132eb175f857de2ed4b0c78cfe,Q02,Q02,2,0,0,2,0,0,0,0
QM5_12538,AUDUSD.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,ec78b5b748ff9465bb9ff3ea9be6d3c5243364c5a52ce414931ead39b1401690,Q02,Q02,1,0,0,0,0,0,1,0
QM5_12538,AUDUSD.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,eb108f05930d16f9870cb5b3cedf978669904ba6bf4892c5908f0936071cf094,Q02,Q02,5,0,0,5,0,0,0,0
QM5_12538,EURJPY.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,4b4ad3559d41be24a341e361262decf80de7ed03aa2ec5a50d390d770e238e96,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12538,EURJPY.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,17e01b9e3fed32014f0395617db62e263b6cca3c480d81ac209ad500ac9af9b7,Q02,Q02,5,0,0,5,0,0,0,0
QM5_12538,EURUSD.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,4cf46cf7200dcc5c704e9ded7140bb002e077f7dbb7b63409eb822cd3af2534e,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12538,EURUSD.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,34d729135705cfd50ad7d476af1529175c9db7f791ffae0a74f795a5c152bcbf,Q02,Q02,3,0,0,3,0,0,0,0
QM5_12538,GBPJPY.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,5826fe906bc47b8b4a99aa9fb32f1fe3a69fb0d6e0f906f7766b5bcff52f05e1,Q02,Q02,1,0,0,0,0,0,1,0
QM5_12538,GBPJPY.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,e3513caf5c02684fed56cbec6e10f87e6d187f73b407ae260158d30348f5b3a5,Q02,Q02,5,0,0,5,0,0,0,0
QM5_12538,GBPUSD.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,8f8b4e84e2ddd94bb618d90f99169f3776e915787339c40a1821bf32b2f2af46,Q02,Q02,1,0,0,0,0,0,1,0
QM5_12538,GBPUSD.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,b80284fa956fa180021b5d2cc42d698661de148ca3dd08659e6c10b2a5a0e570,Q02,Q02,5,0,0,5,0,0,0,0
QM5_12538,NZDUSD.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,8143fc09db751bcb4f895bee69a350dc7873e6760bd3b980512b4773ac1e5d13,Q02,Q02,1,0,0,0,0,0,1,0
QM5_12538,NZDUSD.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,6a2729bce630555c246a66130fd7893a1c369d7d18cbc72b2b2302b2a3d2f985,Q02,Q02,5,0,0,5,0,0,0,0
QM5_12538,USDCAD.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,6dceed052238a1a43a31ac046ced330ec90aea4f496be1b323eca704dc96e6a0,Q02,Q02,1,0,0,0,0,0,1,0
QM5_12538,USDCAD.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,a95701a145c3576bb49e0ef3e3c5a76c919561a35012015e5d0809e672767ae8,Q02,Q02,5,0,0,5,0,0,0,0
QM5_12538,USDCHF.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,300e27c8a0f9de2df0a8efbbec3e901d84e34981e6b140d9dd99f3de3c3bccd3,Q02,Q02,1,0,0,0,0,0,1,0
QM5_12538,USDCHF.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,61b7cc7f4abc048803a0e0c85d99ef88a4669040a5f504cc8c3b1f4d6308ec6d,Q02,Q02,5,0,0,5,0,0,0,0
QM5_12538,USDJPY.DWX,0157749c0fc7e8ead324238468b2489b45b641f32e5a2b24be25dff300f4cd20,fc11fd3889ede0071cd01ee534a7fe122f63ea7e03576c6abfba1613c27594e3,Q02,Q02,1,0,0,0,0,0,1,0
QM5_12538,USDJPY.DWX,d6bdb066e83c28b6d40d273731b04044fa3cc35093742e7c6591ad7533d1825f,c1045294b0658ccbe5b775bc89b72f6ca0a00acf3f5d18c703a8daf1b4a51a21,Q02,Q02,6,0,0,6,0,0,0,0
QM5_12539,EURUSD.DWX,b2bfe7f2f77c46af7c1219454eb6f12dd8b47f2600ba81f747590eff321c94b4,7d4eebbf39889c0c5213bb5612083b5ef477a179a8713c4e6168c815085e6a8d,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12539,GBPUSD.DWX,b2bfe7f2f77c46af7c1219454eb6f12dd8b47f2600ba81f747590eff321c94b4,0eb5e3a906ccfd828d37ea09c337853bfa202a92871c4f974641091ad0ff7d8b,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12542,XAUUSD.DWX,3cb9a5ccc89731c3e6881a8907d439aa01dad7ecea3706bcdd88bfc4e4d2b853,4b636dbc5d46b33ebaa80e935e69178431d05e3f813f5b278d6aa3cd9d79df7b,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12549,GBPUSD.DWX,59cb9677c406fd01ca46ef9ad435dbae9007c98285d75bffd1a12e979ad4f595,78656c0fa341ebbce7464cbfe3aabc8aa7f0d6e000acf37b4fb21391dce7d9d5,Q04,Q04,1,0,1,0,0,0,0,0
QM5_12549,USDCAD.DWX,59cb9677c406fd01ca46ef9ad435dbae9007c98285d75bffd1a12e979ad4f595,45330823c607ec43d4ce1c928a940907f2bea3f9a0ff9cec5cd374a6d78313f6,Q04,Q04,1,0,1,0,0,0,0,0
QM5_12552,AUDUSD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,173a03215b9e104e41f77367fa2eec328472b2d44660c660165dc80a9028f6a4,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,AUDUSD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,173a03215b9e104e41f77367fa2eec328472b2d44660c660165dc80a9028f6a4,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12552,EURGBP.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,68a68aed6c7e6cb3a9b3a71a92524633ff8d86973ddf7d02f8fed812d55fa765,Q05,Q05,1,0,1,0,0,0,0,0
QM5_12552,EURGBP.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,c050c729dae58bb4065204130a431b2d7b8180fe6d4059de11cbc723f7a2bf0e,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,EURGBP.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,c050c729dae58bb4065204130a431b2d7b8180fe6d4059de11cbc723f7a2bf0e,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12552,EURGBP.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,c050c729dae58bb4065204130a431b2d7b8180fe6d4059de11cbc723f7a2bf0e,Q04,Q04,1,1,0,0,0,0,0,1
QM5_12552,EURJPY.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,4a83c7ee029ce0ea244937279658ed6fd8b5b8ebf78c19629d179c975906c258,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,EURJPY.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,4a83c7ee029ce0ea244937279658ed6fd8b5b8ebf78c19629d179c975906c258,Q03,Q03,3,1,0,2,0,0,0,1
QM5_12552,EURUSD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,50e75f900bd82eb0af13d671b376fb783073f8ab5941011d5576f6dc675be4aa,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,EURUSD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,50e75f900bd82eb0af13d671b376fb783073f8ab5941011d5576f6dc675be4aa,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12552,GBPUSD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,5771dd9d18629840a2b7df678bb6521d8cbfff75839c40a437cf93d8b44a2803,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,GDAXI.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,41185f694d416ef01d4e915e87d01c7b0fdf29adc43ff5a55c030dd3ea7e6c29,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,NDX.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,203d92371896ad5090301021b9eed1a8d83cd741b81cf1358805f4abc7eb6054,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,NDX.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,203d92371896ad5090301021b9eed1a8d83cd741b81cf1358805f4abc7eb6054,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,,Q08,Q08,1,0,1,0,0,0,0,0
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,2a0d0321bf7431fa4b0e2e681cf626d9843189f8b707feac4d6214d37a38075c,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,2a0d0321bf7431fa4b0e2e681cf626d9843189f8b707feac4d6214d37a38075c,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,2a0d0321bf7431fa4b0e2e681cf626d9843189f8b707feac4d6214d37a38075c,Q04,Q04,2,1,0,1,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,2a0d0321bf7431fa4b0e2e681cf626d9843189f8b707feac4d6214d37a38075c,Q08,Q08,1,1,0,0,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,2a0d0321bf7431fa4b0e2e681cf626d9843189f8b707feac4d6214d37a38075c,Q10,Q10_NEWS,1,0,0,0,1,0,0,0
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,59bd3f783b98a337dd25d727c9f9a3f466a1a8800f5754c6b858fff26352cf91,Q09,Q09,1,1,0,0,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,bf459c95c5b2bf3de0a34d1edc991c8ff186460b9e25f847dff276d3b959cfbe,Q07,Q07,1,1,0,0,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,c156962b4c12bf9281a4019b6e337b86cfa52dabbe2f719763850b03445dbf28,Q05,Q05,1,1,0,0,0,0,0,1
QM5_12552,USDCAD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,e926ff74419a9a98a2e8665a20c3bcadfab7b4effba5f3d2898372f4dceb20e8,Q06,Q06,1,1,0,0,0,0,0,1
QM5_12552,USDCHF.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,47b2ae59b9632b166d39222e71368deca914c997dccab6fc180fec2987bc019a,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,USDCHF.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,47b2ae59b9632b166d39222e71368deca914c997dccab6fc180fec2987bc019a,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12552,USDCHF.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,47b2ae59b9632b166d39222e71368deca914c997dccab6fc180fec2987bc019a,Q04,Q04,1,0,1,0,0,0,0,0
QM5_12552,USDJPY.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,b2629d6911fa0aacaa558cb4a527c3280a2c5f932ae3fea030e039e0f3beba2b,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,WS30.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,1b3fb675da1ec1bb48283b7e1a61de65efa3e568b29cc826181fd324e1e08332,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12552,WS30.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,1b3fb675da1ec1bb48283b7e1a61de65efa3e568b29cc826181fd324e1e08332,Q03,Q03,1,1,0,0,0,0,0,1
QM5_12552,XAUUSD.DWX,2a2dfa13670063c6126ef7cf522de2d740227a28afb436f6d8785b0887b6eba9,9e99f97b4eca008a0e56058d42ed5052026fa2852713ecf5ea0344e733da7387,Q02,Q02,1,1,0,0,0,0,0,1
QM5_12562,USDJPY.DWX,c99fc1f0bcc094fa223e18b70d723f406ee7e1e875e649eae79a74ddb4bb4c3e,,Q02,Q02,1,0,1,0,0,0,0,0
QM5_12567,AUDUSD.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,e82f1bc4ebb205b681ddcf79f06b620422227b8d880200d07f38d15a629e7a11,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,EURUSD.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,4dee6cd543e40fe8efb6a9f5f65935b2f41cbedeeb5d9e234eb4a36e79176ec0,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,GBPUSD.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,2a1f91775ea5f8fafe994be2993c0d741df99f8f756650802899dafd6bcaaa6e,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,GDAXI.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,d2b7a4d35093d55bebc070056810e842f73acc367642d1cd4cab0b3929e19b45,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,NDX.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,3d46055c698306b77ed0d922d019e2c79a61b38ef52f48d124b6dd69a7037660,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,NZDUSD.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d9454747470d018b580ff2d224c06deb76803183014d172a818f588f77a740f,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,SP500.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,a9828d9bf47af91de6f569cefa41a3c9f051e4975c120e0c3e7018d7f2d1b469,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,UK100.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,a08c31e30399a11c8266804932943f016ef9b42b5a266b80bda3e8827aaa14bf,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,USDCAD.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,f1ec4bc607a5686c38b029d1274c3e9b69ff2c5b067150f98e0ca06e223dfccc,Q02,Q02,1,0,0,0,1,0,0,0
QM5_12567,USDCHF.DWX,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,76ee51afb9b1b0896b5864d690e2895925b7162973ddc6cee333f2818521175f,Q02,Q02,1,0,0,0,1,0,0,0
