ea_id,symbol,macro_phase,disposition,highest_observed_gate,highest_observed_label,highest_contiguous_valid_gate,highest_contiguous_valid_label,earliest_missing_prerequisite,frontier_class,frontier_infra,n_rows,phases_run,verdicts_seen
QM5_10296,AUDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,AUDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,AUDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,AUDNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,AUDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,CADCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,CADJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,CHFJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,EURAUD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,EURCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,EURCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10296,EURGBP.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,EURNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:4;PASS:2;FAIL:1
QM5_10296,GBPAUD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10296,GBPCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:4;PASS:2;FAIL:1
QM5_10296,GBPCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,GBPJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,GBPNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,GDAXI.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1
QM5_10296,NDX.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:5;PASS:2
QM5_10296,NZDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,NZDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,NZDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,NZDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,SP500.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,UK100.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,USDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,USDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,WS30.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,XAGUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10296,XNGUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10296,XTIUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,8,Q02;Q03;Q04,INFRA_FAIL:5;PASS:2;FAIL:1
QM5_10297,AUDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,AUDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10297,AUDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,AUDNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10297,AUDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,CADCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,CADJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,CHFJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10297,EURAUD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10297,EURCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,9,Q02,INFRA_FAIL:8;FAIL:1
QM5_10297,EURCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,EURGBP.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,ECON_FAIL,False,17,Q02;Q03;Q04,INFRA_FAIL:14;PASS:1;FAIL:1
QM5_10297,EURJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,11,Q02,INFRA_FAIL:10;FAIL:1
QM5_10297,EURNZD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,GBPAUD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,9,Q02;Q03;Q04,INFRA_FAIL:6;PASS:2;FAIL:1
QM5_10297,GBPCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,GBPCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,GBPJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,GBPNZD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,GDAXI.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,NDX.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,12,Q02,INFRA_FAIL:11;FAIL:1
QM5_10297,NZDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,NZDCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,NZDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10297,NZDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,SP500.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,UK100.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10297,USDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10297,USDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,INFRA,True,10,Q02;Q03;Q04,INFRA_FAIL:7;PASS:2
QM5_10297,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,WS30.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,INFRA,True,10,Q02;Q03;Q04,INFRA_FAIL:7;PASS:2
QM5_10297,XAGUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,14,Q02;Q04,INFRA_FAIL:12;PASS:1
QM5_10297,XAUUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10297,XNGUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,10,Q02;Q04,INFRA_FAIL:8;PASS:1
QM5_10297,XTIUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10298,AUDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10298,AUDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,AUDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10298,AUDNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,AUDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,CADCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10298,CADJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,10,Q02;Q04,INFRA_FAIL:8;PASS:1
QM5_10298,CHFJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,10,Q02;Q04,INFRA_FAIL:8;PASS:1;FAIL:1
QM5_10298,EURAUD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,EURCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,EURCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,EURGBP.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,EURNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10298,GBPAUD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10298,GBPCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10298,GBPCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,GBPJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,GBPNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10298,GDAXI.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,11,Q02;Q04,INFRA_FAIL:9;PASS:1;FAIL:1
QM5_10298,NDX.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,NZDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,NZDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,NZDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,NZDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,SP500.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,UK100.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,USDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,USDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10298,WS30.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,XAGUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,9,Q02;Q03;Q04,INFRA_FAIL:6;PASS:2;FAIL:1
QM5_10298,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q06,Q06 Stress HARSH,Q02,Q02 Baseline Screening,Q03,MISSING,False,10,Q02;Q04;Q05;Q06,INFRA_FAIL:6;PASS:3;FAIL:1
QM5_10298,XNGUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10298,XTIUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,9,Q02;Q03;Q04,INFRA_FAIL:6;PASS:2;FAIL:1
QM5_10299,AUDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10299,AUDCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10299,AUDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10299,AUDNZD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10299,AUDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10299,CADCHF.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
